,19,81,127,123,29,99,120,34,104,71,66,24,10,89,26,1,37,9,55,92,56,16,83,48,119,33,31,40,113,109,91,73,47,70,32,59,65,61,36,95,15,58,105,2,112,102,27,50,6,43,80,62,87,77,101,4,3,69,90,11,18,110,74,5
Label,CAN     ,CAN     ,SUN,OO,SUN,CAN     ,OO,CAN     ,OO,OO,CAN     ,OO,OO,OO,OO,CAN     ,OO,OO,OO,OO,OO,SUN,CAN     ,SUN,OO,CAN     ,SUN,OO,CAN     ,SUN,OO,OO,SUN,OO,SUN,OO,CAN     ,SUN,CAN     ,SUN,SUN,OO,OO,CAN     ,SUN,OO,OO,CAN     ,OO,OO,SUN,SUN,OO,SUN,OO,CAN     ,CAN     ,OO,OO,OO,CAN     ,SUN,OO,OO
['24'],-0.075682236,-0.091128918,-0.091753102,-0.086940049,-0.069890612,-0.117632641,-0.062923691,-0.061037918,-0.089842154,-0.041465227,-0.070888055,-0.032033547,-0.087502799,-0.082221596,-0.046260556,-0.100817972,-0.053486018,-0.096987057,-0.061578473,-0.080013983,-0.059115503,-0.062419316,-0.078646696,-0.076698518,-0.05736037,-0.07935987,-0.067409999,-0.046802048,-0.096399183,-0.098922338,-0.083619203,-0.065539683,-0.088026115,-0.057735699,-0.062531098,-0.066517186,-0.081338004,-0.073719255,-0.074494635,-0.087079164,-0.071445372,-0.070092724,-0.104945257,-0.078809576,-0.09066284,-0.101201137,-0.042565247,-0.073712362,-0.070538813,-0.064265712,-0.067343433,-0.071657896,-0.060245994,-0.078932567,-0.101101858,-0.084182644,-0.094479758,-0.055558337,-0.077863866,-0.07892209,-0.072646785,-0.08715472,-0.050851418,-0.058383034
['24'],-0.075682236,-0.091128918,-0.091753102,-0.086940049,-0.069890612,-0.117632641,-0.062923691,-0.061037918,-0.089842154,-0.041465227,-0.070888055,-0.032033547,-0.087502799,-0.082221596,-0.046260556,-0.100817972,-0.053486018,-0.096987057,-0.061578473,-0.080013983,-0.059115503,-0.062419316,-0.078646696,-0.076698518,-0.05736037,-0.07935987,-0.067409999,-0.046802048,-0.096399183,-0.098922338,-0.083619203,-0.065539683,-0.088026115,-0.057735699,-0.062531098,-0.066517186,-0.081338004,-0.073719255,-0.074494635,-0.087079164,-0.071445372,-0.070092724,-0.104945257,-0.078809576,-0.09066284,-0.101201137,-0.042565247,-0.073712362,-0.070538813,-0.064265712,-0.067343433,-0.071657896,-0.060245994,-0.078932567,-0.101101858,-0.084182644,-0.094479758,-0.055558337,-0.077863866,-0.07892209,-0.072646785,-0.08715472,-0.050851418,-0.058383034
['25'],-0.076716903,-0.091179219,-0.090624188,-0.086338049,-0.07129974,-0.116549836,-0.062669634,-0.060958995,-0.089581059,-0.041512252,-0.071482028,-0.03161212,-0.086249284,-0.082321368,-0.045787889,-0.10141195,-0.053290152,-0.096225958,-0.061674937,-0.080229044,-0.05839281,-0.061581572,-0.077820214,-0.076435398,-0.057194995,-0.079182219,-0.068122472,-0.046642947,-0.096953943,-0.098593933,-0.083074759,-0.064863669,-0.087288692,-0.057870246,-0.063342156,-0.065675957,-0.081383249,-0.073647557,-0.075339746,-0.086482489,-0.071049544,-0.069746104,-0.104804312,-0.079002143,-0.090452586,-0.100612677,-0.041833154,-0.073977598,-0.070331227,-0.063588536,-0.066606476,-0.071936892,-0.061154001,-0.078753489,-0.100616762,-0.085247596,-0.094443794,-0.054879329,-0.078114976,-0.078218381,-0.073436754,-0.086868763,-0.050945892,-0.057771478
['25'],-0.076716903,-0.091179219,-0.090624188,-0.086338049,-0.07129974,-0.116549836,-0.062669634,-0.060958995,-0.089581059,-0.041512252,-0.071482028,-0.03161212,-0.086249284,-0.082321368,-0.045787889,-0.10141195,-0.053290152,-0.096225958,-0.061674937,-0.080229044,-0.05839281,-0.061581572,-0.077820214,-0.076435398,-0.057194995,-0.079182219,-0.068122472,-0.046642947,-0.096953943,-0.098593933,-0.083074759,-0.064863669,-0.087288692,-0.057870246,-0.063342156,-0.065675957,-0.081383249,-0.073647557,-0.075339746,-0.086482489,-0.071049544,-0.069746104,-0.104804312,-0.079002143,-0.090452586,-0.100612677,-0.041833154,-0.073977598,-0.070331227,-0.063588536,-0.066606476,-0.071936892,-0.061154001,-0.078753489,-0.100616762,-0.085247596,-0.094443794,-0.054879329,-0.078114976,-0.078218381,-0.073436754,-0.086868763,-0.050945892,-0.057771478
['26'],-0.077754343,-0.091189106,-0.089588205,-0.085686516,-0.072938959,-0.115352951,-0.062509374,-0.060984597,-0.089240409,-0.041766004,-0.072365571,-0.031443705,-0.084888192,-0.082485657,-0.045562746,-0.102028127,-0.053014925,-0.095411743,-0.061881,-0.080287428,-0.057599592,-0.060737582,-0.07708952,-0.076191447,-0.057100614,-0.079057802,-0.068762591,-0.046532729,-0.09753205,-0.098408632,-0.082577009,-0.064096039,-0.086295646,-0.057972271,-0.064059031,-0.064861564,-0.081395378,-0.073510953,-0.076138798,-0.085606139,-0.070538404,-0.069450372,-0.104698197,-0.079134742,-0.090263186,-0.100116137,-0.041412861,-0.074083648,-0.07020173,-0.063058488,-0.065847044,-0.072251854,-0.061914854,-0.078561202,-0.100194072,-0.086254721,-0.09428357,-0.054018977,-0.078221981,-0.077417075,-0.074114585,-0.086686289,-0.051218821,-0.057501423
['26'],-0.077754343,-0.091189106,-0.089588205,-0.085686516,-0.072938959,-0.115352951,-0.062509374,-0.060984597,-0.089240409,-0.041766004,-0.072365571,-0.031443705,-0.084888192,-0.082485657,-0.045562746,-0.102028127,-0.053014925,-0.095411743,-0.061881,-0.080287428,-0.057599592,-0.060737582,-0.07708952,-0.076191447,-0.057100614,-0.079057802,-0.068762591,-0.046532729,-0.09753205,-0.098408632,-0.082577009,-0.064096039,-0.086295646,-0.057972271,-0.064059031,-0.064861564,-0.081395378,-0.073510953,-0.076138798,-0.085606139,-0.070538404,-0.069450372,-0.104698197,-0.079134742,-0.090263186,-0.100116137,-0.041412861,-0.074083648,-0.07020173,-0.063058488,-0.065847044,-0.072251854,-0.061914854,-0.078561202,-0.100194072,-0.086254721,-0.09428357,-0.054018977,-0.078221981,-0.077417075,-0.074114585,-0.086686289,-0.051218821,-0.057501423
['27'],-0.078802489,-0.091157288,-0.088661418,-0.085014842,-0.074771917,-0.114079915,-0.062452987,-0.061087709,-0.088809833,-0.042196951,-0.073491092,-0.031542233,-0.083463254,-0.082703691,-0.045568718,-0.102682283,-0.052627261,-0.094532374,-0.062164491,-0.080155071,-0.056764246,-0.059891333,-0.076516543,-0.075941647,-0.057084454,-0.078970476,-0.069334375,-0.046453225,-0.098117374,-0.098376566,-0.082134047,-0.063293183,-0.085048748,-0.058057232,-0.064656385,-0.064017365,-0.081409669,-0.073302996,-0.076835373,-0.08449648,-0.069901338,-0.069141471,-0.104589596,-0.079228481,-0.090068296,-0.099680301,-0.041327811,-0.074074504,-0.070164474,-0.0626683,-0.065098675,-0.072527114,-0.062480316,-0.078337577,-0.099799817,-0.087190537,-0.094008601,-0.053059334,-0.078132288,-0.076522109,-0.074661073,-0.086602244,-0.051597414,-0.05754338
['27'],-0.078802489,-0.091157288,-0.088661418,-0.085014842,-0.074771917,-0.114079915,-0.062452987,-0.061087709,-0.088809833,-0.042196951,-0.073491092,-0.031542233,-0.083463254,-0.082703691,-0.045568718,-0.102682283,-0.052627261,-0.094532374,-0.062164491,-0.080155071,-0.056764246,-0.059891333,-0.076516543,-0.075941647,-0.057084454,-0.078970476,-0.069334375,-0.046453225,-0.098117374,-0.098376566,-0.082134047,-0.063293183,-0.085048748,-0.058057232,-0.064656385,-0.064017365,-0.081409669,-0.073302996,-0.076835373,-0.08449648,-0.069901338,-0.069141471,-0.104589596,-0.079228481,-0.090068296,-0.099680301,-0.041327811,-0.074074504,-0.070164474,-0.0626683,-0.065098675,-0.072527114,-0.062480316,-0.078337577,-0.099799817,-0.087190537,-0.094008601,-0.053059334,-0.078132288,-0.076522109,-0.074661073,-0.086602244,-0.051597414,-0.05754338
