['157'],0.574634948,0.210122531,0.212766323,0.20459101,0.214667625,0.39329446,0.396600504,0.411244863,0.404906817,0.557661708,0.559452705,0.590465677,0.61185958,0.502679945,0.514085551,0.51450337,0.50118107,0.206827773,0.222421289,0.208441348,0.230831728,0.427322144,0.415497336,0.404095413,0.4217861,0.41287267,0.416972208,0.414954676,0.428424273,0.408905631,0.403847715,0.397702244,0.390103684,0.375745459,0.397495432,0.400424784,0.400056038,0.5807726,0.606666371,0.583223139,0.62314457,0.780567805,0.791397991,0.821175242,0.815669383,0.711969781,0.716036118,0.722179315,0.723436755,0.31418526,0.323365903,0.31721765,0.327087635,0.513719396,0.542373544,0.534565499,0.547658579,0.724040465,0.745206123,0.759222039,0.768208482,0.557352594,0.60603168,0.626453435,0.641375059,0.303379721,0.284572599,0.297696021,0.301669113,0.474205612,0.46157453,0.490264959,0.515484444,0.607167135,0.648666507,0.622919926,0.647170964,0.616441681,0.592652588,0.60471189,0.598242684,0.314395043,0.322779985,0.328575111,0.324741791,0.515309357,0.518758197,0.531343566,0.52038622,0.650735244,0.636589838,0.652791321,0.696598884,0.559927917,0.58949279,0.609080219,0.649772518,0.368884536,0.382639205,0.378409876,0.388799478,0.696030437,0.663117192,0.688898767,0.688341948,0.826541472,0.817223939,0.821120885,0.83768512,0.646764502,0.643479343,0.657901938,0.659522693,0.236172909,0.24772126,0.245650896,0.257220648,0.482574319,0.468716677,0.477607587,0.473299749,0.551095442,0.56871643,0.563335975,0.567256454,0.543056902,0.561779909,0.588365441
['157'],0.574634948,0.210122531,0.212766323,0.20459101,0.214667625,0.39329446,0.396600504,0.411244863,0.404906817,0.557661708,0.559452705,0.590465677,0.61185958,0.502679945,0.514085551,0.51450337,0.50118107,0.206827773,0.222421289,0.208441348,0.230831728,0.427322144,0.415497336,0.404095413,0.4217861,0.41287267,0.416972208,0.414954676,0.428424273,0.408905631,0.403847715,0.397702244,0.390103684,0.375745459,0.397495432,0.400424784,0.400056038,0.5807726,0.606666371,0.583223139,0.62314457,0.780567805,0.791397991,0.821175242,0.815669383,0.711969781,0.716036118,0.722179315,0.723436755,0.31418526,0.323365903,0.31721765,0.327087635,0.513719396,0.542373544,0.534565499,0.547658579,0.724040465,0.745206123,0.759222039,0.768208482,0.557352594,0.60603168,0.626453435,0.641375059,0.303379721,0.284572599,0.297696021,0.301669113,0.474205612,0.46157453,0.490264959,0.515484444,0.607167135,0.648666507,0.622919926,0.647170964,0.616441681,0.592652588,0.60471189,0.598242684,0.314395043,0.322779985,0.328575111,0.324741791,0.515309357,0.518758197,0.531343566,0.52038622,0.650735244,0.636589838,0.652791321,0.696598884,0.559927917,0.58949279,0.609080219,0.649772518,0.368884536,0.382639205,0.378409876,0.388799478,0.696030437,0.663117192,0.688898767,0.688341948,0.826541472,0.817223939,0.821120885,0.83768512,0.646764502,0.643479343,0.657901938,0.659522693,0.236172909,0.24772126,0.245650896,0.257220648,0.482574319,0.468716677,0.477607587,0.473299749,0.551095442,0.56871643,0.563335975,0.567256454,0.543056902,0.561779909,0.588365441
['156'],0.552705363,0.196039637,0.197519704,0.1897793,0.1998264,0.37179782,0.376241061,0.387845835,0.382085486,0.530815445,0.532877214,0.563530707,0.585821866,0.499695262,0.51170196,0.511246659,0.499004883,0.191787752,0.208415945,0.194123684,0.215522299,0.409716181,0.396473419,0.385804353,0.401548701,0.390119494,0.393738316,0.391551629,0.403430887,0.3863269,0.382094324,0.376229496,0.367960422,0.359597434,0.381059406,0.383834311,0.382490939,0.553018095,0.578277177,0.554775459,0.593366021,0.745831157,0.755925588,0.783786452,0.779991202,0.701492552,0.70506258,0.712315245,0.715349094,0.296613646,0.306154737,0.299943738,0.310490267,0.489311033,0.517726771,0.509374256,0.523167589,0.691685232,0.71248013,0.726328598,0.736498703,0.529296451,0.576791494,0.595396301,0.611567271,0.286600652,0.267737142,0.28144991,0.285979826,0.452098139,0.4408964,0.468227206,0.49304166,0.578933329,0.618271545,0.592479374,0.616396946,0.589069116,0.564403226,0.577385611,0.570981816,0.29874634,0.306931166,0.312496731,0.309173319,0.493029759,0.495665149,0.509088724,0.498863451,0.618988652,0.605676346,0.620603187,0.664234493,0.532627736,0.559922076,0.578661535,0.619648145,0.349702711,0.364318836,0.360241041,0.369517196,0.672593267,0.637616956,0.6632189,0.662890238,0.799996026,0.792155776,0.796495284,0.813888485,0.625662678,0.622589326,0.637050498,0.639125533,0.220509982,0.231441035,0.229996511,0.241690367,0.458517342,0.445325482,0.454529734,0.449541954,0.523000921,0.539913559,0.534449509,0.539090489,0.520329024,0.539547052,0.566034163
['156'],0.552705363,0.196039637,0.197519704,0.1897793,0.1998264,0.37179782,0.376241061,0.387845835,0.382085486,0.530815445,0.532877214,0.563530707,0.585821866,0.499695262,0.51170196,0.511246659,0.499004883,0.191787752,0.208415945,0.194123684,0.215522299,0.409716181,0.396473419,0.385804353,0.401548701,0.390119494,0.393738316,0.391551629,0.403430887,0.3863269,0.382094324,0.376229496,0.367960422,0.359597434,0.381059406,0.383834311,0.382490939,0.553018095,0.578277177,0.554775459,0.593366021,0.745831157,0.755925588,0.783786452,0.779991202,0.701492552,0.70506258,0.712315245,0.715349094,0.296613646,0.306154737,0.299943738,0.310490267,0.489311033,0.517726771,0.509374256,0.523167589,0.691685232,0.71248013,0.726328598,0.736498703,0.529296451,0.576791494,0.595396301,0.611567271,0.286600652,0.267737142,0.28144991,0.285979826,0.452098139,0.4408964,0.468227206,0.49304166,0.578933329,0.618271545,0.592479374,0.616396946,0.589069116,0.564403226,0.577385611,0.570981816,0.29874634,0.306931166,0.312496731,0.309173319,0.493029759,0.495665149,0.509088724,0.498863451,0.618988652,0.605676346,0.620603187,0.664234493,0.532627736,0.559922076,0.578661535,0.619648145,0.349702711,0.364318836,0.360241041,0.369517196,0.672593267,0.637616956,0.6632189,0.662890238,0.799996026,0.792155776,0.796495284,0.813888485,0.625662678,0.622589326,0.637050498,0.639125533,0.220509982,0.231441035,0.229996511,0.241690367,0.458517342,0.445325482,0.454529734,0.449541954,0.523000921,0.539913559,0.534449509,0.539090489,0.520329024,0.539547052,0.566034163
['155'],0.530906318,0.182936878,0.18327702,0.1760547,0.185996065,0.351457378,0.357111149,0.36578375,0.360597229,0.504629362,0.507080615,0.537134905,0.560080864,0.496910825,0.509147846,0.507979693,0.497007093,0.177709905,0.19535958,0.180787354,0.201141564,0.392892574,0.378418299,0.36879081,0.382604118,0.368790298,0.371874765,0.36973912,0.379657486,0.36487626,0.361431937,0.355698039,0.347054433,0.344006824,0.364958289,0.367769855,0.365419062,0.526810674,0.55102931,0.527794086,0.564984415,0.712503645,0.721806527,0.747580684,0.745547179,0.689868507,0.692570949,0.700951719,0.705718327,0.280120531,0.289613214,0.283640005,0.294766105,0.46602389,0.494089873,0.485314919,0.499744927,0.660375796,0.681019979,0.694556624,0.705783849,0.502279432,0.548555321,0.565675834,0.582276019,0.270517976,0.251827707,0.266171519,0.271131321,0.431027976,0.421289622,0.447458176,0.471728637,0.552172875,0.589288214,0.563125872,0.586910329,0.562242414,0.537066168,0.550958914,0.544327229,0.283860518,0.291921743,0.2972217,0.294632505,0.4718425,0.473895804,0.487909094,0.478531786,0.588584303,0.576153933,0.590008526,0.633108749,0.506477501,0.531527068,0.549517905,0.589954137,0.331215214,0.346658509,0.342851335,0.350940939,0.649754658,0.613272265,0.638339196,0.638346858,0.773801647,0.767216041,0.772002643,0.790136029,0.604741898,0.601799847,0.616307602,0.618548252,0.20572498,0.216097509,0.215253581,0.227046342,0.435478898,0.423216731,0.432725306,0.426983971,0.496239711,0.512274939,0.506703037,0.512115365,0.497974918,0.517493183,0.543744359
['155'],0.530906318,0.182936878,0.18327702,0.1760547,0.185996065,0.351457378,0.357111149,0.36578375,0.360597229,0.504629362,0.507080615,0.537134905,0.560080864,0.496910825,0.509147846,0.507979693,0.497007093,0.177709905,0.19535958,0.180787354,0.201141564,0.392892574,0.378418299,0.36879081,0.382604118,0.368790298,0.371874765,0.36973912,0.379657486,0.36487626,0.361431937,0.355698039,0.347054433,0.344006824,0.364958289,0.367769855,0.365419062,0.526810674,0.55102931,0.527794086,0.564984415,0.712503645,0.721806527,0.747580684,0.745547179,0.689868507,0.692570949,0.700951719,0.705718327,0.280120531,0.289613214,0.283640005,0.294766105,0.46602389,0.494089873,0.485314919,0.499744927,0.660375796,0.681019979,0.694556624,0.705783849,0.502279432,0.548555321,0.565675834,0.582276019,0.270517976,0.251827707,0.266171519,0.271131321,0.431027976,0.421289622,0.447458176,0.471728637,0.552172875,0.589288214,0.563125872,0.586910329,0.562242414,0.537066168,0.550958914,0.544327229,0.283860518,0.291921743,0.2972217,0.294632505,0.4718425,0.473895804,0.487909094,0.478531786,0.588584303,0.576153933,0.590008526,0.633108749,0.506477501,0.531527068,0.549517905,0.589954137,0.331215214,0.346658509,0.342851335,0.350940939,0.649754658,0.613272265,0.638339196,0.638346858,0.773801647,0.767216041,0.772002643,0.790136029,0.604741898,0.601799847,0.616307602,0.618548252,0.20572498,0.216097509,0.215253581,0.227046342,0.435478898,0.423216731,0.432725306,0.426983971,0.496239711,0.512274939,0.506703037,0.512115365,0.497974918,0.517493183,0.543744359
['154'],0.509343788,0.170742016,0.17001949,0.163374433,0.17312638,0.332215229,0.3391113,0.345051377,0.340414244,0.479161709,0.482129903,0.511405791,0.534765168,0.494288912,0.506392944,0.504703899,0.495186036,0.164503263,0.183170029,0.168382863,0.187621533,0.376738609,0.361207806,0.352901122,0.364843487,0.348816913,0.351325206,0.349436748,0.357106029,0.344524336,0.34180351,0.336086447,0.32736183,0.32890674,0.349164088,0.352230053,0.348787332,0.502158137,0.524899444,0.502251458,0.537981949,0.680587874,0.689087676,0.712678658,0.71240263,0.677017248,0.678501637,0.688022394,0.694397166,0.264621065,0.273776382,0.268334526,0.279815404,0.443852595,0.471432218,0.462378775,0.477308583,0.630088447,0.650820692,0.663915876,0.676069649,0.476352317,0.52138779,0.537367548,0.553589357,0.255111374,0.236813364,0.251755359,0.257020136,0.41097468,0.402666292,0.42782208,0.45141672,0.526778018,0.561686366,0.534875599,0.558711942,0.535997883,0.510707923,0.525534254,0.518426799,0.26969511,0.277645397,0.282650743,0.281025942,0.451678184,0.45340681,0.467716043,0.459283286,0.559513331,0.547986271,0.561000521,0.603186333,0.481512574,0.504317755,0.521761254,0.560941813,0.313453346,0.329614219,0.326197978,0.333094895,0.62745051,0.590059604,0.614249594,0.614707066,0.74807548,0.742505672,0.747735287,0.7665283,0.584097376,0.581257624,0.595800728,0.597929014,0.191740667,0.201613202,0.201349197,0.213195942,0.413433238,0.402308982,0.412087429,0.405554949,0.470779598,0.485811048,0.480090121,0.486351313,0.476055125,0.49571996,0.52161481
['154'],0.509343788,0.170742016,0.17001949,0.163374433,0.17312638,0.332215229,0.3391113,0.345051377,0.340414244,0.479161709,0.482129903,0.511405791,0.534765168,0.494288912,0.506392944,0.504703899,0.495186036,0.164503263,0.183170029,0.168382863,0.187621533,0.376738609,0.361207806,0.352901122,0.364843487,0.348816913,0.351325206,0.349436748,0.357106029,0.344524336,0.34180351,0.336086447,0.32736183,0.32890674,0.349164088,0.352230053,0.348787332,0.502158137,0.524899444,0.502251458,0.537981949,0.680587874,0.689087676,0.712678658,0.71240263,0.677017248,0.678501637,0.688022394,0.694397166,0.264621065,0.273776382,0.268334526,0.279815404,0.443852595,0.471432218,0.462378775,0.477308583,0.630088447,0.650820692,0.663915876,0.676069649,0.476352317,0.52138779,0.537367548,0.553589357,0.255111374,0.236813364,0.251755359,0.257020136,0.41097468,0.402666292,0.42782208,0.45141672,0.526778018,0.561686366,0.534875599,0.558711942,0.535997883,0.510707923,0.525534254,0.518426799,0.26969511,0.277645397,0.282650743,0.281025942,0.451678184,0.45340681,0.467716043,0.459283286,0.559513331,0.547986271,0.561000521,0.603186333,0.481512574,0.504317755,0.521761254,0.560941813,0.313453346,0.329614219,0.326197978,0.333094895,0.62745051,0.590059604,0.614249594,0.614707066,0.74807548,0.742505672,0.747735287,0.7665283,0.584097376,0.581257624,0.595800728,0.597929014,0.191740667,0.201613202,0.201349197,0.213195942,0.413433238,0.402308982,0.412087429,0.405554949,0.470779598,0.485811048,0.480090121,0.486351313,0.476055125,0.49571996,0.52161481
['153'],0.488108902,0.15938797,0.157725632,0.151686372,0.161166226,0.314017507,0.322138735,0.325629906,0.321500255,0.454459713,0.458067789,0.486446479,0.50998792,0.491779144,0.503411977,0.501413657,0.493529178,0.152085091,0.171763546,0.156841309,0.174898301,0.361164656,0.344721765,0.337977118,0.34815548,0.33012163,0.332022094,0.330554967,0.335784784,0.325218685,0.323152854,0.317367821,0.308841389,0.31423575,0.33367654,0.337207372,0.332562569,0.479046128,0.499867347,0.478109603,0.512332048,0.650069847,0.657789819,0.679168786,0.680599674,0.662878957,0.662849742,0.673499501,0.681293082,0.250010413,0.258671714,0.254044351,0.265543066,0.422793301,0.449715517,0.440561654,0.455799292,0.600812028,0.621854076,0.634395412,0.6473444,0.451574468,0.495350483,0.510474781,0.525588112,0.240374857,0.222664065,0.238096079,0.243542985,0.391929087,0.384956446,0.409188615,0.432013161,0.502653125,0.535429359,0.507767891,0.531805873,0.510360418,0.485358839,0.501163177,0.493412711,0.256206215,0.263994853,0.268698722,0.268249537,0.432463745,0.434141798,0.448424466,0.441005227,0.531755249,0.521139101,0.533562136,0.574411307,0.457757586,0.478285312,0.495445282,0.532825682,0.296442771,0.313147608,0.310233329,0.315994895,0.60562063,0.567927466,0.590934496,0.591954058,0.722907692,0.71811518,0.723767524,0.74314687,0.563800473,0.561092911,0.575631882,0.577397635,0.178486466,0.187914647,0.188214904,0.200056107,0.392356637,0.3825236,0.392505337,0.385182949,0.446576809,0.460520552,0.454598012,0.461795383,0.454613973,0.474313719,0.499744705
['153'],0.488108902,0.15938797,0.157725632,0.151686372,0.161166226,0.314017507,0.322138735,0.325629906,0.321500255,0.454459713,0.458067789,0.486446479,0.50998792,0.491779144,0.503411977,0.501413657,0.493529178,0.152085091,0.171763546,0.156841309,0.174898301,0.361164656,0.344721765,0.337977118,0.34815548,0.33012163,0.332022094,0.330554967,0.335784784,0.325218685,0.323152854,0.317367821,0.308841389,0.31423575,0.33367654,0.337207372,0.332562569,0.479046128,0.499867347,0.478109603,0.512332048,0.650069847,0.657789819,0.679168786,0.680599674,0.662878957,0.662849742,0.673499501,0.681293082,0.250010413,0.258671714,0.254044351,0.265543066,0.422793301,0.449715517,0.440561654,0.455799292,0.600812028,0.621854076,0.634395412,0.6473444,0.451574468,0.495350483,0.510474781,0.525588112,0.240374857,0.222664065,0.238096079,0.243542985,0.391929087,0.384956446,0.409188615,0.432013161,0.502653125,0.535429359,0.507767891,0.531805873,0.510360418,0.485358839,0.501163177,0.493412711,0.256206215,0.263994853,0.268698722,0.268249537,0.432463745,0.434141798,0.448424466,0.441005227,0.531755249,0.521139101,0.533562136,0.574411307,0.457757586,0.478285312,0.495445282,0.532825682,0.296442771,0.313147608,0.310233329,0.315994895,0.60562063,0.567927466,0.590934496,0.591954058,0.722907692,0.71811518,0.723767524,0.74314687,0.563800473,0.561092911,0.575631882,0.577397635,0.178486466,0.187914647,0.188214904,0.200056107,0.392356637,0.3825236,0.392505337,0.385182949,0.446576809,0.460520552,0.454598012,0.461795383,0.454613973,0.474313719,0.499744705
['152'],0.467278061,0.148812388,0.146366866,0.140927712,0.150060832,0.296815378,0.30609271,0.307487156,0.303809399,0.430563154,0.434913778,0.46233183,0.485845938,0.489320178,0.500184428,0.498093442,0.492007939,0.140384261,0.161058136,0.146076814,0.162912535,0.346101977,0.328850608,0.323861956,0.332428783,0.31261813,0.313889296,0.312997407,0.315700674,0.306885161,0.305426379,0.299505147,0.291433934,0.299942793,0.318520174,0.322688395,0.31673773,0.45743482,0.475913066,0.455320097,0.488002216,0.620924244,0.627912075,0.647109691,0.650162226,0.647426091,0.645669608,0.65739895,0.666380743,0.236177627,0.244314883,0.240766389,0.251865579,0.402837439,0.428893266,0.419860731,0.435180395,0.572554787,0.594077316,0.605972613,0.619587252,0.42800225,0.470498405,0.484939741,0.498350228,0.226313101,0.209348573,0.225104084,0.230606353,0.373881049,0.368103074,0.391437904,0.413458583,0.479717454,0.510464695,0.481853438,0.506192505,0.485356683,0.461024204,0.477851947,0.469393638,0.243348445,0.250869757,0.25529676,0.256195023,0.414121648,0.416028599,0.429953566,0.423582309,0.505281109,0.495581574,0.507665157,0.54671967,0.435226383,0.453411537,0.470572891,0.505778241,0.280200253,0.297228109,0.294908675,0.299647478,0.584212218,0.54680067,0.568376297,0.570061801,0.698360524,0.694123251,0.700156831,0.720054799,0.543900553,0.541415751,0.555876524,0.55707242,0.165901405,0.174935265,0.175788043,0.187553713,0.372227078,0.363785475,0.373868358,0.365796116,0.423579351,0.436391105,0.430210601,0.438422081,0.433681273,0.453343543,0.478213517
['152'],0.467278061,0.148812388,0.146366866,0.140927712,0.150060832,0.296815378,0.30609271,0.307487156,0.303809399,0.430563154,0.434913778,0.46233183,0.485845938,0.489320178,0.500184428,0.498093442,0.492007939,0.140384261,0.161058136,0.146076814,0.162912535,0.346101977,0.328850608,0.323861956,0.332428783,0.31261813,0.313889296,0.312997407,0.315700674,0.306885161,0.305426379,0.299505147,0.291433934,0.299942793,0.318520174,0.322688395,0.31673773,0.45743482,0.475913066,0.455320097,0.488002216,0.620924244,0.627912075,0.647109691,0.650162226,0.647426091,0.645669608,0.65739895,0.666380743,0.236177627,0.244314883,0.240766389,0.251865579,0.402837439,0.428893266,0.419860731,0.435180395,0.572554787,0.594077316,0.605972613,0.619587252,0.42800225,0.470498405,0.484939741,0.498350228,0.226313101,0.209348573,0.225104084,0.230606353,0.373881049,0.368103074,0.391437904,0.413458583,0.479717454,0.510464695,0.481853438,0.506192505,0.485356683,0.461024204,0.477851947,0.469393638,0.243348445,0.250869757,0.25529676,0.256195023,0.414121648,0.416028599,0.429953566,0.423582309,0.505281109,0.495581574,0.507665157,0.54671967,0.435226383,0.453411537,0.470572891,0.505778241,0.280200253,0.297228109,0.294908675,0.299647478,0.584212218,0.54680067,0.568376297,0.570061801,0.698360524,0.694123251,0.700156831,0.720054799,0.543900553,0.541415751,0.555876524,0.55707242,0.165901405,0.174935265,0.175788043,0.187553713,0.372227078,0.363785475,0.373868358,0.365796116,0.423579351,0.436391105,0.430210601,0.438422081,0.433681273,0.453343543,0.478213517
['151'],0.446912427,0.138956076,0.135904527,0.131024847,0.139750388,0.280565756,0.290878899,0.2905772,0.287285824,0.407507192,0.412666934,0.439107321,0.462419996,0.486841828,0.496693705,0.494715717,0.490574415,0.1293435,0.150976991,0.135993674,0.151610931,0.331499645,0.313502893,0.310408394,0.317554102,0.296213327,0.296846562,0.29666295,0.296852293,0.289433751,0.288573346,0.282451526,0.275065608,0.285991702,0.30373921,0.308655158,0.301332817,0.437258521,0.453014657,0.433824871,0.464957091,0.593118506,0.599436079,0.616533602,0.621099311,0.63067368,0.62707433,0.639783673,0.649708402,0.223019519,0.230707531,0.22847062,0.238715835,0.383966204,0.408915186,0.400270282,0.415434971,0.545347045,0.567441611,0.578622249,0.592775122,0.40567795,0.446874475,0.460659765,0.471951541,0.212936356,0.196832307,0.212716004,0.218135314,0.3568097,0.352055596,0.374466765,0.395718701,0.457904139,0.486719064,0.45718169,0.481861309,0.461024779,0.437695492,0.455570321,0.446446179,0.231075381,0.238183935,0.242392817,0.244756939,0.396571016,0.398978692,0.412227177,0.406899861,0.480056963,0.471286503,0.483267831,0.520050258,0.413921353,0.42967475,0.447104843,0.479927681,0.264730972,0.28183367,0.280177391,0.284049125,0.563182773,0.526585938,0.54655809,0.548997724,0.674469241,0.670595674,0.676945837,0.697298199,0.524428559,0.522313347,0.536584488,0.537057872,0.153936264,0.1626178,0.164013131,0.17562572,0.353024107,0.346023499,0.356070177,0.347324182,0.401730044,0.413400106,0.406910448,0.41618577,0.413274762,0.432860625,0.457082033
['151'],0.446912427,0.138956076,0.135904527,0.131024847,0.139750388,0.280565756,0.290878899,0.2905772,0.287285824,0.407507192,0.412666934,0.439107321,0.462419996,0.486841828,0.496693705,0.494715717,0.490574415,0.1293435,0.150976991,0.135993674,0.151610931,0.331499645,0.313502893,0.310408394,0.317554102,0.296213327,0.296846562,0.29666295,0.296852293,0.289433751,0.288573346,0.282451526,0.275065608,0.285991702,0.30373921,0.308655158,0.301332817,0.437258521,0.453014657,0.433824871,0.464957091,0.593118506,0.599436079,0.616533602,0.621099311,0.63067368,0.62707433,0.639783673,0.649708402,0.223019519,0.230707531,0.22847062,0.238715835,0.383966204,0.408915186,0.400270282,0.415434971,0.545347045,0.567441611,0.578622249,0.592775122,0.40567795,0.446874475,0.460659765,0.471951541,0.212936356,0.196832307,0.212716004,0.218135314,0.3568097,0.352055596,0.374466765,0.395718701,0.457904139,0.486719064,0.45718169,0.481861309,0.461024779,0.437695492,0.455570321,0.446446179,0.231075381,0.238183935,0.242392817,0.244756939,0.396571016,0.398978692,0.412227177,0.406899861,0.480056963,0.471286503,0.483267831,0.520050258,0.413921353,0.42967475,0.447104843,0.479927681,0.264730972,0.28183367,0.280177391,0.284049125,0.563182773,0.526585938,0.54655809,0.548997724,0.674469241,0.670595674,0.676945837,0.697298199,0.524428559,0.522313347,0.536584488,0.537057872,0.153936264,0.1626178,0.164013131,0.17562572,0.353024107,0.346023499,0.356070177,0.347324182,0.401730044,0.413400106,0.406910448,0.41618577,0.413274762,0.432860625,0.457082033
['150'],0.427057136,0.129760797,0.126288858,0.121894748,0.130170378,0.265231277,0.27641232,0.274841597,0.271864023,0.385323643,0.391310245,0.416791055,0.439775743,0.484267665,0.492925533,0.491240157,0.489160834,0.118919569,0.14145142,0.126495813,0.140947609,0.317321569,0.298611852,0.297488137,0.303425318,0.280810133,0.280814582,0.281447972,0.279224764,0.272768086,0.27254482,0.266154806,0.259654141,0.27236474,0.289390833,0.295087197,0.286390738,0.418427848,0.431146835,0.413557694,0.443160693,0.566615662,0.572329625,0.587450009,0.593407062,0.612686364,0.607230323,0.620764527,0.63139732,0.21045192,0.217836782,0.217096788,0.226045446,0.36614635,0.389735283,0.38177674,0.396560469,0.519238893,0.541900219,0.552324608,0.566887767,0.384621206,0.424503688,0.437507012,0.446463654,0.200255282,0.185075724,0.200897953,0.206079777,0.34067771,0.336763181,0.358194792,0.378772429,0.437156018,0.464099576,0.433789552,0.458785381,0.437418626,0.415359895,0.434262358,0.424608025,0.219340414,0.225870902,0.229950893,0.233838843,0.379730446,0.382889149,0.395174062,0.390847874,0.456046991,0.448229829,0.460312163,0.494352871,0.393832415,0.407052425,0.424969265,0.455358337,0.250026838,0.266950285,0.265997345,0.269185897,0.542502355,0.50717847,0.525465373,0.528725128,0.651244807,0.64758471,0.654164714,0.67490859,0.505401727,0.503848696,0.517782561,0.517443254,0.1425546,0.150915762,0.152843,0.164219376,0.334728704,0.329170948,0.339013163,0.329700213,0.380969055,0.391515351,0.384679916,0.395024731,0.393403044,0.412898978,0.436394224
['150'],0.427057136,0.129760797,0.126288858,0.121894748,0.130170378,0.265231277,0.27641232,0.274841597,0.271864023,0.385323643,0.391310245,0.416791055,0.439775743,0.484267665,0.492925533,0.491240157,0.489160834,0.118919569,0.14145142,0.126495813,0.140947609,0.317321569,0.298611852,0.297488137,0.303425318,0.280810133,0.280814582,0.281447972,0.279224764,0.272768086,0.27254482,0.266154806,0.259654141,0.27236474,0.289390833,0.295087197,0.286390738,0.418427848,0.431146835,0.413557694,0.443160693,0.566615662,0.572329625,0.587450009,0.593407062,0.612686364,0.607230323,0.620764527,0.63139732,0.21045192,0.217836782,0.217096788,0.226045446,0.36614635,0.389735283,0.38177674,0.396560469,0.519238893,0.541900219,0.552324608,0.566887767,0.384621206,0.424503688,0.437507012,0.446463654,0.200255282,0.185075724,0.200897953,0.206079777,0.34067771,0.336763181,0.358194792,0.378772429,0.437156018,0.464099576,0.433789552,0.458785381,0.437418626,0.415359895,0.434262358,0.424608025,0.219340414,0.225870902,0.229950893,0.233838843,0.379730446,0.382889149,0.395174062,0.390847874,0.456046991,0.448229829,0.460312163,0.494352871,0.393832415,0.407052425,0.424969265,0.455358337,0.250026838,0.266950285,0.265997345,0.269185897,0.542502355,0.50717847,0.525465373,0.528725128,0.651244807,0.64758471,0.654164714,0.67490859,0.505401727,0.503848696,0.517782561,0.517443254,0.1425546,0.150915762,0.152843,0.164219376,0.334728704,0.329170948,0.339013163,0.329700213,0.380969055,0.391515351,0.384679916,0.395024731,0.393403044,0.412898978,0.436394224
['149'],0.407740798,0.12116709,0.117460019,0.113447906,0.121253488,0.250779158,0.262618698,0.260212175,0.257469932,0.364040459,0.370816163,0.395378737,0.417964696,0.481518186,0.488865679,0.487614507,0.487682026,0.109081061,0.13242301,0.117495924,0.130884377,0.303544051,0.284139024,0.285000317,0.289939925,0.266310923,0.265719215,0.267249249,0.262786959,0.256796915,0.257292036,0.250564831,0.245116532,0.259064493,0.275537464,0.28196381,0.271969234,0.40083383,0.410280602,0.394446088,0.422577016,0.541376085,0.546549733,0.559849024,0.567069955,0.59358064,0.586347701,0.600498271,0.611634428,0.198416393,0.205676046,0.206555094,0.213824637,0.349327787,0.371321057,0.364353838,0.378561319,0.494292988,0.517415023,0.527071464,0.541910949,0.364824125,0.403388419,0.415349223,0.421950215,0.188276915,0.174033877,0.189641323,0.194417006,0.325430063,0.322169496,0.34256837,0.362599276,0.417419609,0.44250091,0.411692892,0.436919062,0.414606517,0.39400674,0.413857873,0.403875154,0.208097766,0.213886792,0.217949126,0.223357815,0.363522027,0.367646915,0.378728557,0.375325497,0.433215674,0.426389373,0.438721881,0.469593022,0.374935942,0.385521423,0.404071675,0.432113446,0.236066122,0.252570603,0.252332462,0.255033645,0.52215512,0.488469126,0.505086723,0.509205239,0.628677933,0.62512901,0.63183365,0.652905701,0.486828741,0.486060566,0.499478291,0.498301928,0.13173241,0.139793495,0.142239316,0.153292522,0.31732286,0.313165771,0.322612443,0.31286245,0.361235793,0.370695597,0.36350148,0.374866514,0.374068727,0.393477361,0.416179665
['149'],0.407740798,0.12116709,0.117460019,0.113447906,0.121253488,0.250779158,0.262618698,0.260212175,0.257469932,0.364040459,0.370816163,0.395378737,0.417964696,0.481518186,0.488865679,0.487614507,0.487682026,0.109081061,0.13242301,0.117495924,0.130884377,0.303544051,0.284139024,0.285000317,0.289939925,0.266310923,0.265719215,0.267249249,0.262786959,0.256796915,0.257292036,0.250564831,0.245116532,0.259064493,0.275537464,0.28196381,0.271969234,0.40083383,0.410280602,0.394446088,0.422577016,0.541376085,0.546549733,0.559849024,0.567069955,0.59358064,0.586347701,0.600498271,0.611634428,0.198416393,0.205676046,0.206555094,0.213824637,0.349327787,0.371321057,0.364353838,0.378561319,0.494292988,0.517415023,0.527071464,0.541910949,0.364824125,0.403388419,0.415349223,0.421950215,0.188276915,0.174033877,0.189641323,0.194417006,0.325430063,0.322169496,0.34256837,0.362599276,0.417419609,0.44250091,0.411692892,0.436919062,0.414606517,0.39400674,0.413857873,0.403875154,0.208097766,0.213886792,0.217949126,0.223357815,0.363522027,0.367646915,0.378728557,0.375325497,0.433215674,0.426389373,0.438721881,0.469593022,0.374935942,0.385521423,0.404071675,0.432113446,0.236066122,0.252570603,0.252332462,0.255033645,0.52215512,0.488469126,0.505086723,0.509205239,0.628677933,0.62512901,0.63183365,0.652905701,0.486828741,0.486060566,0.499478291,0.498301928,0.13173241,0.139793495,0.142239316,0.153292522,0.31732286,0.313165771,0.322612443,0.31286245,0.361235793,0.370695597,0.36350148,0.374866514,0.374068727,0.393477361,0.416179665
