,13,101,98,94,40,32,124,115,15,71,34,84,25,119,26,95,128,68,28,77,76,116,111,104,67,58,55,121,17,35,3,109,60,7,18,93,12,27,52,47,122,19,46,1,113,42,120,53,79,21,6,22,74,83,29,107,127,59,105,87,75,91,106,50
Label,NO,OO,NO,NO,OO,NO,OO,NO,NO,OO,NO,NO,OO,OO,OO,NO,NO,NO,OO,NO,OO,NO,NO,OO,NO,OO,OO,OO,NO,NO,NO,NO,OO,OO,NO,NO,OO,OO,NO,NO,OO,NO,NO,NO,NO,OO,OO,OO,NO,OO,OO,OO,OO,NO,NO,OO,NO,OO,OO,OO,OO,OO,OO,NO
['162'],0.520962759,0.824161839,0.485529896,0.751738846,0.792860439,0.519722583,0.723789877,0.340309996,0.530438762,0.624429056,0.487353892,0.420132816,0.549781005,0.615157676,0.55509574,0.771895262,0.681427038,0.395623624,0.572717988,0.757873162,0.820733386,0.351871706,0.758109651,0.828202398,0.395279772,0.925443516,0.678324533,0.711475662,0.299908557,0.491048451,0.296109404,0.750199424,0.939234979,0.548135037,0.309304269,0.711528073,0.741291593,0.557701654,0.426024705,0.753219915,0.728899037,0.296005419,0.752697845,0.297959014,0.330412473,0.985156719,0.612360173,0.653628687,0.747796471,0.532428314,0.519523869,0.529380947,0.823318329,0.424913101,0.53871925,0.941864042,0.695420209,0.937799234,0.959028284,0.66181884,0.793096628,0.836745765,0.940445046,0.418588987
['162'],0.520962759,0.824161839,0.485529896,0.751738846,0.792860439,0.519722583,0.723789877,0.340309996,0.530438762,0.624429056,0.487353892,0.420132816,0.549781005,0.615157676,0.55509574,0.771895262,0.681427038,0.395623624,0.572717988,0.757873162,0.820733386,0.351871706,0.758109651,0.828202398,0.395279772,0.925443516,0.678324533,0.711475662,0.299908557,0.491048451,0.296109404,0.750199424,0.939234979,0.548135037,0.309304269,0.711528073,0.741291593,0.557701654,0.426024705,0.753219915,0.728899037,0.296005419,0.752697845,0.297959014,0.330412473,0.985156719,0.612360173,0.653628687,0.747796471,0.532428314,0.519523869,0.529380947,0.823318329,0.424913101,0.53871925,0.941864042,0.695420209,0.937799234,0.959028284,0.66181884,0.793096628,0.836745765,0.940445046,0.418588987
['165'],0.534047287,0.910444132,0.556385865,0.851886309,0.910138119,0.613583715,0.826521869,0.4129004,0.539710225,0.729451316,0.550531449,0.492490374,0.65190169,0.717193546,0.657154413,0.864768284,0.737140233,0.466776205,0.677254161,0.838899909,0.940115406,0.425952477,0.809077942,0.919197797,0.465975244,1.040289398,0.780357061,0.821494392,0.373900863,0.55121602,0.366295927,0.80488098,1.045580205,0.646141703,0.377862151,0.810756206,0.813000093,0.664591597,0.499526466,0.762696006,0.835209846,0.364152307,0.765573972,0.367284518,0.402119466,1.107372762,0.713714413,0.754818476,0.828682842,0.615288638,0.611756569,0.616785126,0.947252536,0.49885552,0.630221668,1.007127111,0.750162329,1.049654912,1.032025986,0.757950302,0.912631538,0.961594803,1.008262638,0.484109342
['165'],0.534047287,0.910444132,0.556385865,0.851886309,0.910138119,0.613583715,0.826521869,0.4129004,0.539710225,0.729451316,0.550531449,0.492490374,0.65190169,0.717193546,0.657154413,0.864768284,0.737140233,0.466776205,0.677254161,0.838899909,0.940115406,0.425952477,0.809077942,0.919197797,0.465975244,1.040289398,0.780357061,0.821494392,0.373900863,0.55121602,0.366295927,0.80488098,1.045580205,0.646141703,0.377862151,0.810756206,0.813000093,0.664591597,0.499526466,0.762696006,0.835209846,0.364152307,0.765573972,0.367284518,0.402119466,1.107372762,0.713714413,0.754818476,0.828682842,0.615288638,0.611756569,0.616785126,0.947252536,0.49885552,0.630221668,1.007127111,0.750162329,1.049654912,1.032025986,0.757950302,0.912631538,0.961594803,1.008262638,0.484109342
['182'],0.63799434,1.317700704,0.879459686,1.109545461,1.478851778,1.392257149,1.307637219,0.98871419,0.630857431,1.572569104,0.877955366,1.048555158,1.536408669,1.424289714,1.547147652,1.059059744,0.859463278,1.08834782,1.55214282,1.043557035,1.490265237,1.032143113,0.965561257,1.294218098,1.099331035,1.444649856,1.441661607,1.408364186,1.127123254,0.849648997,1.03413266,0.972493571,1.410506673,1.431244473,1.100576378,1.20976886,1.100374418,1.541767652,1.0672646,0.833967793,1.362749065,1.09138173,0.830563844,1.045662384,0.993952042,1.499065017,1.397075334,1.508254398,1.025608215,1.503526617,1.411277337,1.490597608,1.601651834,1.047953757,1.34945652,1.186112131,0.873373647,1.41784817,1.239508781,1.415785109,1.537937783,1.411556621,1.20987404,1.053911603
['182'],0.63799434,1.317700704,0.879459686,1.109545461,1.478851778,1.392257149,1.307637219,0.98871419,0.630857431,1.572569104,0.877955366,1.048555158,1.536408669,1.424289714,1.547147652,1.059059744,0.859463278,1.08834782,1.55214282,1.043557035,1.490265237,1.032143113,0.965561257,1.294218098,1.099331035,1.444649856,1.441661607,1.408364186,1.127123254,0.849648997,1.03413266,0.972493571,1.410506673,1.431244473,1.100576378,1.20976886,1.100374418,1.541767652,1.0672646,0.833967793,1.362749065,1.09138173,0.830563844,1.045662384,0.993952042,1.499065017,1.397075334,1.508254398,1.025608215,1.503526617,1.411277337,1.490597608,1.601651834,1.047953757,1.34945652,1.186112131,0.873373647,1.41784817,1.239508781,1.415785109,1.537937783,1.411556621,1.20987404,1.053911603
['183'],0.646704556,1.326870907,0.885233025,1.111864103,1.491874615,1.441926112,1.325664946,1.016293969,0.639965353,1.610567487,0.886002263,1.072525417,1.596412248,1.456768273,1.605476012,1.061767829,0.863085786,1.120321102,1.605382396,1.047311735,1.503008854,1.060581189,0.974532027,1.302893921,1.137903377,1.455297955,1.463722782,1.432135419,1.168937026,0.856766244,1.079214131,0.981704269,1.419527191,1.481048745,1.14285447,1.214967667,1.117005161,1.597416693,1.093838664,0.839986373,1.383702516,1.13941564,0.837084653,1.091326485,1.025590714,1.502349107,1.427989066,1.534845349,1.029664104,1.569960204,1.463415317,1.557191224,1.624875035,1.070699549,1.392775414,1.189474924,0.877542753,1.425700716,1.242703537,1.437610588,1.555800422,1.41479092,1.213533385,1.086291233
['183'],0.646704556,1.326870907,0.885233025,1.111864103,1.491874615,1.441926112,1.325664946,1.016293969,0.639965353,1.610567487,0.886002263,1.072525417,1.596412248,1.456768273,1.605476012,1.061767829,0.863085786,1.120321102,1.605382396,1.047311735,1.503008854,1.060581189,0.974532027,1.302893921,1.137903377,1.455297955,1.463722782,1.432135419,1.168937026,0.856766244,1.079214131,0.981704269,1.419527191,1.481048745,1.14285447,1.214967667,1.117005161,1.597416693,1.093838664,0.839986373,1.383702516,1.13941564,0.837084653,1.091326485,1.025590714,1.502349107,1.427989066,1.534845349,1.029664104,1.569960204,1.463415317,1.557191224,1.624875035,1.070699549,1.392775414,1.189474924,0.877542753,1.425700716,1.242703537,1.437610588,1.555800422,1.41479092,1.213533385,1.086291233
