,73,62,5,78,10,51,39,11,32,4,59,63,26,36,71,19,44,2,50,46,40,70,77,17,23,48,31
Label,2,2,1,2,1,2,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1
['94'],6708.053697,6319.401384,4896.421765,6469.668417,4932.0,6891.139061,1859.297798,5689.340736,3390.658775,5756.841749,8661.604074,5440.181568,2222.62282,2950.628986,7687.047601,3901.006474,2744.741859,5143.804156,7644.783914,2737.244922,2212.58712,7896.349248,6410.879608,3928.88202,2816.739105,3649.833568,3590.815056
['94'],6708.053697,6319.401384,4896.421765,6469.668417,4932.0,6891.139061,1859.297798,5689.340736,3390.658775,5756.841749,8661.604074,5440.181568,2222.62282,2950.628986,7687.047601,3901.006474,2744.741859,5143.804156,7644.783914,2737.244922,2212.58712,7896.349248,6410.879608,3928.88202,2816.739105,3649.833568,3590.815056
['162'],109245.6151,73789.50567,59894.91208,103918.6851,58702.0,81150.33481,52109.59963,78937.92146,80000.43852,62901.67112,101245.4015,75053.61277,65847.94896,77320.15477,85810.3709,65879.33554,61203.26225,56104.953,82966.51963,59000.41412,57209.30284,88449.71755,104064.9225,52239.40058,62550.99365,56718.41365,82517.39105
['162'],109245.6151,73789.50567,59894.91208,103918.6851,58702.0,81150.33481,52109.59963,78937.92146,80000.43852,62901.67112,101245.4015,75053.61277,65847.94896,77320.15477,85810.3709,65879.33554,61203.26225,56104.953,82966.51963,59000.41412,57209.30284,88449.71755,104064.9225,52239.40058,62550.99365,56718.41365,82517.39105
['376'],12303.22874,14075.1335,12535.26508,11539.92322,12632.0,13800.42165,9839.626254,12744.37156,12450.56123,13119.59448,13486.71508,13129.21642,10855.10011,12406.31708,13180.84913,12328.73903,9929.243714,12466.81136,14425.52742,10406.57632,0.0,12800.59096,12858.5703,11216.75291,11894.06625,9610.835941,12489.36194
['376'],12303.22874,14075.1335,12535.26508,11539.92322,12632.0,13800.42165,9839.626254,12744.37156,12450.56123,13119.59448,13486.71508,13129.21642,10855.10011,12406.31708,13180.84913,12328.73903,9929.243714,12466.81136,14425.52742,10406.57632,0.0,12800.59096,12858.5703,11216.75291,11894.06625,9610.835941,12489.36194
['449'],3619.223465,2691.134665,2141.002953,3365.81094,2699.0,3427.992987,2522.430504,2634.12648,3316.22426,2197.072412,3243.322297,2634.567778,2528.074369,3025.959263,3010.497392,2769.897958,2704.410958,2401.671044,3525.241005,2886.319845,2607.051598,2855.453687,3674.205898,2245.765383,2457.056002,2936.349974,2858.600552
['449'],3619.223465,2691.134665,2141.002953,3365.81094,2699.0,3427.992987,2522.430504,2634.12648,3316.22426,2197.072412,3243.322297,2634.567778,2528.074369,3025.959263,3010.497392,2769.897958,2704.410958,2401.671044,3525.241005,2886.319845,2607.051598,2855.453687,3674.205898,2245.765383,2457.056002,2936.349974,2858.600552
['502'],3967.294024,5281.295052,4297.366303,4358.905624,4119.0,4532.480307,3171.669002,4506.777277,4821.578992,4325.486311,4941.99733,5644.518415,4300.618961,5339.178216,4537.118788,4352.533075,3170.456923,3886.429807,4906.828459,3003.286322,3541.812877,4664.587558,4125.141625,4322.494662,0.0,3132.97004,4694.07679
['502'],3967.294024,5281.295052,4297.366303,4358.905624,4119.0,4532.480307,3171.669002,4506.777277,4821.578992,4325.486311,4941.99733,5644.518415,4300.618961,5339.178216,4537.118788,4352.533075,3170.456923,3886.429807,4906.828459,3003.286322,3541.812877,4664.587558,4125.141625,4322.494662,0.0,3132.97004,4694.07679
