,105,43,75,3,104,72,25,21,26,19,76,51,121,94,42,127,4,108,92,28,103,33,128,30,77,111,106,32,100,9,57,44,50,97,99,114,62,125,45,115,66,38,120,1,71,85,24,82,119,5,54,12,102,58,78,98,48,14,47,10,13,83,46,107
Label,OO,OO,OO,CAN     ,OO,OO,OO,OO,OO,CAN     ,OO,CAN     ,OO,SUN,OO,SUN,CAN     ,OO,OO,OO,OO,CAN     ,SUN,SUN,SUN,SUN,OO,SUN,CAN     ,OO,OO,OO,CAN     ,CAN     ,CAN     ,CAN     ,SUN,SUN,SUN,CAN     ,CAN     ,OO,OO,CAN     ,OO,OO,OO,CAN     ,OO,OO,OO,OO,OO,OO,SUN,CAN     ,SUN,SUN,SUN,OO,SUN,CAN     ,SUN,OO
['1'],-0.116620153,-0.079198888,-0.065648376,-0.090554704,-0.099257939,-0.055070003,-0.081223132,-0.079630325,-0.065218613,-0.06729819,-0.067122224,-0.067094619,-0.096108196,-0.08253209,-0.082855377,-0.102660537,-0.075225339,-0.107277884,-0.080337194,-0.088685041,-0.106057968,-0.086294695,-0.098150067,-0.078390886,-0.08060464,-0.091072341,-0.103887292,-0.057342273,-0.120933728,-0.108943954,-0.076265542,-0.068789346,-0.062975978,-0.127798072,-0.122869976,-0.098864828,-0.077268994,-0.11161445,-0.101995693,-0.102264299,-0.077966286,-0.081464713,-0.085305483,-0.0975102,-0.069932001,-0.083881381,-0.064041926,-0.089039936,-0.084385683,-0.09801125,-0.082274113,-0.084385449,-0.123975269,-0.076618021,-0.091500676,-0.116595023,-0.09010523,-0.079635187,-0.093220647,-0.090201865,-0.087205538,-0.082468043,-0.086714266,-0.123616426
['1'],-0.116620153,-0.079198888,-0.065648376,-0.090554704,-0.099257939,-0.055070003,-0.081223132,-0.079630325,-0.065218613,-0.06729819,-0.067122224,-0.067094619,-0.096108196,-0.08253209,-0.082855377,-0.102660537,-0.075225339,-0.107277884,-0.080337194,-0.088685041,-0.106057968,-0.086294695,-0.098150067,-0.078390886,-0.08060464,-0.091072341,-0.103887292,-0.057342273,-0.120933728,-0.108943954,-0.076265542,-0.068789346,-0.062975978,-0.127798072,-0.122869976,-0.098864828,-0.077268994,-0.11161445,-0.101995693,-0.102264299,-0.077966286,-0.081464713,-0.085305483,-0.0975102,-0.069932001,-0.083881381,-0.064041926,-0.089039936,-0.084385683,-0.09801125,-0.082274113,-0.084385449,-0.123975269,-0.076618021,-0.091500676,-0.116595023,-0.09010523,-0.079635187,-0.093220647,-0.090201865,-0.087205538,-0.082468043,-0.086714266,-0.123616426
['2'],-0.116620153,-0.079198888,-0.065648376,-0.090554704,-0.098069515,-0.053088274,-0.081223132,-0.078697098,-0.065218613,-0.06729819,-0.067122224,-0.067094619,-0.096108196,-0.08253209,-0.082855377,-0.102660537,-0.075225339,-0.107277884,-0.080337194,-0.088685041,-0.105104154,-0.086294695,-0.098150067,-0.078390886,-0.08060464,-0.091072341,-0.103887292,-0.057342273,-0.120933728,-0.108943954,-0.076265542,-0.068789346,-0.062975978,-0.127798072,-0.122869976,-0.098864828,-0.077268994,-0.11161445,-0.101995693,-0.102264299,-0.077966286,-0.080520118,-0.082942426,-0.0975102,-0.06794955,-0.082390186,-0.063658435,-0.089039936,-0.082364329,-0.096941438,-0.080425817,-0.084385449,-0.123629211,-0.076618021,-0.091500676,-0.116595023,-0.09010523,-0.079635187,-0.093220647,-0.090201865,-0.087205538,-0.082468043,-0.086714266,-0.123616426
['2'],-0.116620153,-0.079198888,-0.065648376,-0.090554704,-0.098069515,-0.053088274,-0.081223132,-0.078697098,-0.065218613,-0.06729819,-0.067122224,-0.067094619,-0.096108196,-0.08253209,-0.082855377,-0.102660537,-0.075225339,-0.107277884,-0.080337194,-0.088685041,-0.105104154,-0.086294695,-0.098150067,-0.078390886,-0.08060464,-0.091072341,-0.103887292,-0.057342273,-0.120933728,-0.108943954,-0.076265542,-0.068789346,-0.062975978,-0.127798072,-0.122869976,-0.098864828,-0.077268994,-0.11161445,-0.101995693,-0.102264299,-0.077966286,-0.080520118,-0.082942426,-0.0975102,-0.06794955,-0.082390186,-0.063658435,-0.089039936,-0.082364329,-0.096941438,-0.080425817,-0.084385449,-0.123629211,-0.076618021,-0.091500676,-0.116595023,-0.09010523,-0.079635187,-0.093220647,-0.090201865,-0.087205538,-0.082468043,-0.086714266,-0.123616426
['3'],-0.116620153,-0.079198888,-0.065648376,-0.090554704,-0.096881847,-0.051192722,-0.081223132,-0.077529817,-0.065218613,-0.06729819,-0.067122224,-0.067094619,-0.096108196,-0.08253209,-0.082855377,-0.102660537,-0.075225339,-0.107277884,-0.080337194,-0.088685041,-0.104177604,-0.086294695,-0.098150067,-0.078390886,-0.08060464,-0.091072341,-0.103887292,-0.057342273,-0.120933728,-0.108943954,-0.076265542,-0.068789346,-0.062975978,-0.127798072,-0.122869976,-0.098864828,-0.077268994,-0.11161445,-0.101995693,-0.102264299,-0.077966286,-0.079653197,-0.080682432,-0.0975102,-0.066051307,-0.080823578,-0.063012051,-0.089039936,-0.080314494,-0.095876985,-0.078456718,-0.084385449,-0.123298265,-0.076618021,-0.091500676,-0.116595023,-0.09010523,-0.079635187,-0.093220647,-0.090201865,-0.087205538,-0.082468043,-0.086714266,-0.123616426
['3'],-0.116620153,-0.079198888,-0.065648376,-0.090554704,-0.096881847,-0.051192722,-0.081223132,-0.077529817,-0.065218613,-0.06729819,-0.067122224,-0.067094619,-0.096108196,-0.08253209,-0.082855377,-0.102660537,-0.075225339,-0.107277884,-0.080337194,-0.088685041,-0.104177604,-0.086294695,-0.098150067,-0.078390886,-0.08060464,-0.091072341,-0.103887292,-0.057342273,-0.120933728,-0.108943954,-0.076265542,-0.068789346,-0.062975978,-0.127798072,-0.122869976,-0.098864828,-0.077268994,-0.11161445,-0.101995693,-0.102264299,-0.077966286,-0.079653197,-0.080682432,-0.0975102,-0.066051307,-0.080823578,-0.063012051,-0.089039936,-0.080314494,-0.095876985,-0.078456718,-0.084385449,-0.123298265,-0.076618021,-0.091500676,-0.116595023,-0.09010523,-0.079635187,-0.093220647,-0.090201865,-0.087205538,-0.082468043,-0.086714266,-0.123616426
['4'],-0.116620153,-0.079198888,-0.065648376,-0.090554704,-0.095717055,-0.049437467,-0.081223132,-0.076110819,-0.065218613,-0.06729819,-0.067122224,-0.067094619,-0.096108196,-0.08253209,-0.082855377,-0.102660537,-0.075225339,-0.107277884,-0.080337194,-0.088685041,-0.103277705,-0.086294695,-0.098150067,-0.078390886,-0.08060464,-0.091072341,-0.103887292,-0.057342273,-0.120933728,-0.108943954,-0.076265542,-0.068789346,-0.062975978,-0.127798072,-0.122869976,-0.098864828,-0.077268994,-0.11161445,-0.101995693,-0.102264299,-0.077966286,-0.078843649,-0.078559521,-0.0975102,-0.064244809,-0.079221011,-0.062073375,-0.089039936,-0.078265825,-0.094795298,-0.076369903,-0.084385449,-0.12296095,-0.076618021,-0.091500676,-0.116595023,-0.09010523,-0.079635187,-0.093220647,-0.090201865,-0.087205538,-0.082468043,-0.086714266,-0.123616426
['4'],-0.116620153,-0.079198888,-0.065648376,-0.090554704,-0.095717055,-0.049437467,-0.081223132,-0.076110819,-0.065218613,-0.06729819,-0.067122224,-0.067094619,-0.096108196,-0.08253209,-0.082855377,-0.102660537,-0.075225339,-0.107277884,-0.080337194,-0.088685041,-0.103277705,-0.086294695,-0.098150067,-0.078390886,-0.08060464,-0.091072341,-0.103887292,-0.057342273,-0.120933728,-0.108943954,-0.076265542,-0.068789346,-0.062975978,-0.127798072,-0.122869976,-0.098864828,-0.077268994,-0.11161445,-0.101995693,-0.102264299,-0.077966286,-0.078843649,-0.078559521,-0.0975102,-0.064244809,-0.079221011,-0.062073375,-0.089039936,-0.078265825,-0.094795298,-0.076369903,-0.084385449,-0.12296095,-0.076618021,-0.091500676,-0.116595023,-0.09010523,-0.079635187,-0.093220647,-0.090201865,-0.087205538,-0.082468043,-0.086714266,-0.123616426
