,83,110,93,56,70,66,48,128,10,24,20,43,115,85,79,81,38,92,127,97,67,28,123,103,98,27,88,49,12,16,11,26,100,35,42,45,19,72,121,40,77,13,118,23,21,113,53,69,2,104,106,125,99,78,59,89,62,112,33,86,7,22,30,126
Label,CAN     ,SUN,SUN,OO,OO,CAN     ,SUN,SUN,OO,OO,CAN     ,OO,CAN     ,OO,SUN,CAN     ,OO,OO,SUN,CAN     ,CAN     ,OO,OO,OO,CAN     ,OO,OO,CAN     ,OO,SUN,OO,OO,CAN     ,CAN     ,OO,SUN,CAN     ,OO,OO,OO,SUN,SUN,OO,OO,OO,CAN     ,OO,OO,CAN     ,OO,OO,SUN,CAN     ,SUN,OO,OO,SUN,SUN,CAN     ,OO,OO,OO,SUN,SUN
['1'],-0.082468043,-0.096054673,-0.09087607,-0.08612474,-0.077754688,-0.077966286,-0.09010523,-0.098150067,-0.090201865,-0.064041926,-0.067386216,-0.079198888,-0.102264299,-0.083881381,-0.088444279,-0.090619298,-0.081464713,-0.080337194,-0.102660537,-0.127798072,-0.065969305,-0.088685041,-0.089424468,-0.106057968,-0.116595023,-0.067912337,-0.076333447,-0.069792255,-0.084385449,-0.070397263,-0.084966988,-0.065218613,-0.120933728,-0.067146467,-0.082855377,-0.101995693,-0.06729819,-0.055070003,-0.096108196,-0.070677438,-0.08060464,-0.087205538,-0.096231556,-0.06586687,-0.079630325,-0.094965585,-0.097765922,-0.072281145,-0.076762356,-0.099257939,-0.103887292,-0.11161445,-0.122869976,-0.091500676,-0.086116232,-0.087181913,-0.077268994,-0.099989231,-0.086294695,-0.089768677,-0.082282329,-0.069620726,-0.078390886,-0.10624197
['1'],-0.082468043,-0.096054673,-0.09087607,-0.08612474,-0.077754688,-0.077966286,-0.09010523,-0.098150067,-0.090201865,-0.064041926,-0.067386216,-0.079198888,-0.102264299,-0.083881381,-0.088444279,-0.090619298,-0.081464713,-0.080337194,-0.102660537,-0.127798072,-0.065969305,-0.088685041,-0.089424468,-0.106057968,-0.116595023,-0.067912337,-0.076333447,-0.069792255,-0.084385449,-0.070397263,-0.084966988,-0.065218613,-0.120933728,-0.067146467,-0.082855377,-0.101995693,-0.06729819,-0.055070003,-0.096108196,-0.070677438,-0.08060464,-0.087205538,-0.096231556,-0.06586687,-0.079630325,-0.094965585,-0.097765922,-0.072281145,-0.076762356,-0.099257939,-0.103887292,-0.11161445,-0.122869976,-0.091500676,-0.086116232,-0.087181913,-0.077268994,-0.099989231,-0.086294695,-0.089768677,-0.082282329,-0.069620726,-0.078390886,-0.10624197
['2'],-0.082468043,-0.096054673,-0.09087607,-0.085341752,-0.076848248,-0.077966286,-0.09010523,-0.098150067,-0.090201865,-0.063658435,-0.067386216,-0.079198888,-0.102264299,-0.082390186,-0.088444279,-0.090619298,-0.080520118,-0.080337194,-0.102660537,-0.127798072,-0.065969305,-0.088685041,-0.089424468,-0.105104154,-0.116595023,-0.067912337,-0.074383673,-0.069792255,-0.084385449,-0.070397263,-0.084966988,-0.065218613,-0.120933728,-0.067146467,-0.082855377,-0.101995693,-0.06729819,-0.053088274,-0.096108196,-0.068581499,-0.08060464,-0.087205538,-0.095069589,-0.064701342,-0.078697098,-0.094965585,-0.096119864,-0.071506883,-0.076762356,-0.098069515,-0.103887292,-0.11161445,-0.122869976,-0.091500676,-0.086116232,-0.087181913,-0.077268994,-0.099989231,-0.086294695,-0.088679497,-0.080304516,-0.06818698,-0.078390886,-0.10624197
['2'],-0.082468043,-0.096054673,-0.09087607,-0.085341752,-0.076848248,-0.077966286,-0.09010523,-0.098150067,-0.090201865,-0.063658435,-0.067386216,-0.079198888,-0.102264299,-0.082390186,-0.088444279,-0.090619298,-0.080520118,-0.080337194,-0.102660537,-0.127798072,-0.065969305,-0.088685041,-0.089424468,-0.105104154,-0.116595023,-0.067912337,-0.074383673,-0.069792255,-0.084385449,-0.070397263,-0.084966988,-0.065218613,-0.120933728,-0.067146467,-0.082855377,-0.101995693,-0.06729819,-0.053088274,-0.096108196,-0.068581499,-0.08060464,-0.087205538,-0.095069589,-0.064701342,-0.078697098,-0.094965585,-0.096119864,-0.071506883,-0.076762356,-0.098069515,-0.103887292,-0.11161445,-0.122869976,-0.091500676,-0.086116232,-0.087181913,-0.077268994,-0.099989231,-0.086294695,-0.088679497,-0.080304516,-0.06818698,-0.078390886,-0.10624197
['3'],-0.082468043,-0.096054673,-0.09087607,-0.084334273,-0.07578886,-0.077966286,-0.09010523,-0.098150067,-0.090201865,-0.063012051,-0.067386216,-0.079198888,-0.102264299,-0.080823578,-0.088444279,-0.090619298,-0.079653197,-0.080337194,-0.102660537,-0.127798072,-0.065969305,-0.088685041,-0.089424468,-0.104177604,-0.116595023,-0.067912337,-0.072335663,-0.069792255,-0.084385449,-0.070397263,-0.084966988,-0.065218613,-0.120933728,-0.067146467,-0.082855377,-0.101995693,-0.06729819,-0.051192722,-0.096108196,-0.066578404,-0.08060464,-0.087205538,-0.093786806,-0.063495576,-0.077529817,-0.094965585,-0.094400078,-0.070714575,-0.076762356,-0.096881847,-0.103887292,-0.11161445,-0.122869976,-0.091500676,-0.086116232,-0.087181913,-0.077268994,-0.099989231,-0.086294695,-0.087466007,-0.078414451,-0.066707431,-0.078390886,-0.10624197
['3'],-0.082468043,-0.096054673,-0.09087607,-0.084334273,-0.07578886,-0.077966286,-0.09010523,-0.098150067,-0.090201865,-0.063012051,-0.067386216,-0.079198888,-0.102264299,-0.080823578,-0.088444279,-0.090619298,-0.079653197,-0.080337194,-0.102660537,-0.127798072,-0.065969305,-0.088685041,-0.089424468,-0.104177604,-0.116595023,-0.067912337,-0.072335663,-0.069792255,-0.084385449,-0.070397263,-0.084966988,-0.065218613,-0.120933728,-0.067146467,-0.082855377,-0.101995693,-0.06729819,-0.051192722,-0.096108196,-0.066578404,-0.08060464,-0.087205538,-0.093786806,-0.063495576,-0.077529817,-0.094965585,-0.094400078,-0.070714575,-0.076762356,-0.096881847,-0.103887292,-0.11161445,-0.122869976,-0.091500676,-0.086116232,-0.087181913,-0.077268994,-0.099989231,-0.086294695,-0.087466007,-0.078414451,-0.066707431,-0.078390886,-0.10624197
['4'],-0.082468043,-0.096054673,-0.09087607,-0.083065459,-0.074566553,-0.077966286,-0.09010523,-0.098150067,-0.090201865,-0.062073375,-0.067386216,-0.079198888,-0.102264299,-0.079221011,-0.088444279,-0.090619298,-0.078843649,-0.080337194,-0.102660537,-0.127798072,-0.065969305,-0.088685041,-0.089424468,-0.103277705,-0.116595023,-0.067912337,-0.07023025,-0.069792255,-0.084385449,-0.070397263,-0.084966988,-0.065218613,-0.120933728,-0.067146467,-0.082855377,-0.101995693,-0.06729819,-0.049437467,-0.096108196,-0.064722055,-0.08060464,-0.087205538,-0.092384692,-0.062232756,-0.076110819,-0.094965585,-0.092566532,-0.06992524,-0.076762356,-0.095717055,-0.103887292,-0.11161445,-0.122869976,-0.091500676,-0.086116232,-0.087181913,-0.077268994,-0.099989231,-0.086294695,-0.08612771,-0.076635268,-0.06516863,-0.078390886,-0.10624197
['4'],-0.082468043,-0.096054673,-0.09087607,-0.083065459,-0.074566553,-0.077966286,-0.09010523,-0.098150067,-0.090201865,-0.062073375,-0.067386216,-0.079198888,-0.102264299,-0.079221011,-0.088444279,-0.090619298,-0.078843649,-0.080337194,-0.102660537,-0.127798072,-0.065969305,-0.088685041,-0.089424468,-0.103277705,-0.116595023,-0.067912337,-0.07023025,-0.069792255,-0.084385449,-0.070397263,-0.084966988,-0.065218613,-0.120933728,-0.067146467,-0.082855377,-0.101995693,-0.06729819,-0.049437467,-0.096108196,-0.064722055,-0.08060464,-0.087205538,-0.092384692,-0.062232756,-0.076110819,-0.094965585,-0.092566532,-0.06992524,-0.076762356,-0.095717055,-0.103887292,-0.11161445,-0.122869976,-0.091500676,-0.086116232,-0.087181913,-0.077268994,-0.099989231,-0.086294695,-0.08612771,-0.076635268,-0.06516863,-0.078390886,-0.10624197
