,30,4,55,17,5,25,16,3,88,24,98,46,76,9,117,48,111,59,72,91,107,100,113,47,85,69,62,43,108,95,67,112,64,42,81,115,103,36,114,10,61,80,128,18,106,97,96,13,7,11,26,58,99,41,38,28,23,49,77,68,70,124,73,57
Label,SUN,CAN     ,OO,CAN     ,OO,OO,SUN,CAN     ,OO,OO,CAN     ,SUN,OO,OO,OO,SUN,SUN,OO,OO,OO,OO,CAN     ,CAN     ,SUN,OO,OO,SUN,OO,OO,SUN,CAN     ,SUN,SUN,OO,CAN     ,CAN     ,OO,CAN     ,CAN     ,OO,SUN,SUN,SUN,CAN     ,OO,CAN     ,SUN,SUN,OO,OO,OO,OO,CAN     ,OO,OO,OO,OO,CAN     ,SUN,CAN     ,OO,OO,OO,OO
['180'],1.263606556,0.952270082,1.386929231,1.03086353,1.309634803,1.41338278,0.610133535,0.939261505,1.360562604,1.428799628,0.863293291,0.81848604,1.459565156,1.12704251,1.314995549,0.812791567,0.948819817,1.400706354,1.448380432,1.399744213,1.178384356,0.839014516,0.924065398,0.821813827,1.403670686,1.543853635,1.128935382,1.481796141,1.160602502,1.053317252,1.014972767,0.934797265,1.056759123,1.488664819,0.962814741,0.926182046,1.282737079,0.822666013,0.96260993,1.116402658,1.240392717,1.012453248,0.852973214,1.005101938,1.201049369,0.858644481,1.029121672,0.621492472,1.327298224,1.100399184,1.426237476,1.421523113,0.842904996,1.518808801,1.470072761,1.439493978,1.393938893,1.015821776,1.035304259,1.017026763,1.50855856,1.268867924,1.622628166,1.463840571
['180'],1.263606556,0.952270082,1.386929231,1.03086353,1.309634803,1.41338278,0.610133535,0.939261505,1.360562604,1.428799628,0.863293291,0.81848604,1.459565156,1.12704251,1.314995549,0.812791567,0.948819817,1.400706354,1.448380432,1.399744213,1.178384356,0.839014516,0.924065398,0.821813827,1.403670686,1.543853635,1.128935382,1.481796141,1.160602502,1.053317252,1.014972767,0.934797265,1.056759123,1.488664819,0.962814741,0.926182046,1.282737079,0.822666013,0.96260993,1.116402658,1.240392717,1.012453248,0.852973214,1.005101938,1.201049369,0.858644481,1.029121672,0.621492472,1.327298224,1.100399184,1.426237476,1.421523113,0.842904996,1.518808801,1.470072761,1.439493978,1.393938893,1.015821776,1.035304259,1.017026763,1.50855856,1.268867924,1.622628166,1.463840571
['181'],1.311681864,0.99822744,1.416039936,1.080764503,1.364993726,1.475140721,0.617753852,0.987197461,1.389686861,1.495757295,0.872195637,0.824332272,1.475923448,1.145927631,1.352295753,0.81890538,0.956990924,1.409604649,1.485744393,1.40665894,1.182450827,0.84714691,0.959951768,0.827884618,1.439243435,1.610490867,1.131271148,1.486884123,1.164023235,1.056254647,1.058163296,0.943418959,1.058303374,1.494597872,0.998675959,0.958557938,1.295258913,0.831538337,0.998427035,1.135249205,1.246225543,1.015072422,0.856118238,1.054338117,1.205749903,0.869858841,1.032804797,0.629576589,1.379779095,1.117203215,1.48714725,1.433443957,0.852035361,1.526533354,1.49375096,1.496603957,1.459380762,1.055516903,1.039579139,1.053827208,1.5690885,1.288739495,1.661533619,1.477286082
['181'],1.311681864,0.99822744,1.416039936,1.080764503,1.364993726,1.475140721,0.617753852,0.987197461,1.389686861,1.495757295,0.872195637,0.824332272,1.475923448,1.145927631,1.352295753,0.81890538,0.956990924,1.409604649,1.485744393,1.40665894,1.182450827,0.84714691,0.959951768,0.827884618,1.439243435,1.610490867,1.131271148,1.486884123,1.164023235,1.056254647,1.058163296,0.943418959,1.058303374,1.494597872,0.998675959,0.958557938,1.295258913,0.831538337,0.998427035,1.135249205,1.246225543,1.015072422,0.856118238,1.054338117,1.205749903,0.869858841,1.032804797,0.629576589,1.379779095,1.117203215,1.48714725,1.433443957,0.852035361,1.526533354,1.49375096,1.496603957,1.459380762,1.055516903,1.039579139,1.053827208,1.5690885,1.288739495,1.661533619,1.477286082
['182'],1.358881563,1.043031927,1.441661607,1.127123254,1.419676859,1.536408669,0.625625082,1.03413266,1.414509069,1.561171738,0.879459686,0.830563844,1.490265237,1.165064665,1.387579194,0.825062151,0.965561257,1.41784817,1.519934221,1.411556621,1.186112131,0.853952234,0.993952042,0.833967793,1.470479452,1.674885133,1.132617103,1.490492534,1.167159263,1.059059744,1.099331035,0.952512153,1.059440857,1.499065017,1.033026223,0.98871419,1.306277755,0.839343401,1.031860359,1.154397333,1.249539026,1.017395591,0.859463278,1.100576378,1.20987404,0.879429136,1.036320579,0.63799434,1.431244473,1.134189047,1.547147652,1.444649856,0.859938198,1.53248297,1.514072358,1.55214282,1.523674638,1.093936345,1.043557035,1.08834782,1.626418525,1.307637219,1.697666532,1.48944407
['182'],1.358881563,1.043031927,1.441661607,1.127123254,1.419676859,1.536408669,0.625625082,1.03413266,1.414509069,1.561171738,0.879459686,0.830563844,1.490265237,1.165064665,1.387579194,0.825062151,0.965561257,1.41784817,1.519934221,1.411556621,1.186112131,0.853952234,0.993952042,0.833967793,1.470479452,1.674885133,1.132617103,1.490492534,1.167159263,1.059059744,1.099331035,0.952512153,1.059440857,1.499065017,1.033026223,0.98871419,1.306277755,0.839343401,1.031860359,1.154397333,1.249539026,1.017395591,0.859463278,1.100576378,1.20987404,0.879429136,1.036320579,0.63799434,1.431244473,1.134189047,1.547147652,1.444649856,0.859938198,1.53248297,1.514072358,1.55214282,1.523674638,1.093936345,1.043557035,1.08834782,1.626418525,1.307637219,1.697666532,1.48944407
['183'],1.404752072,1.085942445,1.463722782,1.168937026,1.473025195,1.596412248,0.633714046,1.079214131,1.43480483,1.623627569,0.885233025,0.837084653,1.503008854,1.18460021,1.420540198,0.831192729,0.974532027,1.425700716,1.550851323,1.41479092,1.189474924,0.85957421,1.025590714,0.839986373,1.496941298,1.736055957,1.133094961,1.49282342,1.17009811,1.061767829,1.137903377,0.962069732,1.060194759,1.502349107,1.065363178,1.016293969,1.315887291,0.846198779,1.062390677,1.173951547,1.250746481,1.019585532,0.863085786,1.14285447,1.213533385,0.887459651,1.039691663,0.646704556,1.481048745,1.151408579,1.605476012,1.455297955,0.866746538,1.536928389,1.531100994,1.605382396,1.585625544,1.130669696,1.047311735,1.120321102,1.679835731,1.325664946,1.730923288,1.500579197
['183'],1.404752072,1.085942445,1.463722782,1.168937026,1.473025195,1.596412248,0.633714046,1.079214131,1.43480483,1.623627569,0.885233025,0.837084653,1.503008854,1.18460021,1.420540198,0.831192729,0.974532027,1.425700716,1.550851323,1.41479092,1.189474924,0.85957421,1.025590714,0.839986373,1.496941298,1.736055957,1.133094961,1.49282342,1.17009811,1.061767829,1.137903377,0.962069732,1.060194759,1.502349107,1.065363178,1.016293969,1.315887291,0.846198779,1.062390677,1.173951547,1.250746481,1.019585532,0.863085786,1.14285447,1.213533385,0.887459651,1.039691663,0.646704556,1.481048745,1.151408579,1.605476012,1.455297955,0.866746538,1.536928389,1.531100994,1.605382396,1.585625544,1.130669696,1.047311735,1.120321102,1.679835731,1.325664946,1.730923288,1.500579197
