,47,54,55,67,63,36,53,40,34,31,51,18,59,64,39,49,43,65,21,70,26,12,68,8
Label,B,A,B,B,C,C,C,B,C,C,A,B,A,C,C,B,A,B,C,A,B,A,B,A
['1+1'],867018.916,0.0,2288237.25,0.0,0.0,0.0,875875.904,1647525.15,0.0,267568.368,0.0,0.0,129902.112,0.0,246589.697,672356.636,171969.368,0.0,0.0,0.0,0.0,407583.536,0.0,0.0
['1+1'],867018.916,0.0,2288237.25,0.0,0.0,0.0,875875.904,1647525.15,0.0,267568.368,0.0,0.0,129902.112,0.0,246589.697,672356.636,171969.368,0.0,0.0,0.0,0.0,407583.536,0.0,0.0
['1+2'],67929.981,15134342.5,132358.644,0.0,0.0,62043.244,8652823.64,101797.268,85844.584,59432.799,0.0,74693.438,0.0,0.0,0.0,158731.574,59170.032,0.0,16961.022,0.0,0.0,182922.993,0.0,733872.154
['1+2'],67929.981,15134342.5,132358.644,0.0,0.0,62043.244,8652823.64,101797.268,85844.584,59432.799,0.0,74693.438,0.0,0.0,0.0,158731.574,59170.032,0.0,16961.022,0.0,0.0,182922.993,0.0,733872.154
['1+3'],8019808.35,1248610.65,3961830.37,0.0,18480709.8,4708245.7,353504.605,5212843.38,6992482.03,4894604.97,672718.177,571365.488,21451214.1,12181810.0,3751620.83,7651088.87,7915299.21,5129009.67,643313.238,0.0,47197.34,0.0,8463434.16,0.0
['1+3'],8019808.35,1248610.65,3961830.37,0.0,18480709.8,4708245.7,353504.605,5212843.38,6992482.03,4894604.97,672718.177,571365.488,21451214.1,12181810.0,3751620.83,7651088.87,7915299.21,5129009.67,643313.238,0.0,47197.34,0.0,8463434.16,0.0
['1+4'],1239912.7,82202.248,241699.726,0.0,0.0,259908.868,328211.881,644087.101,57166.978,51700.403,64247.66,156337.67,0.0,0.0,493151.425,256719.442,192013.53,0.0,0.0,0.0,0.0,95617.858,12790.6,64282.591
['1+4'],1239912.7,82202.248,241699.726,0.0,0.0,259908.868,328211.881,644087.101,57166.978,51700.403,64247.66,156337.67,0.0,0.0,493151.425,256719.442,192013.53,0.0,0.0,0.0,0.0,95617.858,12790.6,64282.591
['1+5'],0.0,0.0,0.0,0.0,0.0,20805.347,0.0,0.0,4316.532,0.0,0.0,25591.467,0.0,0.0,0.0,172971.596,19716.837,0.0,0.0,0.0,0.0,0.0,0.0,20189.274
['1+5'],0.0,0.0,0.0,0.0,0.0,20805.347,0.0,0.0,4316.532,0.0,0.0,25591.467,0.0,0.0,0.0,172971.596,19716.837,0.0,0.0,0.0,0.0,0.0,0.0,20189.274
['1+6'],10630686.9,14867124.2,0.0,0.0,225436.133,19930337.2,32543303.6,13790734.3,3261783451.0,2925600687.0,10581603.4,6981278354.0,2436672.71,0.0,0.0,19434816.7,0.0,214311.684,7892539087.0,5091714.21,263383231.0,7174609521.0,324414.229,1139247307.0
['1+6'],10630686.9,14867124.2,0.0,0.0,225436.133,19930337.2,32543303.6,13790734.3,3261783451.0,2925600687.0,10581603.4,6981278354.0,2436672.71,0.0,0.0,19434816.7,0.0,214311.684,7892539087.0,5091714.21,263383231.0,7174609521.0,324414.229,1139247307.0
['1+7'],344946.806,0.0,495378.757,96010.382,28683.804,100290.564,450723.417,274903.999,0.0,0.0,0.0,0.0,412333.99,0.0,0.0,319415.968,43353.084,0.0,0.0,203231.355,0.0,0.0,119515.403,97642.971
['1+7'],344946.806,0.0,495378.757,96010.382,28683.804,100290.564,450723.417,274903.999,0.0,0.0,0.0,0.0,412333.99,0.0,0.0,319415.968,43353.084,0.0,0.0,203231.355,0.0,0.0,119515.403,97642.971
['1+8'],5025602.19,823622.021,6262095.12,0.0,0.0,8767518.37,332959.013,7058954.82,8038747.03,5366860.11,0.0,9422084.6,1824788.3,0.0,6532479.41,5669924.73,7532080.3,0.0,8494129.86,484512.909,0.0,7869977.91,0.0,8850356.56
['1+8'],5025602.19,823622.021,6262095.12,0.0,0.0,8767518.37,332959.013,7058954.82,8038747.03,5366860.11,0.0,9422084.6,1824788.3,0.0,6532479.41,5669924.73,7532080.3,0.0,8494129.86,484512.909,0.0,7869977.91,0.0,8850356.56
['1+9'],544370.742,3073180.59,0.0,0.0,0.0,77139.956,1915892.31,348023.268,68863.314,89673.697,0.0,217539.333,200719.34,0.0,46094.023,425579.565,286216.331,0.0,81948.535,0.0,0.0,0.0,0.0,369639.359
['1+9'],544370.742,3073180.59,0.0,0.0,0.0,77139.956,1915892.31,348023.268,68863.314,89673.697,0.0,217539.333,200719.34,0.0,46094.023,425579.565,286216.331,0.0,81948.535,0.0,0.0,0.0,0.0,369639.359
['1+10'],5606.311,0.0,7643.088,0.0,0.0,15746.08,0.0,2940.033,0.0,2790.191,0.0,17856.998,0.0,0.0,3372.65,3826.477,3076.64,0.0,18885.809,0.0,0.0,18255.095,0.0,24177.358
['1+10'],5606.311,0.0,7643.088,0.0,0.0,15746.08,0.0,2940.033,0.0,2790.191,0.0,17856.998,0.0,0.0,3372.65,3826.477,3076.64,0.0,18885.809,0.0,0.0,18255.095,0.0,24177.358
['1+11'],0.0,0.0,215815.353,0.0,0.0,0.0,399007.414,0.0,64884.517,63950.514,0.0,123395.963,0.0,0.0,0.0,101832.541,126481.831,0.0,106504.645,0.0,0.0,0.0,0.0,0.0
['1+11'],0.0,0.0,215815.353,0.0,0.0,0.0,399007.414,0.0,64884.517,63950.514,0.0,123395.963,0.0,0.0,0.0,101832.541,126481.831,0.0,106504.645,0.0,0.0,0.0,0.0,0.0
['1+12'],249918.612,330721.793,244312.839,79955.123,7080.411,270082.492,395405.692,238224.706,233498.561,257623.905,0.0,275946.527,181934.669,0.0,207182.363,276005.794,284326.113,0.0,126631.407,201978.392,0.0,207970.746,95342.87,254595.615
['1+12'],249918.612,330721.793,244312.839,79955.123,7080.411,270082.492,395405.692,238224.706,233498.561,257623.905,0.0,275946.527,181934.669,0.0,207182.363,276005.794,284326.113,0.0,126631.407,201978.392,0.0,207970.746,95342.87,254595.615
['1+13'],558019.996,4116518.12,340593.708,167980.741,0.0,32560.167,0.0,394266.956,0.0,44176.679,0.0,13605.684,0.0,0.0,0.0,675905.938,49677.153,0.0,0.0,0.0,0.0,449227.252,0.0,272725.986
['1+13'],558019.996,4116518.12,340593.708,167980.741,0.0,32560.167,0.0,394266.956,0.0,44176.679,0.0,13605.684,0.0,0.0,0.0,675905.938,49677.153,0.0,0.0,0.0,0.0,449227.252,0.0,272725.986
['1+14'],185410.096,214815.906,0.0,0.0,0.0,96947.677,308919.299,205449.786,166077.115,146034.164,0.0,271741.899,14472.172,0.0,135065.665,152359.144,243523.429,0.0,315981.201,0.0,0.0,160603.739,0.0,222877.604
