,29,15,28,16,19,13,62,35,56,6,25,14,27,11,23,4,22,45,1,32,2,7,5,61,42,9,58,60,20,41,50,44,24,52,38,48,66,57,37,46,30,69,33,17,3,10
Label,A,A,B,B,A,C,C,C,A,A,B,B,A,B,B,A,B,C,B,B,B,B,C,B,C,A,B,A,C,A,C,C,A,C,A,B,B,B,B,C,A,C,C,C,C,B
['1+19'],647115.445,665342.766,1085707.22,700819.424,547563.874,395190.2,8207.757,368384.246,0.0,824378.884,859023.265,0.0,932235.095,1082952.08,760428.927,632473.847,348251.347,563643.017,591502.468,661671.225,363763.033,996732.604,378091.485,751730.575,591885.6,933549.13,1419612.3,1268424.69,491433.684,995406.615,883786.166,962309.133,736606.34,44961.035,963724.887,1505040.76,12898.526,1788156.38,1044009.64,767708.259,675681.763,951666.866,354190.679,431273.559,382034.513,950672.077
['1+19'],647115.445,665342.766,1085707.22,700819.424,547563.874,395190.2,8207.757,368384.246,0.0,824378.884,859023.265,0.0,932235.095,1082952.08,760428.927,632473.847,348251.347,563643.017,591502.468,661671.225,363763.033,996732.604,378091.485,751730.575,591885.6,933549.13,1419612.3,1268424.69,491433.684,995406.615,883786.166,962309.133,736606.34,44961.035,963724.887,1505040.76,12898.526,1788156.38,1044009.64,767708.259,675681.763,951666.866,354190.679,431273.559,382034.513,950672.077
['1+64'],22171.803,26978.166,54269.877,26844.725,30829.08,14007.176,40188.663,6736.123,0.0,38412.782,38019.652,0.0,53586.468,23915.263,34550.91,27492.278,24916.33,23021.167,33982.247,19607.285,20402.966,38387.164,20302.543,48913.287,18086.911,38174.021,68373.646,83084.464,21729.578,28018.205,39436.331,19586.237,23850.569,56041.806,24534.646,42990.869,7474.055,76525.323,31179.37,28710.637,21598.86,36474.751,6394.9,18212.54,20406.397,24710.774
['1+64'],22171.803,26978.166,54269.877,26844.725,30829.08,14007.176,40188.663,6736.123,0.0,38412.782,38019.652,0.0,53586.468,23915.263,34550.91,27492.278,24916.33,23021.167,33982.247,19607.285,20402.966,38387.164,20302.543,48913.287,18086.911,38174.021,68373.646,83084.464,21729.578,28018.205,39436.331,19586.237,23850.569,56041.806,24534.646,42990.869,7474.055,76525.323,31179.37,28710.637,21598.86,36474.751,6394.9,18212.54,20406.397,24710.774
['1+96'],576735.477,883811.285,1432686.05,878706.457,967723.046,572535.116,1228487.87,311631.193,284748.203,1000309.43,1027545.02,149296.042,1273710.06,0.0,892158.63,806935.813,852452.287,678765.486,794771.826,520895.614,729128.01,1165699.51,656911.838,1295404.06,585025.299,987344.383,0.0,1818415.34,678014.31,696987.857,1052750.53,769216.003,851177.217,1838854.76,661233.913,1171936.33,749931.193,2208518.11,685649.772,0.0,556117.201,968526.59,313219.972,627783.629,639045.88,916835.423
['1+96'],576735.477,883811.285,1432686.05,878706.457,967723.046,572535.116,1228487.87,311631.193,284748.203,1000309.43,1027545.02,149296.042,1273710.06,0.0,892158.63,806935.813,852452.287,678765.486,794771.826,520895.614,729128.01,1165699.51,656911.838,1295404.06,585025.299,987344.383,0.0,1818415.34,678014.31,696987.857,1052750.53,769216.003,851177.217,1838854.76,661233.913,1171936.33,749931.193,2208518.11,685649.772,0.0,556117.201,968526.59,313219.972,627783.629,639045.88,916835.423
['1+135'],216464.842,464334.391,545894.914,486160.363,506442.251,450536.514,441421.903,161399.694,0.0,342786.444,546589.005,0.0,568081.985,283209.086,431289.454,317517.31,448308.048,420258.409,318666.782,167354.765,303913.422,362022.188,379530.734,352897.661,267205.794,337534.808,425978.036,459289.255,559371.763,126391.773,519970.879,462453.494,477560.429,615853.516,185927.025,281062.811,205251.519,468944.345,159999.673,281898.4,249501.393,311386.966,280750.958,478437.728,320398.951,349240.496
['1+135'],216464.842,464334.391,545894.914,486160.363,506442.251,450536.514,441421.903,161399.694,0.0,342786.444,546589.005,0.0,568081.985,283209.086,431289.454,317517.31,448308.048,420258.409,318666.782,167354.765,303913.422,362022.188,379530.734,352897.661,267205.794,337534.808,425978.036,459289.255,559371.763,126391.773,519970.879,462453.494,477560.429,615853.516,185927.025,281062.811,205251.519,468944.345,159999.673,281898.4,249501.393,311386.966,280750.958,478437.728,320398.951,349240.496
['1+165'],301575.73,545751.206,902517.894,572436.617,621318.681,390260.46,849855.613,206833.201,0.0,624542.672,682410.514,0.0,804769.743,584738.643,595513.836,556890.874,533572.11,453641.691,545048.063,257113.861,515224.687,577610.7,499964.137,823660.032,397565.889,575846.647,1169417.78,1062288.2,476691.759,253075.187,853514.01,489874.623,532753.182,1185927.5,393986.206,504007.521,469140.279,1467847.39,413658.903,483012.374,362842.994,45020.385,226860.439,467305.573,474819.325,473225.914
['1+165'],301575.73,545751.206,902517.894,572436.617,621318.681,390260.46,849855.613,206833.201,0.0,624542.672,682410.514,0.0,804769.743,584738.643,595513.836,556890.874,533572.11,453641.691,545048.063,257113.861,515224.687,577610.7,499964.137,823660.032,397565.889,575846.647,1169417.78,1062288.2,476691.759,253075.187,853514.01,489874.623,532753.182,1185927.5,393986.206,504007.521,469140.279,1467847.39,413658.903,483012.374,362842.994,45020.385,226860.439,467305.573,474819.325,473225.914
['1+166'],35925.721,58636.08,90795.859,69989.769,60740.526,0.0,0.0,0.0,16332.846,42327.104,139344.772,0.0,62531.125,60187.079,65590.649,42796.231,106316.495,0.0,84264.94,0.0,0.0,46072.695,0.0,43859.927,0.0,0.0,37648.292,31855.623,0.0,11613.413,0.0,0.0,43136.225,0.0,41190.896,18945.547,42244.362,34216.753,0.0,0.0,45711.82,0.0,0.0,0.0,0.0,57816.897
['1+166'],35925.721,58636.08,90795.859,69989.769,60740.526,0.0,0.0,0.0,16332.846,42327.104,139344.772,0.0,62531.125,60187.079,65590.649,42796.231,106316.495,0.0,84264.94,0.0,0.0,46072.695,0.0,43859.927,0.0,0.0,37648.292,31855.623,0.0,11613.413,0.0,0.0,43136.225,0.0,41190.896,18945.547,42244.362,34216.753,0.0,0.0,45711.82,0.0,0.0,0.0,0.0,57816.897
['1+175'],5314.225,4915.256,3190.457,7406.339,5197.617,1974.211,0.0,2397.767,0.0,4224.076,6862.18,0.0,8417.318,3213.992,2856.286,4511.141,0.0,3374.519,0.0,7835.706,4863.623,0.0,0.0,4857.892,0.0,2425.384,7504.625,5026.918,0.0,5795.344,4544.494,0.0,0.0,2968.228,5485.788,4802.978,8010.327,0.0,0.0,2443.472,3883.289,0.0,0.0,2215.721,1387.51,9057.986
['1+175'],5314.225,4915.256,3190.457,7406.339,5197.617,1974.211,0.0,2397.767,0.0,4224.076,6862.18,0.0,8417.318,3213.992,2856.286,4511.141,0.0,3374.519,0.0,7835.706,4863.623,0.0,0.0,4857.892,0.0,2425.384,7504.625,5026.918,0.0,5795.344,4544.494,0.0,0.0,2968.228,5485.788,4802.978,8010.327,0.0,0.0,2443.472,3883.289,0.0,0.0,2215.721,1387.51,9057.986
['1+207'],246585.025,560808.589,386768.344,552339.085,419830.779,0.0,0.0,0.0,0.0,39944.22,609832.189,0.0,561445.064,479120.958,347519.166,0.0,440014.822,0.0,0.0,230902.145,46220.94,0.0,0.0,288361.965,0.0,387876.078,322797.432,279568.507,0.0,220040.765,0.0,0.0,356625.463,0.0,435358.082,287258.097,181733.164,258874.338,121834.497,0.0,497204.433,0.0,0.0,0.0,0.0,423305.393
['1+207'],246585.025,560808.589,386768.344,552339.085,419830.779,0.0,0.0,0.0,0.0,39944.22,609832.189,0.0,561445.064,479120.958,347519.166,0.0,440014.822,0.0,0.0,230902.145,46220.94,0.0,0.0,288361.965,0.0,387876.078,322797.432,279568.507,0.0,220040.765,0.0,0.0,356625.463,0.0,435358.082,287258.097,181733.164,258874.338,121834.497,0.0,497204.433,0.0,0.0,0.0,0.0,423305.393
['1+243'],17681.556,20348.297,15842.984,22714.468,25789.928,26447.199,18899.915,14114.787,202437.601,26228.549,30231.372,12512.86,27138.523,19524.999,24190.297,14119.323,23152.849,19104.572,24755.875,17293.583,24194.319,23585.722,19128.682,18862.942,24183.597,25405.064,15495.517,17244.012,20926.444,19779.293,16408.754,22356.928,23278.787,14812.301,16853.042,20178.876,16144.182,13617.189,18362.267,18035.073,15858.789,23312.932,14334.891,24134.32,20145.067,25597.467
['1+243'],17681.556,20348.297,15842.984,22714.468,25789.928,26447.199,18899.915,14114.787,202437.601,26228.549,30231.372,12512.86,27138.523,19524.999,24190.297,14119.323,23152.849,19104.572,24755.875,17293.583,24194.319,23585.722,19128.682,18862.942,24183.597,25405.064,15495.517,17244.012,20926.444,19779.293,16408.754,22356.928,23278.787,14812.301,16853.042,20178.876,16144.182,13617.189,18362.267,18035.073,15858.789,23312.932,14334.891,24134.32,20145.067,25597.467
['1+245'],203781.108,280498.56,197087.944,224166.425,238492.563,250155.569,127621.75,137472.58,0.0,241552.114,0.0,50370.829,321493.198,48696.533,182821.592,306271.064,281866.805,102664.853,230514.845,0.0,173605.78,178026.195,259781.624,90749.635,183736.585,261069.211,186082.713,162248.488,242249.228,160724.412,110159.801,0.0,193536.653,159422.807,0.0,117443.39,123187.093,137922.171,166024.937,163038.78,138951.473,211738.617,124030.801,233624.52,252687.758,0.0
['1+245'],203781.108,280498.56,197087.944,224166.425,238492.563,250155.569,127621.75,137472.58,0.0,241552.114,0.0,50370.829,321493.198,48696.533,182821.592,306271.064,281866.805,102664.853,230514.845,0.0,173605.78,178026.195,259781.624,90749.635,183736.585,261069.211,186082.713,162248.488,242249.228,160724.412,110159.801,0.0,193536.653,159422.807,0.0,117443.39,123187.093,137922.171,166024.937,163038.78,138951.473,211738.617,124030.801,233624.52,252687.758,0.0
['1+254'],120338.515,149797.218,143323.721,177835.349,162450.104,93564.336,136131.746,89465.751,0.0,90864.361,146764.14,35694.493,134787.581,0.0,110932.8,50174.473,132923.67,120804.236,50293.178,94987.757,70646.706,68015.527,54123.667,168114.681,122205.653,102089.006,244219.584,225682.599,182062.413,123488.67,124530.286,124753.356,134525.961,175124.202,95205.745,164497.626,87268.971,276009.371,125415.331,134921.794,91480.014,87560.925,69095.559,161434.419,45244.837,101181.614
['1+254'],120338.515,149797.218,143323.721,177835.349,162450.104,93564.336,136131.746,89465.751,0.0,90864.361,146764.14,35694.493,134787.581,0.0,110932.8,50174.473,132923.67,120804.236,50293.178,94987.757,70646.706,68015.527,54123.667,168114.681,122205.653,102089.006,244219.584,225682.599,182062.413,123488.67,124530.286,124753.356,134525.961,175124.202,95205.745,164497.626,87268.971,276009.371,125415.331,134921.794,91480.014,87560.925,69095.559,161434.419,45244.837,101181.614
['1+260'],1101323.39,795512.795,1076749.85,957279.108,1031479.06,677997.839,699157.539,643015.553,0.0,1281978.18,1155756.22,1692981.47,1616755.48,870266.876,1165141.99,850352.875,711573.944,753823.314,998477.543,560945.253,916597.465,1183558.26,564249.591,1301447.33,2199602.5,1093588.93,162807.499,1898089.49,701356.872,1509382.78,721260.59,1444245.87,1200496.2,3172618.78,1068283.88,910355.35,834962.955,1478926.64,1320430.46,336494.892,802072.589,1137862.84,319954.682,446588.66,486116.104,1490928.06
['1+260'],1101323.39,795512.795,1076749.85,957279.108,1031479.06,677997.839,699157.539,643015.553,0.0,1281978.18,1155756.22,1692981.47,1616755.48,870266.876,1165141.99,850352.875,711573.944,753823.314,998477.543,560945.253,916597.465,1183558.26,564249.591,1301447.33,2199602.5,1093588.93,162807.499,1898089.49,701356.872,1509382.78,721260.59,1444245.87,1200496.2,3172618.78,1068283.88,910355.35,834962.955,1478926.64,1320430.46,336494.892,802072.589,1137862.84,319954.682,446588.66,486116.104,1490928.06
['1+278'],65391.85,146944.147,209624.451,169116.227,192167.067,152409.332,9849.827,32314.435,0.0,91293.349,200173.156,0.0,288323.954,98229.91,195717.238,136339.757,0.0,142039.958,133894.645,0.0,107671.618,119695.912,52438.281,0.0,0.0,67788.483,82856.755,95394.896,197464.564,81081.577,144591.855,0.0,192109.468,0.0,87452.419,0.0,15401.336,79464.983,108519.361,102483.338,69625.8,0.0,0.0,116905.672,133808.771,0.0
['1+278'],65391.85,146944.147,209624.451,169116.227,192167.067,152409.332,9849.827,32314.435,0.0,91293.349,200173.156,0.0,288323.954,98229.91,195717.238,136339.757,0.0,142039.958,133894.645,0.0,107671.618,119695.912,52438.281,0.0,0.0,67788.483,82856.755,95394.896,197464.564,81081.577,144591.855,0.0,192109.468,0.0,87452.419,0.0,15401.336,79464.983,108519.361,102483.338,69625.8,0.0,0.0,116905.672,133808.771,0.0
