,6,5,52,51,32,20,16,23,53,26,40,10,47,4,49,57,24,64,22,39,70,21,61,33,18,38,62,29,12,63,43,59,11,68,34,15,46,54,31,55,1,69,48,44,58,56
Label,A,C,C,A,B,C,B,B,C,B,B,B,B,A,B,B,A,C,B,C,A,C,B,C,B,A,C,A,A,C,A,A,B,B,C,A,C,A,C,B,B,C,B,C,B,A
['1+1'],333626.778,0.0,1060843.09,0.0,80793.653,0.0,0.0,0.0,875875.904,0.0,1647525.15,0.0,867018.916,0.0,672356.636,58590.564,0.0,0.0,0.0,246589.697,0.0,0.0,0.0,596916.273,0.0,651842.215,0.0,136565.098,407583.536,0.0,171969.368,129902.112,0.0,0.0,0.0,0.0,0.0,0.0,267568.368,2288237.25,0.0,0.0,685838.352,0.0,0.0,0.0
['1+1'],333626.778,0.0,1060843.09,0.0,80793.653,0.0,0.0,0.0,875875.904,0.0,1647525.15,0.0,867018.916,0.0,672356.636,58590.564,0.0,0.0,0.0,246589.697,0.0,0.0,0.0,596916.273,0.0,651842.215,0.0,136565.098,407583.536,0.0,171969.368,129902.112,0.0,0.0,0.0,0.0,0.0,0.0,267568.368,2288237.25,0.0,0.0,685838.352,0.0,0.0,0.0
['1+2'],161344.393,20383.252,527957.275,0.0,0.0,64035.109,82237.991,20513.399,8652823.64,0.0,101797.268,145533.576,67929.981,43345.467,158731.574,0.0,17625.821,0.0,0.0,0.0,0.0,16961.022,0.0,68274.503,74693.438,0.0,0.0,0.0,182922.993,0.0,59170.032,0.0,141082.106,0.0,85844.584,73917.8,25544.388,15134342.5,59432.799,132358.644,0.0,0.0,0.0,972545.342,39402.337,0.0
['1+2'],161344.393,20383.252,527957.275,0.0,0.0,64035.109,82237.991,20513.399,8652823.64,0.0,101797.268,145533.576,67929.981,43345.467,158731.574,0.0,17625.821,0.0,0.0,0.0,0.0,16961.022,0.0,68274.503,74693.438,0.0,0.0,0.0,182922.993,0.0,59170.032,0.0,141082.106,0.0,85844.584,73917.8,25544.388,15134342.5,59432.799,132358.644,0.0,0.0,0.0,972545.342,39402.337,0.0
['1+3'],39631.755,0.0,7539049.06,672718.177,1396183.88,642091.989,328954.65,1491070.55,353504.605,47197.34,5212843.38,35592.786,8019808.35,103484.995,7651088.87,16504432.1,902653.336,12181810.0,626813.511,3751620.83,0.0,643313.238,18836647.2,2585302.45,571365.488,6280927.93,21674724.1,1951581.63,0.0,18480709.8,7915299.21,21451214.1,57777.355,8463434.16,6992482.03,120971.719,3391431.18,1248610.65,4894604.97,3961830.37,0.0,14619913.7,8817130.8,10530934.0,12489495.7,567236.376
['1+3'],39631.755,0.0,7539049.06,672718.177,1396183.88,642091.989,328954.65,1491070.55,353504.605,47197.34,5212843.38,35592.786,8019808.35,103484.995,7651088.87,16504432.1,902653.336,12181810.0,626813.511,3751620.83,0.0,643313.238,18836647.2,2585302.45,571365.488,6280927.93,21674724.1,1951581.63,0.0,18480709.8,7915299.21,21451214.1,57777.355,8463434.16,6992482.03,120971.719,3391431.18,1248610.65,4894604.97,3961830.37,0.0,14619913.7,8817130.8,10530934.0,12489495.7,567236.376
['1+4'],0.0,0.0,2600048.8,64247.66,0.0,115813.435,190148.287,233012.878,328211.881,0.0,644087.101,38414.065,1239912.7,68704.705,256719.442,0.0,0.0,0.0,0.0,493151.425,0.0,0.0,0.0,116034.522,156337.67,236252.352,0.0,355545.996,95617.858,0.0,192013.53,0.0,0.0,12790.6,57166.978,60055.451,421941.564,82202.248,51700.403,241699.726,0.0,0.0,0.0,104089.696,0.0,0.0
['1+4'],0.0,0.0,2600048.8,64247.66,0.0,115813.435,190148.287,233012.878,328211.881,0.0,644087.101,38414.065,1239912.7,68704.705,256719.442,0.0,0.0,0.0,0.0,493151.425,0.0,0.0,0.0,116034.522,156337.67,236252.352,0.0,355545.996,95617.858,0.0,192013.53,0.0,0.0,12790.6,57166.978,60055.451,421941.564,82202.248,51700.403,241699.726,0.0,0.0,0.0,104089.696,0.0,0.0
