,88,93,53,11,113,8,55,50,100,40,106,19,107,115,126,63,65,24,18,109,39,124,69,111,57,1,83,6,47,94,97,60,92,10,20,95,104,14,98,76,59,128,70,120,112,118,5,80,66,122,99,31,67,58,79,91,22,13,33,42,45,85,89,103
Label,OO,SUN,OO,OO,CAN     ,OO,OO,CAN     ,CAN     ,OO,OO,CAN     ,OO,CAN     ,SUN,SUN,CAN     ,OO,CAN     ,SUN,OO,OO,OO,SUN,OO,CAN     ,CAN     ,OO,SUN,SUN,CAN     ,OO,OO,OO,CAN     ,SUN,OO,SUN,CAN     ,OO,OO,SUN,OO,OO,SUN,OO,OO,SUN,CAN     ,OO,CAN     ,SUN,CAN     ,OO,SUN,OO,OO,SUN,CAN     ,OO,SUN,OO,OO,OO
['1'],-0.076333447,-0.09087607,-0.097765922,-0.084966988,-0.094965585,-0.087610394,-0.094249755,-0.062975978,-0.120933728,-0.070677438,-0.103887292,-0.06729819,-0.123616426,-0.102264299,-0.10624197,-0.065289834,-0.08073239,-0.064041926,-0.06694918,-0.113577817,-0.078681661,-0.099119074,-0.072281145,-0.091072341,-0.076265542,-0.0975102,-0.082468043,-0.101691386,-0.093220647,-0.08253209,-0.127798072,-0.070478995,-0.080337194,-0.090201865,-0.067386216,-0.083665791,-0.099257939,-0.079635187,-0.116595023,-0.067122224,-0.086116232,-0.098150067,-0.077754688,-0.085305483,-0.099989231,-0.096231556,-0.09801125,-0.067844612,-0.077966286,-0.089956611,-0.122869976,-0.05831377,-0.065969305,-0.076618021,-0.088444279,-0.089391758,-0.069620726,-0.087205538,-0.086294695,-0.082855377,-0.101995693,-0.083881381,-0.087181913,-0.106057968
['1'],-0.076333447,-0.09087607,-0.097765922,-0.084966988,-0.094965585,-0.087610394,-0.094249755,-0.062975978,-0.120933728,-0.070677438,-0.103887292,-0.06729819,-0.123616426,-0.102264299,-0.10624197,-0.065289834,-0.08073239,-0.064041926,-0.06694918,-0.113577817,-0.078681661,-0.099119074,-0.072281145,-0.091072341,-0.076265542,-0.0975102,-0.082468043,-0.101691386,-0.093220647,-0.08253209,-0.127798072,-0.070478995,-0.080337194,-0.090201865,-0.067386216,-0.083665791,-0.099257939,-0.079635187,-0.116595023,-0.067122224,-0.086116232,-0.098150067,-0.077754688,-0.085305483,-0.099989231,-0.096231556,-0.09801125,-0.067844612,-0.077966286,-0.089956611,-0.122869976,-0.05831377,-0.065969305,-0.076618021,-0.088444279,-0.089391758,-0.069620726,-0.087205538,-0.086294695,-0.082855377,-0.101995693,-0.083881381,-0.087181913,-0.106057968
['2'],-0.074383673,-0.09087607,-0.096119864,-0.084966988,-0.094965585,-0.086214766,-0.092605258,-0.062975978,-0.120933728,-0.068581499,-0.103887292,-0.06729819,-0.123616426,-0.102264299,-0.10624197,-0.065289834,-0.08073239,-0.063658435,-0.06694918,-0.113577817,-0.07717153,-0.099119074,-0.071506883,-0.091072341,-0.076265542,-0.0975102,-0.082468043,-0.100192682,-0.093220647,-0.08253209,-0.127798072,-0.070478995,-0.080337194,-0.090201865,-0.067386216,-0.083665791,-0.098069515,-0.079635187,-0.116595023,-0.067122224,-0.086116232,-0.098150067,-0.076848248,-0.082942426,-0.099989231,-0.095069589,-0.096941438,-0.067844612,-0.077966286,-0.089956611,-0.122869976,-0.05831377,-0.065969305,-0.076618021,-0.088444279,-0.089391758,-0.06818698,-0.087205538,-0.086294695,-0.082855377,-0.101995693,-0.082390186,-0.087181913,-0.105104154
['2'],-0.074383673,-0.09087607,-0.096119864,-0.084966988,-0.094965585,-0.086214766,-0.092605258,-0.062975978,-0.120933728,-0.068581499,-0.103887292,-0.06729819,-0.123616426,-0.102264299,-0.10624197,-0.065289834,-0.08073239,-0.063658435,-0.06694918,-0.113577817,-0.07717153,-0.099119074,-0.071506883,-0.091072341,-0.076265542,-0.0975102,-0.082468043,-0.100192682,-0.093220647,-0.08253209,-0.127798072,-0.070478995,-0.080337194,-0.090201865,-0.067386216,-0.083665791,-0.098069515,-0.079635187,-0.116595023,-0.067122224,-0.086116232,-0.098150067,-0.076848248,-0.082942426,-0.099989231,-0.095069589,-0.096941438,-0.067844612,-0.077966286,-0.089956611,-0.122869976,-0.05831377,-0.065969305,-0.076618021,-0.088444279,-0.089391758,-0.06818698,-0.087205538,-0.086294695,-0.082855377,-0.101995693,-0.082390186,-0.087181913,-0.105104154
['3'],-0.072335663,-0.09087607,-0.094400078,-0.084966988,-0.094965585,-0.084709131,-0.090843541,-0.062975978,-0.120933728,-0.066578404,-0.103887292,-0.06729819,-0.123616426,-0.102264299,-0.10624197,-0.065289834,-0.08073239,-0.063012051,-0.06694918,-0.113577817,-0.075604347,-0.099119074,-0.070714575,-0.091072341,-0.076265542,-0.0975102,-0.082468043,-0.098519132,-0.093220647,-0.08253209,-0.127798072,-0.070478995,-0.080337194,-0.090201865,-0.067386216,-0.083665791,-0.096881847,-0.079635187,-0.116595023,-0.067122224,-0.086116232,-0.098150067,-0.07578886,-0.080682432,-0.099989231,-0.093786806,-0.095876985,-0.067844612,-0.077966286,-0.089956611,-0.122869976,-0.05831377,-0.065969305,-0.076618021,-0.088444279,-0.089391758,-0.066707431,-0.087205538,-0.086294695,-0.082855377,-0.101995693,-0.080823578,-0.087181913,-0.104177604
['3'],-0.072335663,-0.09087607,-0.094400078,-0.084966988,-0.094965585,-0.084709131,-0.090843541,-0.062975978,-0.120933728,-0.066578404,-0.103887292,-0.06729819,-0.123616426,-0.102264299,-0.10624197,-0.065289834,-0.08073239,-0.063012051,-0.06694918,-0.113577817,-0.075604347,-0.099119074,-0.070714575,-0.091072341,-0.076265542,-0.0975102,-0.082468043,-0.098519132,-0.093220647,-0.08253209,-0.127798072,-0.070478995,-0.080337194,-0.090201865,-0.067386216,-0.083665791,-0.096881847,-0.079635187,-0.116595023,-0.067122224,-0.086116232,-0.098150067,-0.07578886,-0.080682432,-0.099989231,-0.093786806,-0.095876985,-0.067844612,-0.077966286,-0.089956611,-0.122869976,-0.05831377,-0.065969305,-0.076618021,-0.088444279,-0.089391758,-0.066707431,-0.087205538,-0.086294695,-0.082855377,-0.101995693,-0.080823578,-0.087181913,-0.104177604
['4'],-0.07023025,-0.09087607,-0.092566532,-0.084966988,-0.094965585,-0.083075097,-0.088952629,-0.062975978,-0.120933728,-0.064722055,-0.103887292,-0.06729819,-0.123616426,-0.102264299,-0.10624197,-0.065289834,-0.08073239,-0.062073375,-0.06694918,-0.113577817,-0.073966375,-0.099119074,-0.06992524,-0.091072341,-0.076265542,-0.0975102,-0.082468043,-0.096699018,-0.093220647,-0.08253209,-0.127798072,-0.070478995,-0.080337194,-0.090201865,-0.067386216,-0.083665791,-0.095717055,-0.079635187,-0.116595023,-0.067122224,-0.086116232,-0.098150067,-0.074566553,-0.078559521,-0.099989231,-0.092384692,-0.094795298,-0.067844612,-0.077966286,-0.089956611,-0.122869976,-0.05831377,-0.065969305,-0.076618021,-0.088444279,-0.089391758,-0.06516863,-0.087205538,-0.086294695,-0.082855377,-0.101995693,-0.079221011,-0.087181913,-0.103277705
['4'],-0.07023025,-0.09087607,-0.092566532,-0.084966988,-0.094965585,-0.083075097,-0.088952629,-0.062975978,-0.120933728,-0.064722055,-0.103887292,-0.06729819,-0.123616426,-0.102264299,-0.10624197,-0.065289834,-0.08073239,-0.062073375,-0.06694918,-0.113577817,-0.073966375,-0.099119074,-0.06992524,-0.091072341,-0.076265542,-0.0975102,-0.082468043,-0.096699018,-0.093220647,-0.08253209,-0.127798072,-0.070478995,-0.080337194,-0.090201865,-0.067386216,-0.083665791,-0.095717055,-0.079635187,-0.116595023,-0.067122224,-0.086116232,-0.098150067,-0.074566553,-0.078559521,-0.099989231,-0.092384692,-0.094795298,-0.067844612,-0.077966286,-0.089956611,-0.122869976,-0.05831377,-0.065969305,-0.076618021,-0.088444279,-0.089391758,-0.06516863,-0.087205538,-0.086294695,-0.082855377,-0.101995693,-0.079221011,-0.087181913,-0.103277705
['5'],-0.06811134,-0.09087607,-0.09060314,-0.084966988,-0.094965585,-0.081304741,-0.086932795,-0.062975978,-0.120933728,-0.063049747,-0.103887292,-0.06729819,-0.123616426,-0.102264299,-0.10624197,-0.065289834,-0.08073239,-0.060845555,-0.06694918,-0.113577817,-0.07225419,-0.099119074,-0.069141442,-0.091072341,-0.076265542,-0.0975102,-0.082468043,-0.094768036,-0.093220647,-0.08253209,-0.127798072,-0.070478995,-0.080337194,-0.090201865,-0.067386216,-0.083665791,-0.094600187,-0.079635187,-0.116595023,-0.067122224,-0.086116232,-0.098150067,-0.073175173,-0.076602566,-0.099989231,-0.090871918,-0.093673131,-0.067844612,-0.077966286,-0.089956611,-0.122869976,-0.05831377,-0.065969305,-0.076618021,-0.088444279,-0.089391758,-0.06354644,-0.087205538,-0.086294695,-0.082855377,-0.101995693,-0.077616866,-0.087181913,-0.102409062
