,71,62,19,15,65,5,110,115,107,48,80,63,118,22,82,13,109,11,30,34,38,10,42,64,102,7,86,105,83,40,96,95,43,23,114,18,20,24,123,84,17,9,125,89,35,117,97,106,93,81,54,28,76,88,44,45,120,91,112,70,75,27,4,29
Label,OO,NO,NO,NO,NO,OO,NO,NO,OO,NO,NO,NO,OO,OO,NO,NO,NO,OO,NO,NO,OO,OO,OO,NO,OO,OO,OO,OO,NO,OO,NO,NO,OO,OO,NO,NO,NO,OO,OO,NO,NO,OO,NO,OO,NO,OO,NO,OO,NO,NO,OO,OO,OO,OO,OO,NO,OO,OO,NO,OO,OO,OO,NO,NO
['181'],1.531027736,1.131271148,1.040362671,0.622040367,1.0105878,1.364993726,0.952615787,0.958557938,1.182450827,0.81890538,1.015072422,1.103803752,1.385969178,1.423098177,1.020978019,0.629576589,0.963787465,1.117203215,1.311681864,0.868546552,1.49375096,1.135249205,1.494597872,1.058303374,1.294773208,1.379779095,1.423536183,1.235762894,1.022353314,1.463374382,1.032804797,1.056254647,1.486884123,1.459380762,0.998427035,1.054338117,1.061353172,1.495757295,1.304702074,1.021489523,1.080764503,1.145927631,0.91716348,1.456799405,0.841174325,1.352295753,0.869858841,1.205749903,1.202644078,0.998675959,1.444327931,1.496603957,1.475923448,1.389686861,1.447653826,0.823189838,1.363742245,1.40665894,0.943418959,1.5690885,1.518095358,1.48448348,0.99822744,1.304429869
['181'],1.531027736,1.131271148,1.040362671,0.622040367,1.0105878,1.364993726,0.952615787,0.958557938,1.182450827,0.81890538,1.015072422,1.103803752,1.385969178,1.423098177,1.020978019,0.629576589,0.963787465,1.117203215,1.311681864,0.868546552,1.49375096,1.135249205,1.494597872,1.058303374,1.294773208,1.379779095,1.423536183,1.235762894,1.022353314,1.463374382,1.032804797,1.056254647,1.486884123,1.459380762,0.998427035,1.054338117,1.061353172,1.495757295,1.304702074,1.021489523,1.080764503,1.145927631,0.91716348,1.456799405,0.841174325,1.352295753,0.869858841,1.205749903,1.202644078,0.998675959,1.444327931,1.496603957,1.475923448,1.389686861,1.447653826,0.823189838,1.363742245,1.40665894,0.943418959,1.5690885,1.518095358,1.48448348,0.99822744,1.304429869
['182'],1.572569104,1.132617103,1.09138173,0.630857431,1.05301478,1.419676859,0.961446251,0.98871419,1.186112131,0.825062151,1.017395591,1.103805557,1.420774829,1.490597608,1.051460458,0.63799434,0.972493571,1.134189047,1.358881563,0.877955366,1.514072358,1.154397333,1.499065017,1.059440857,1.306909306,1.431244473,1.45061176,1.239508781,1.047953757,1.478851778,1.036320579,1.059059744,1.490492534,1.523674638,1.031860359,1.100576378,1.104974113,1.561171738,1.324917468,1.048555158,1.127123254,1.165064665,0.921316444,1.466358698,0.849648997,1.387579194,0.879429136,1.20987404,1.20976886,1.033026223,1.471010125,1.55214282,1.490265237,1.414509069,1.451789115,0.828600024,1.397075334,1.411556621,0.952512153,1.626418525,1.537937783,1.541767652,1.043031927,1.34945652
['182'],1.572569104,1.132617103,1.09138173,0.630857431,1.05301478,1.419676859,0.961446251,0.98871419,1.186112131,0.825062151,1.017395591,1.103805557,1.420774829,1.490597608,1.051460458,0.63799434,0.972493571,1.134189047,1.358881563,0.877955366,1.514072358,1.154397333,1.499065017,1.059440857,1.306909306,1.431244473,1.45061176,1.239508781,1.047953757,1.478851778,1.036320579,1.059059744,1.490492534,1.523674638,1.031860359,1.100576378,1.104974113,1.561171738,1.324917468,1.048555158,1.127123254,1.165064665,0.921316444,1.466358698,0.849648997,1.387579194,0.879429136,1.20987404,1.20976886,1.033026223,1.471010125,1.55214282,1.490265237,1.414509069,1.451789115,0.828600024,1.397075334,1.411556621,0.952512153,1.626418525,1.537937783,1.541767652,1.043031927,1.34945652
['183'],1.610567487,1.133094961,1.13941564,0.639965353,1.094516986,1.473025195,0.970641807,1.016293969,1.189474924,0.831192729,1.019585532,1.103075483,1.452980101,1.557191224,1.079149027,0.646704556,0.981704269,1.151408579,1.404752072,0.886002263,1.531100994,1.173951547,1.502349107,1.060194759,1.317618849,1.481048745,1.472955768,1.242703537,1.070699549,1.491874615,1.039691663,1.061767829,1.49282342,1.585625544,1.062390677,1.14285447,1.144996957,1.623627569,1.344301763,1.072525417,1.168937026,1.18460021,0.925340685,1.473504177,0.856766244,1.420540198,0.887459651,1.213533385,1.214967667,1.065363178,1.494031532,1.605382396,1.503008854,1.43480483,1.455065891,0.834115527,1.427989066,1.41479092,0.962069732,1.679835731,1.555800422,1.597416693,1.085942445,1.392775414
['183'],1.610567487,1.133094961,1.13941564,0.639965353,1.094516986,1.473025195,0.970641807,1.016293969,1.189474924,0.831192729,1.019585532,1.103075483,1.452980101,1.557191224,1.079149027,0.646704556,0.981704269,1.151408579,1.404752072,0.886002263,1.531100994,1.173951547,1.502349107,1.060194759,1.317618849,1.481048745,1.472955768,1.242703537,1.070699549,1.491874615,1.039691663,1.061767829,1.49282342,1.585625544,1.062390677,1.14285447,1.144996957,1.623627569,1.344301763,1.072525417,1.168937026,1.18460021,0.925340685,1.473504177,0.856766244,1.420540198,0.887459651,1.213533385,1.214967667,1.065363178,1.494031532,1.605382396,1.503008854,1.43480483,1.455065891,0.834115527,1.427989066,1.41479092,0.962069732,1.679835731,1.555800422,1.597416693,1.085942445,1.392775414
['184'],1.644849155,1.132795941,1.183279109,0.649233252,1.134419811,1.524307835,0.980189893,1.040970918,1.192643101,0.837231998,1.02175476,1.101660188,1.482315374,1.621540587,1.103654918,0.65564245,0.991405717,1.168894086,1.448769148,0.892807842,1.544964218,1.193986565,1.504695629,1.060558783,1.327000526,1.528495802,1.490373185,1.245464608,1.090382006,1.502552153,1.042917554,1.064386358,1.494064777,1.643896186,1.089525089,1.180296694,1.180560315,1.681623853,1.362852503,1.09314742,1.205323823,1.204646319,0.929373852,1.478572655,0.8626806,1.450899433,0.89409051,1.216836553,1.218521793,1.095191465,1.513446544,1.655508793,1.51456751,1.45048003,1.45758242,0.839670995,1.456274538,1.416695538,0.972052032,1.728697179,1.571915046,1.650737566,1.12614951,1.433901213
['184'],1.644849155,1.132795941,1.183279109,0.649233252,1.134419811,1.524307835,0.980189893,1.040970918,1.192643101,0.837231998,1.02175476,1.101660188,1.482315374,1.621540587,1.103654918,0.65564245,0.991405717,1.168894086,1.448769148,0.892807842,1.544964218,1.193986565,1.504695629,1.060558783,1.327000526,1.528495802,1.490373185,1.245464608,1.090382006,1.502552153,1.042917554,1.064386358,1.494064777,1.643896186,1.089525089,1.180296694,1.180560315,1.681623853,1.362852503,1.09314742,1.205323823,1.204646319,0.929373852,1.478572655,0.8626806,1.450899433,0.89409051,1.216836553,1.218521793,1.095191465,1.513446544,1.655508793,1.51456751,1.45048003,1.45758242,0.839670995,1.456274538,1.416695538,0.972052032,1.728697179,1.571915046,1.650737566,1.12614951,1.433901213
