,37,61,38,43,45,58,12,60,24,11,66,47,68,23,17,29,78,77,14,25,73,22,69,54,33,5,6
Label,1,2,1,1,1,2,1,2,1,1,2,1,2,1,1,1,2,2,1,1,2,1,2,2,1,1,1
['1'],15887.5432,10370.73717,9257.053463,19065.73038,8427.602675,15677.96497,12943.0372,15010.02997,11685.79049,9365.323212,14891.44209,14101.88439,8090.208268,11971.1412,11623.64696,13994.44641,11834.47534,17889.03441,7028.408469,12574.13587,13008.84116,12136.14154,12866.99318,10077.94985,13927.51077,16315.10418,15418.48791
['1'],15887.5432,10370.73717,9257.053463,19065.73038,8427.602675,15677.96497,12943.0372,15010.02997,11685.79049,9365.323212,14891.44209,14101.88439,8090.208268,11971.1412,11623.64696,13994.44641,11834.47534,17889.03441,7028.408469,12574.13587,13008.84116,12136.14154,12866.99318,10077.94985,13927.51077,16315.10418,15418.48791
['2'],137115.2144,173400.6646,222360.6654,142229.2984,225849.2072,110851.3497,166343.7647,110091.9271,0.0,0.0,123142.8233,144867.6699,210669.9104,157185.0194,153854.2472,157868.7786,172123.2172,121794.0587,204177.8747,168894.5208,181592.1991,163692.3226,161390.7497,168295.3984,0.0,119346.7358,0.0
['2'],137115.2144,173400.6646,222360.6654,142229.2984,225849.2072,110851.3497,166343.7647,110091.9271,0.0,0.0,123142.8233,144867.6699,210669.9104,157185.0194,153854.2472,157868.7786,172123.2172,121794.0587,204177.8747,168894.5208,181592.1991,163692.3226,161390.7497,168295.3984,0.0,119346.7358,0.0
['3'],84504.10344,58286.49662,58305.78407,89892.71558,55536.07054,83401.34875,58903.6876,77556.50875,59549.11173,55931.21662,75714.07233,74518.90678,58255.10233,64515.23709,64936.4268,65712.85165,61791.91132,90603.57073,56936.56808,64857.87558,62517.73447,65176.88085,60618.77115,55280.98696,69166.99105,73381.34018,66167.15631
['3'],84504.10344,58286.49662,58305.78407,89892.71558,55536.07054,83401.34875,58903.6876,77556.50875,59549.11173,55931.21662,75714.07233,74518.90678,58255.10233,64515.23709,64936.4268,65712.85165,61791.91132,90603.57073,56936.56808,64857.87558,62517.73447,65176.88085,60618.77115,55280.98696,69166.99105,73381.34018,66167.15631
['4'],38005.05179,36079.43273,31940.12574,42247.79555,30414.98312,45370.62016,41914.39462,44531.74297,35627.08689,39832.62745,41336.52791,36944.53886,31544.92547,33129.38295,30888.93323,31653.99487,37424.41808,42481.13638,28911.13091,32637.15294,36592.3974,33431.82833,31645.45754,38915.11464,41008.97299,41156.40997,38723.20987
['4'],38005.05179,36079.43273,31940.12574,42247.79555,30414.98312,45370.62016,41914.39462,44531.74297,35627.08689,39832.62745,41336.52791,36944.53886,31544.92547,33129.38295,30888.93323,31653.99487,37424.41808,42481.13638,28911.13091,32637.15294,36592.3974,33431.82833,31645.45754,38915.11464,41008.97299,41156.40997,38723.20987
['5'],3586.011436,2595.22089,4449.334361,4674.539929,0.0,2109.201654,3289.723215,0.0,2795.580265,0.0,2526.766708,4378.5344,3389.693379,3119.199896,2164.869533,2889.302841,3547.432008,3249.728134,2388.76449,3202.16598,3361.130329,2928.825161,3104.455631,0.0,3907.966556,2254.433573,2253.385923
['5'],3586.011436,2595.22089,4449.334361,4674.539929,0.0,2109.201654,3289.723215,0.0,2795.580265,0.0,2526.766708,4378.5344,3389.693379,3119.199896,2164.869533,2889.302841,3547.432008,3249.728134,2388.76449,3202.16598,3361.130329,2928.825161,3104.455631,0.0,3907.966556,2254.433573,2253.385923
['6'],4923.471032,4010.078499,3800.828641,5712.185056,4320.121336,4961.614797,5366.296134,4594.241355,4259.01414,4883.376664,4974.090258,4676.568116,3981.489021,4556.764506,3849.193571,4171.510464,4815.286768,5702.266323,3103.033644,4325.612565,3911.650091,4531.432793,3784.834775,4259.377089,5490.664319,5458.848589,5061.793008
['6'],4923.471032,4010.078499,3800.828641,5712.185056,4320.121336,4961.614797,5366.296134,4594.241355,4259.01414,4883.376664,4974.090258,4676.568116,3981.489021,4556.764506,3849.193571,4171.510464,4815.286768,5702.266323,3103.033644,4325.612565,3911.650091,4531.432793,3784.834775,4259.377089,5490.664319,5458.848589,5061.793008
['7'],21662.55796,23010.8834,22206.44495,21628.45129,26767.3389,22386.39801,26449.5822,29531.83743,19146.29207,30955.6419,28461.99346,31061.86555,27528.41896,26212.49003,29561.99981,29215.60364,20764.17783,27931.55711,24742.28347,24400.07003,18278.44,22926.72962,17312.93972,26727.93217,27690.89842,26942.1354,19006.39139
['7'],21662.55796,23010.8834,22206.44495,21628.45129,26767.3389,22386.39801,26449.5822,29531.83743,19146.29207,30955.6419,28461.99346,31061.86555,27528.41896,26212.49003,29561.99981,29215.60364,20764.17783,27931.55711,24742.28347,24400.07003,18278.44,22926.72962,17312.93972,26727.93217,27690.89842,26942.1354,19006.39139
['8'],18820.90293,13914.08176,14375.61647,29252.6887,17823.50775,15401.295,22483.23453,14375.56569,15249.8241,21395.81131,15132.143,23216.36081,13606.63076,14618.54897,10113.18863,12435.91091,13471.39342,15944.94926,9316.554174,13836.01121,12882.16242,16424.16906,14060.36616,16864.76948,20282.40381,17938.57993,17871.68145
['8'],18820.90293,13914.08176,14375.61647,29252.6887,17823.50775,15401.295,22483.23453,14375.56569,15249.8241,21395.81131,15132.143,23216.36081,13606.63076,14618.54897,10113.18863,12435.91091,13471.39342,15944.94926,9316.554174,13836.01121,12882.16242,16424.16906,14060.36616,16864.76948,20282.40381,17938.57993,17871.68145
['9'],1720.952018,2171.327295,1866.28244,1703.153498,1940.675031,1911.735244,1920.907783,1747.026647,1845.251601,2295.8078,1631.549033,1516.945047,0.0,1961.907834,1802.64931,1752.774352,1826.688815,1630.040625,1997.469215,1885.376754,1707.203218,2035.960015,1579.924666,2087.640265,1908.648571,2125.642557,2083.179433
['9'],1720.952018,2171.327295,1866.28244,1703.153498,1940.675031,1911.735244,1920.907783,1747.026647,1845.251601,2295.8078,1631.549033,1516.945047,0.0,1961.907834,1802.64931,1752.774352,1826.688815,1630.040625,1997.469215,1885.376754,1707.203218,2035.960015,1579.924666,2087.640265,1908.648571,2125.642557,2083.179433
['10'],104040.7795,146398.8681,118798.4464,114817.8876,116077.3413,149682.7937,124377.4817,148410.6448,125545.7638,149208.884,132208.8291,92203.01673,132338.1118,112450.0174,122650.1823,111167.0541,100796.1998,107090.3331,138984.3552,107839.4318,102485.4692,125874.6497,109535.021,148111.0877,114491.3691,132646.476,140643.5961
['10'],104040.7795,146398.8681,118798.4464,114817.8876,116077.3413,149682.7937,124377.4817,148410.6448,125545.7638,149208.884,132208.8291,92203.01673,132338.1118,112450.0174,122650.1823,111167.0541,100796.1998,107090.3331,138984.3552,107839.4318,102485.4692,125874.6497,109535.021,148111.0877,114491.3691,132646.476,140643.5961
['11'],8772.686895,10041.54321,11974.19491,8508.918347,10940.64141,11725.38183,7628.629449,12697.16018,10769.18705,7755.464295,7791.358066,5660.312218,14261.45789,9561.965088,6151.706789,10787.19308,6568.628614,5459.543266,11217.13123,9860.474663,8270.819472,9406.36275,11806.0834,10989.37472,5592.810875,6983.072546,0.0
['11'],8772.686895,10041.54321,11974.19491,8508.918347,10940.64141,11725.38183,7628.629449,12697.16018,10769.18705,7755.464295,7791.358066,5660.312218,14261.45789,9561.965088,6151.706789,10787.19308,6568.628614,5459.543266,11217.13123,9860.474663,8270.819472,9406.36275,11806.0834,10989.37472,5592.810875,6983.072546,0.0
