,28,12,17,13,53,79,98,58,108,81,99,64,124,94,57,73,109,14,23,42,65,104,103,95,9,25,106,101,82,33,114,123,45,1,125,51,113,90,30,70,10,5,77,74,119,32,19,50,107,20,93,38,102,37,127,35,117,16,115,27,86,41,61,8
Label,OO,OO,CAN     ,SUN,OO,SUN,CAN     ,OO,OO,CAN     ,CAN     ,SUN,OO,SUN,OO,OO,SUN,SUN,OO,OO,CAN     ,OO,OO,SUN,OO,OO,OO,OO,CAN     ,CAN     ,CAN     ,OO,SUN,CAN     ,SUN,CAN     ,CAN     ,OO,SUN,OO,OO,OO,SUN,OO,OO,SUN,CAN     ,CAN     ,OO,CAN     ,SUN,OO,OO,OO,SUN,CAN     ,OO,SUN,CAN     ,OO,OO,OO,SUN,OO
['198'],1.649977102,1.351100846,1.049945984,0.745772159,1.528111463,1.086883309,0.896444079,1.558615758,1.229518125,1.12574039,0.898979221,1.001423485,1.425458571,1.120652431,1.613794736,1.819163266,1.10066984,0.720413676,1.610156339,1.471990416,1.26241847,1.353080569,1.345465206,1.082404571,1.450759377,1.757946494,1.259952738,1.36291895,1.086748418,0.952341073,1.010921325,1.427402185,0.88374486,1.116021074,0.996594889,1.174214452,1.019388926,1.409652416,1.555669177,1.740747404,1.433896856,1.651664194,1.096178117,1.71728009,1.493704385,1.562387301,1.069509069,1.22080965,1.244188643,1.03459884,1.220174307,1.514644318,1.365636671,1.589585105,0.958299908,0.899119395,1.510103802,0.725042798,1.008159795,1.728650666,1.351893842,1.504791656,1.137008251,1.574535923
['198'],1.649977102,1.351100846,1.049945984,0.745772159,1.528111463,1.086883309,0.896444079,1.558615758,1.229518125,1.12574039,0.898979221,1.001423485,1.425458571,1.120652431,1.613794736,1.819163266,1.10066984,0.720413676,1.610156339,1.471990416,1.26241847,1.353080569,1.345465206,1.082404571,1.450759377,1.757946494,1.259952738,1.36291895,1.086748418,0.952341073,1.010921325,1.427402185,0.88374486,1.116021074,0.996594889,1.174214452,1.019388926,1.409652416,1.555669177,1.740747404,1.433896856,1.651664194,1.096178117,1.71728009,1.493704385,1.562387301,1.069509069,1.22080965,1.244188643,1.03459884,1.220174307,1.514644318,1.365636671,1.589585105,0.958299908,0.899119395,1.510103802,0.725042798,1.008159795,1.728650666,1.351893842,1.504791656,1.137008251,1.574535923
['199'],1.596941772,1.352436284,1.007002851,0.746700644,1.513114157,1.087949148,0.89371653,1.561515856,1.233647035,1.104226256,0.896367225,0.992789987,1.411699229,1.119038097,1.615779946,1.79403116,1.099253496,0.721275364,1.555986714,1.463925847,1.232490265,1.35030198,1.340942377,1.080758376,1.450560255,1.705789123,1.262649243,1.360384781,1.066556555,0.948861654,0.979685109,1.409506988,0.883721145,1.072010927,0.998233521,1.153813831,0.989168008,1.405043757,1.518302615,1.695689187,1.433182001,1.609054259,1.097544997,1.702495223,1.463776263,1.516860957,1.023307421,1.197399299,1.246930275,0.991019882,1.217730595,1.501410822,1.36201621,1.574575353,0.960046972,0.899498103,1.484896392,0.725861546,0.982126914,1.674441641,1.331784221,1.496713229,1.123090365,1.534439335
['199'],1.596941772,1.352436284,1.007002851,0.746700644,1.513114157,1.087949148,0.89371653,1.561515856,1.233647035,1.104226256,0.896367225,0.992789987,1.411699229,1.119038097,1.615779946,1.79403116,1.099253496,0.721275364,1.555986714,1.463925847,1.232490265,1.35030198,1.340942377,1.080758376,1.450560255,1.705789123,1.262649243,1.360384781,1.066556555,0.948861654,0.979685109,1.409506988,0.883721145,1.072010927,0.998233521,1.153813831,0.989168008,1.405043757,1.518302615,1.695689187,1.433182001,1.609054259,1.097544997,1.702495223,1.463776263,1.516860957,1.023307421,1.197399299,1.246930275,0.991019882,1.217730595,1.501410822,1.36201621,1.574575353,0.960046972,0.899498103,1.484896392,0.725861546,0.982126914,1.674441641,1.331784221,1.496713229,1.123090365,1.534439335
['200'],1.540302895,1.350187167,0.963259329,0.746757691,1.496573322,1.088481362,0.889917124,1.56359525,1.237111934,1.080922419,0.892677601,0.984072822,1.394888246,1.116998941,1.616340963,1.764977912,1.095926621,0.72145302,1.499663256,1.455209869,1.198155992,1.346039242,1.335319707,1.078450277,1.445827027,1.648991706,1.26486105,1.356746579,1.044772476,0.943877152,0.947252703,1.38857094,0.883395444,1.025896621,0.998602575,1.129919117,0.957237791,1.399966974,1.476380561,1.647164833,1.428056564,1.561481977,1.098207956,1.684091517,1.430937491,1.466925675,0.976285771,1.169992065,1.248891007,0.946666995,1.214291905,1.486688662,1.357095242,1.55747118,0.960671317,0.89890157,1.456072889,0.725887285,0.954282397,1.615494215,1.311909829,1.487879981,1.109375503,1.490213769
['200'],1.540302895,1.350187167,0.963259329,0.746757691,1.496573322,1.088481362,0.889917124,1.56359525,1.237111934,1.080922419,0.892677601,0.984072822,1.394888246,1.116998941,1.616340963,1.764977912,1.095926621,0.72145302,1.499663256,1.455209869,1.198155992,1.346039242,1.335319707,1.078450277,1.445827027,1.648991706,1.26486105,1.356746579,1.044772476,0.943877152,0.947252703,1.38857094,0.883395444,1.025896621,0.998602575,1.129919117,0.957237791,1.399966974,1.476380561,1.647164833,1.428056564,1.561481977,1.098207956,1.684091517,1.430937491,1.466925675,0.976285771,1.169992065,1.248891007,0.946666995,1.214291905,1.486688662,1.357095242,1.55747118,0.960671317,0.89890157,1.456072889,0.725887285,0.954282397,1.615494215,1.311909829,1.487879981,1.109375503,1.490213769
['201'],1.481033996,1.344212892,0.919290812,0.745958964,1.478114663,1.088437521,0.884876874,1.564582139,1.239720759,1.056016284,0.887797453,0.975434651,1.375192991,1.114547001,1.615255078,1.732153533,1.090704561,0.720981901,1.441988566,1.445969212,1.160059568,1.340143878,1.328476519,1.075503324,1.436424959,1.588683731,1.266425578,1.351841804,1.021455397,0.937202582,0.914045698,1.364895762,0.882771332,0.978551456,0.997574903,1.102709564,0.924057555,1.394349555,1.430543898,1.595911065,1.418434478,1.509785552,1.098087272,1.6620414,1.39563439,1.413528143,0.929110665,1.139019974,1.24989928,0.902163187,1.209770249,1.470370752,1.350752933,1.538145385,0.960099428,0.897085475,1.423967237,0.725147981,0.924951979,1.55314159,1.292200346,1.478348137,1.096172375,1.442582381
['201'],1.481033996,1.344212892,0.919290812,0.745958964,1.478114663,1.088437521,0.884876874,1.564582139,1.239720759,1.056016284,0.887797453,0.975434651,1.375192991,1.114547001,1.615255078,1.732153533,1.090704561,0.720981901,1.441988566,1.445969212,1.160059568,1.340143878,1.328476519,1.075503324,1.436424959,1.588683731,1.266425578,1.351841804,1.021455397,0.937202582,0.914045698,1.364895762,0.882771332,0.978551456,0.997574903,1.102709564,0.924057555,1.394349555,1.430543898,1.595911065,1.418434478,1.509785552,1.098087272,1.6620414,1.39563439,1.413528143,0.929110665,1.139019974,1.24989928,0.902163187,1.209770249,1.470370752,1.350752933,1.538145385,0.960099428,0.897085475,1.423967237,0.725147981,0.924951979,1.55314159,1.292200346,1.478348137,1.096172375,1.442582381
