,23,69,104,86,61,120,51,47,82,6,30,12,10,92,65,71,117,29,52,22,20,75,41,48,1,28,54,55,105,14,116,122,25,32,77,96,4,18,5,74,53,112,125,33,35,106,11,36,46,126,7,111,88,67,91,107,73,19,16,94,113,121,114,85
Label,OO,OO,OO,OO,SUN,OO,CAN     ,SUN,CAN     ,OO,SUN,OO,OO,OO,CAN     ,OO,OO,SUN,CAN     ,OO,CAN     ,OO,OO,SUN,CAN     ,OO,OO,OO,OO,SUN,CAN     ,OO,OO,SUN,SUN,SUN,CAN     ,CAN     ,OO,OO,OO,SUN,SUN,CAN     ,CAN     ,OO,OO,CAN     ,SUN,SUN,OO,SUN,OO,CAN     ,OO,OO,OO,CAN     ,SUN,SUN,CAN     ,OO,CAN     ,OO
['189'],1.832927537,1.982628451,1.337458405,1.505438497,1.231318814,1.551865177,1.201133858,0.871640824,1.170825912,1.69684066,1.618460652,1.228175691,1.300650117,1.380501135,1.288787492,1.757702637,1.556157002,1.589362089,1.191565671,1.856738593,1.267899833,1.631777601,1.54296771,0.864078191,1.279102041,1.827948059,1.561885612,1.52755942,1.256802096,0.681967506,1.144545162,1.480597596,1.874994134,1.666401608,1.068144144,1.055825749,1.257415665,1.274253594,1.721749716,1.719666595,1.604633942,1.02479838,0.952700042,0.944966066,0.880618723,1.231226519,1.259459327,0.874469422,0.874730385,0.946678256,1.704763505,1.033201366,1.464161761,1.291799417,1.414996866,1.208653564,1.865015827,1.304632271,0.682779612,1.120242918,1.141344673,1.532299718,1.16096439,1.547675549
['189'],1.832927537,1.982628451,1.337458405,1.505438497,1.231318814,1.551865177,1.201133858,0.871640824,1.170825912,1.69684066,1.618460652,1.228175691,1.300650117,1.380501135,1.288787492,1.757702637,1.556157002,1.589362089,1.191565671,1.856738593,1.267899833,1.631777601,1.54296771,0.864078191,1.279102041,1.827948059,1.561885612,1.52755942,1.256802096,0.681967506,1.144545162,1.480597596,1.874994134,1.666401608,1.068144144,1.055825749,1.257415665,1.274253594,1.721749716,1.719666595,1.604633942,1.02479838,0.952700042,0.944966066,0.880618723,1.231226519,1.259459327,0.874469422,0.874730385,0.946678256,1.704763505,1.033201366,1.464161761,1.291799417,1.414996866,1.208653564,1.865015827,1.304632271,0.682779612,1.120242918,1.141344673,1.532299718,1.16096439,1.547675549
['188'],1.812628894,1.959997586,1.333157221,1.511271576,1.236855927,1.539429891,1.188096299,0.86708533,1.165033389,1.671097305,1.593540606,1.208871289,1.278825551,1.380345673,1.26563419,1.743114894,1.541869981,1.566601992,1.182625202,1.826050068,1.264050236,1.622289884,1.543794196,0.859321823,1.262233027,1.806820509,1.558033452,1.524041261,1.254511585,0.674987902,1.142047785,1.468829455,1.843508121,1.641432664,1.064668445,1.053810937,1.243031726,1.269059258,1.692773735,1.70896432,1.60255901,1.014343058,0.947476403,0.941240168,0.877989783,1.228383429,1.241190867,0.870771241,0.869307014,0.941229782,1.680009482,1.023408733,1.469173489,1.276928758,1.416252436,1.205195776,1.850968362,1.295917227,0.675015719,1.119257733,1.132694951,1.521723432,1.156122822,1.551517381
['188'],1.812628894,1.959997586,1.333157221,1.511271576,1.236855927,1.539429891,1.188096299,0.86708533,1.165033389,1.671097305,1.593540606,1.208871289,1.278825551,1.380345673,1.26563419,1.743114894,1.541869981,1.566601992,1.182625202,1.826050068,1.264050236,1.622289884,1.543794196,0.859321823,1.262233027,1.806820509,1.558033452,1.524041261,1.254511585,0.674987902,1.142047785,1.468829455,1.843508121,1.641432664,1.064668445,1.053810937,1.243031726,1.269059258,1.692773735,1.70896432,1.60255901,1.014343058,0.947476403,0.941240168,0.877989783,1.228383429,1.241190867,0.870771241,0.869307014,0.941229782,1.680009482,1.023408733,1.469173489,1.276928758,1.416252436,1.205195776,1.850968362,1.295917227,0.675015719,1.119257733,1.132694951,1.521723432,1.156122822,1.551517381
['197'],1.661253962,1.85165185,1.354541838,1.372205301,1.150809402,1.50932832,1.191025641,0.894351995,1.105263142,1.643166177,1.58789368,1.346396622,1.430403883,1.370681317,1.287408489,1.712016516,1.531442506,1.563487434,1.16284561,1.736542891,1.076704699,1.657766719,1.512080658,0.88723961,1.15700173,1.69842676,1.515860282,1.489940807,1.281594547,0.718842693,1.015620426,1.464936411,1.804342866,1.602588401,1.094202877,1.057777179,1.124164093,1.098438527,1.688528161,1.728557635,1.541863235,1.077903062,0.993837917,0.954518187,0.898003289,1.256917351,1.370612928,0.889770928,0.898327844,0.981772909,1.649689557,1.081782968,1.342776556,1.228517678,1.395132176,1.240837481,1.840282158,1.114123298,0.723412845,1.121842124,1.047422113,1.49504438,1.040499799,1.417738223
['197'],1.661253962,1.85165185,1.354541838,1.372205301,1.150809402,1.50932832,1.191025641,0.894351995,1.105263142,1.643166177,1.58789368,1.346396622,1.430403883,1.370681317,1.287408489,1.712016516,1.531442506,1.563487434,1.16284561,1.736542891,1.076704699,1.657766719,1.512080658,0.88723961,1.15700173,1.69842676,1.515860282,1.489940807,1.281594547,0.718842693,1.015620426,1.464936411,1.804342866,1.602588401,1.094202877,1.057777179,1.124164093,1.098438527,1.688528161,1.728557635,1.541863235,1.077903062,0.993837917,0.954518187,0.898003289,1.256917351,1.370612928,0.889770928,0.898327844,0.981772909,1.649689557,1.081782968,1.342776556,1.228517678,1.395132176,1.240837481,1.840282158,1.114123298,0.723412845,1.121842124,1.047422113,1.49504438,1.040499799,1.417738223
['187'],1.782634645,1.929053715,1.328404399,1.513013581,1.241559327,1.523486172,1.172109721,0.862204965,1.155434419,1.639170688,1.563425979,1.189635645,1.257066088,1.37973815,1.238181327,1.724479013,1.524060166,1.539187398,1.17080315,1.785892387,1.253090221,1.611590403,1.543985757,0.85421416,1.238606694,1.778194672,1.551468818,1.518005268,1.252327311,0.667708493,1.134783127,1.454970572,1.804664327,1.610517741,1.061234426,1.051468907,1.222030651,1.256882822,1.657779687,1.696302548,1.597058705,1.003675853,0.942540766,0.936664724,0.875044458,1.225584201,1.222878787,0.866765625,0.863385891,0.935869915,1.649333388,1.013428484,1.470640543,1.257406751,1.417173533,1.201920321,1.833448184,1.278906355,0.666945408,1.11815009,1.119403448,1.508377675,1.146382462,1.55082356
['187'],1.782634645,1.929053715,1.328404399,1.513013581,1.241559327,1.523486172,1.172109721,0.862204965,1.155434419,1.639170688,1.563425979,1.189635645,1.257066088,1.37973815,1.238181327,1.724479013,1.524060166,1.539187398,1.17080315,1.785892387,1.253090221,1.611590403,1.543985757,0.85421416,1.238606694,1.778194672,1.551468818,1.518005268,1.252327311,0.667708493,1.134783127,1.454970572,1.804664327,1.610517741,1.061234426,1.051468907,1.222030651,1.256882822,1.657779687,1.696302548,1.597058705,1.003675853,0.942540766,0.936664724,0.875044458,1.225584201,1.222878787,0.866765625,0.863385891,0.935869915,1.649333388,1.013428484,1.470640543,1.257406751,1.417173533,1.201920321,1.833448184,1.278906355,0.666945408,1.11815009,1.119403448,1.508377675,1.146382462,1.55082356
