,14,10,32,76,12,44,23,47,52,19,59,38,28,13,73,74,2,41,9,65,75,16,36,22,49,34,68,37,25,43,62,78,29,55,42,6,7,48,53,69,66,8,71,39,63,4,50,33,70,1,57
Label,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,2,2,2,1,2,1,2,1,2,1,2,1,2
['1'],7028.408469,12474.0,12929.38625,13655.60342,12943.0372,15713.36707,11971.1412,14101.88439,12901.23727,11700.72741,7124.603578,9257.053463,9987.562404,10552.55565,13008.84116,14498.61682,13777.03722,12355.48824,9380.385078,10851.16805,11009.93142,9462.56331,12373.86712,12136.14154,11583.40006,15631.91325,8090.208268,15887.5432,12574.13587,19065.73038,10746.38598,11834.47534,13994.44641,9631.873391,10509.07265,15418.48791,11137.74901,14237.88301,17752.85981,12866.99318,14891.44209,12742.40786,12901.98629,11821.44571,16257.40691,13917.89515,9618.480278,13927.51077,11010.83338,12545.27455,12906.72526
['1'],7028.408469,12474.0,12929.38625,13655.60342,12943.0372,15713.36707,11971.1412,14101.88439,12901.23727,11700.72741,7124.603578,9257.053463,9987.562404,10552.55565,13008.84116,14498.61682,13777.03722,12355.48824,9380.385078,10851.16805,11009.93142,9462.56331,12373.86712,12136.14154,11583.40006,15631.91325,8090.208268,15887.5432,12574.13587,19065.73038,10746.38598,11834.47534,13994.44641,9631.873391,10509.07265,15418.48791,11137.74901,14237.88301,17752.85981,12866.99318,14891.44209,12742.40786,12901.98629,11821.44571,16257.40691,13917.89515,9618.480278,13927.51077,11010.83338,12545.27455,12906.72526
['2'],204177.8747,166055.0,186606.2166,175694.1811,166343.7647,139259.2395,157185.0194,144867.6699,0.0,177133.6565,194470.4352,222360.6654,194964.9741,168069.3216,181592.1991,161163.7737,157233.2489,168585.3052,0.0,170683.337,197233.3821,178968.1044,184941.6236,163692.3226,0.0,167584.449,210669.9104,137115.2144,168894.5208,142229.2984,170121.2351,172123.2172,157868.7786,179953.5366,180074.3469,0.0,198442.1021,160834.037,97133.24891,161390.7497,123142.8233,153901.0529,155887.3817,160159.8113,105226.5886,134301.8697,195752.3018,0.0,199468.7371,167237.3424,134774.5806
['2'],204177.8747,166055.0,186606.2166,175694.1811,166343.7647,139259.2395,157185.0194,144867.6699,0.0,177133.6565,194470.4352,222360.6654,194964.9741,168069.3216,181592.1991,161163.7737,157233.2489,168585.3052,0.0,170683.337,197233.3821,178968.1044,184941.6236,163692.3226,0.0,167584.449,210669.9104,137115.2144,168894.5208,142229.2984,170121.2351,172123.2172,157868.7786,179953.5366,180074.3469,0.0,198442.1021,160834.037,97133.24891,161390.7497,123142.8233,153901.0529,155887.3817,160159.8113,105226.5886,134301.8697,195752.3018,0.0,199468.7371,167237.3424,134774.5806
['3'],56936.56808,60032.0,67268.80367,61086.63142,58903.6876,78848.03134,64515.23709,74518.90678,58134.98861,60210.04088,55529.74144,58305.78407,60105.66761,59959.99225,62517.73447,68518.04267,58512.76957,64564.05378,57186.4176,60944.82105,61514.66343,59433.06774,66705.53935,65176.88085,56849.06521,73378.95481,58255.10233,84504.10344,64857.87558,89892.71558,59374.00945,61791.91132,65712.85165,53729.89863,59534.70927,66167.15631,58666.29005,66262.13975,86052.52234,60618.77115,75714.07233,61762.6648,62301.41916,69041.58807,85782.44521,68739.97212,57221.84357,69166.99105,55062.32532,59733.29429,62477.42906
['3'],56936.56808,60032.0,67268.80367,61086.63142,58903.6876,78848.03134,64515.23709,74518.90678,58134.98861,60210.04088,55529.74144,58305.78407,60105.66761,59959.99225,62517.73447,68518.04267,58512.76957,64564.05378,57186.4176,60944.82105,61514.66343,59433.06774,66705.53935,65176.88085,56849.06521,73378.95481,58255.10233,84504.10344,64857.87558,89892.71558,59374.00945,61791.91132,65712.85165,53729.89863,59534.70927,66167.15631,58666.29005,66262.13975,86052.52234,60618.77115,75714.07233,61762.6648,62301.41916,69041.58807,85782.44521,68739.97212,57221.84357,69166.99105,55062.32532,59733.29429,62477.42906
['4'],28911.13091,41485.0,38212.67995,37661.19297,41914.39462,38755.75505,33129.38295,36944.53886,39960.20491,34658.67767,36838.8541,31940.12574,30037.52589,30411.85354,36592.3974,35945.18512,37180.42431,31883.17513,35878.60472,38268.67706,36424.13633,29573.79513,37391.63142,33431.82833,38868.76621,37596.42116,31544.92547,38005.05179,32637.15294,42247.79555,36325.7798,37424.41808,31653.99487,38734.82301,28135.79061,38723.20987,35512.59253,35857.84876,47865.20653,31645.45754,41336.52791,37775.08729,32237.15514,32791.59656,43043.90126,38739.69311,39620.858,41008.97299,31881.14041,36241.90425,42245.7041
['4'],28911.13091,41485.0,38212.67995,37661.19297,41914.39462,38755.75505,33129.38295,36944.53886,39960.20491,34658.67767,36838.8541,31940.12574,30037.52589,30411.85354,36592.3974,35945.18512,37180.42431,31883.17513,35878.60472,38268.67706,36424.13633,29573.79513,37391.63142,33431.82833,38868.76621,37596.42116,31544.92547,38005.05179,32637.15294,42247.79555,36325.7798,37424.41808,31653.99487,38734.82301,28135.79061,38723.20987,35512.59253,35857.84876,47865.20653,31645.45754,41336.52791,37775.08729,32237.15514,32791.59656,43043.90126,38739.69311,39620.858,41008.97299,31881.14041,36241.90425,42245.7041
