,56,60,30,51,67,77,18,24,31,54,15,61,64,5,21,40,17,3,45,11,35,46,27,58,26,20,72
Label,2,2,1,2,2,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2
['1'],9848.574329,15010.02997,11036.59798,10907.66277,12063.08201,17889.03441,6059.370253,11685.79049,17109.88794,10077.94985,13595.11937,10370.73717,12134.47248,16315.10418,14681.50396,8427.195675,11623.64696,15944.49653,8427.602675,9365.323212,16294.63279,14124.27554,11530.73203,15677.96497,12698.22252,17258.98937,13834.37955
['1'],9848.574329,15010.02997,11036.59798,10907.66277,12063.08201,17889.03441,6059.370253,11685.79049,17109.88794,10077.94985,13595.11937,10370.73717,12134.47248,16315.10418,14681.50396,8427.195675,11623.64696,15944.49653,8427.602675,9365.323212,16294.63279,14124.27554,11530.73203,15677.96497,12698.22252,17258.98937,13834.37955
['2'],165958.9318,110091.9271,0.0,179859.0697,158138.0062,121794.0587,0.0,0.0,172171.4035,168295.3984,113568.8911,173400.6646,164614.2303,119346.7358,122839.3043,236660.7568,153854.2472,127639.5706,225849.2072,0.0,159248.1118,167741.3962,175992.3346,110851.3497,177947.5102,107398.1278,154462.7707
['2'],165958.9318,110091.9271,0.0,179859.0697,158138.0062,121794.0587,0.0,0.0,172171.4035,168295.3984,113568.8911,173400.6646,164614.2303,119346.7358,122839.3043,236660.7568,153854.2472,127639.5706,225849.2072,0.0,159248.1118,167741.3962,175992.3346,110851.3497,177947.5102,107398.1278,154462.7707
['3'],55149.87175,77556.50875,62377.97534,55419.40895,62224.54369,90603.57073,73786.02145,59549.11173,74488.28029,55280.98696,77060.38977,58286.49662,62098.18309,73381.34018,74597.12302,60678.19956,64936.4268,67453.78282,55536.07054,55931.21662,73228.0528,70590.41597,61785.7127,83401.34875,63984.00031,92176.16123,66813.94349
['3'],55149.87175,77556.50875,62377.97534,55419.40895,62224.54369,90603.57073,73786.02145,59549.11173,74488.28029,55280.98696,77060.38977,58286.49662,62098.18309,73381.34018,74597.12302,60678.19956,64936.4268,67453.78282,55536.07054,55931.21662,73228.0528,70590.41597,61785.7127,83401.34875,63984.00031,92176.16123,66813.94349
['4'],38508.62258,44531.74297,31281.87229,37964.2002,33360.85767,42481.13638,27408.913,35627.08689,40666.99595,38915.11464,33407.97261,36079.43273,39435.01679,41156.40997,36953.11436,30670.21087,30888.93323,39637.04559,30414.98312,39832.62745,39424.78311,36276.80901,0.0,45370.62016,31866.4642,41825.22634,33988.07647
['4'],38508.62258,44531.74297,31281.87229,37964.2002,33360.85767,42481.13638,27408.913,35627.08689,40666.99595,38915.11464,33407.97261,36079.43273,39435.01679,41156.40997,36953.11436,30670.21087,30888.93323,39637.04559,30414.98312,39832.62745,39424.78311,36276.80901,0.0,45370.62016,31866.4642,41825.22634,33988.07647
['5'],2106.962282,0.0,3458.165789,3201.198876,0.0,3249.728134,0.0,2795.580265,3471.157813,0.0,2282.102034,2595.22089,2760.508854,2254.433573,2768.442669,4006.802823,2164.869533,2114.026431,0.0,0.0,3952.257789,4195.885702,3355.297601,2109.201654,2899.475684,3221.474744,2983.598104
['5'],2106.962282,0.0,3458.165789,3201.198876,0.0,3249.728134,0.0,2795.580265,3471.157813,0.0,2282.102034,2595.22089,2760.508854,2254.433573,2768.442669,4006.802823,2164.869533,2114.026431,0.0,0.0,3952.257789,4195.885702,3355.297601,2109.201654,2899.475684,3221.474744,2983.598104
['6'],4352.244224,4594.241355,4139.319657,4205.896788,4199.866228,5702.266323,3208.409432,4259.01414,6586.637217,4259.377089,3640.587731,4010.078499,4974.22239,5458.848589,4746.24925,3962.574988,3849.193571,4316.71784,4320.121336,4883.376664,5486.62408,4685.539486,4341.315289,4961.614797,4353.841579,4955.934572,4667.701424
['6'],4352.244224,4594.241355,4139.319657,4205.896788,4199.866228,5702.266323,3208.409432,4259.01414,6586.637217,4259.377089,3640.587731,4010.078499,4974.22239,5458.848589,4746.24925,3962.574988,3849.193571,4316.71784,4320.121336,4883.376664,5486.62408,4685.539486,4341.315289,4961.614797,4353.841579,4955.934572,4667.701424
['7'],27953.43851,29531.83743,22674.33668,16650.08966,25005.55016,27931.55711,26532.54761,19146.29207,21744.685,26727.93217,19227.89623,23010.8834,21337.70676,26942.1354,18693.06983,16826.89837,29561.99981,28420.92573,26767.3389,30955.6419,23407.79755,27646.51773,22419.48852,22386.39801,26706.18425,28691.88245,34369.54107
['7'],27953.43851,29531.83743,22674.33668,16650.08966,25005.55016,27931.55711,26532.54761,19146.29207,21744.685,26727.93217,19227.89623,23010.8834,21337.70676,26942.1354,18693.06983,16826.89837,29561.99981,28420.92573,26767.3389,30955.6419,23407.79755,27646.51773,22419.48852,22386.39801,26706.18425,28691.88245,34369.54107
['8'],12586.01693,14375.56569,12477.50039,18340.83975,15226.36612,15944.94926,9749.71902,15249.8241,23103.72781,16864.76948,10826.83596,13914.08176,16135.0762,17938.57993,17182.34672,15546.68184,10113.18863,17246.60508,17823.50775,21395.81131,22074.6412,22302.75513,12638.52409,15401.295,11993.60133,19670.11135,16764.53069
['8'],12586.01693,14375.56569,12477.50039,18340.83975,15226.36612,15944.94926,9749.71902,15249.8241,23103.72781,16864.76948,10826.83596,13914.08176,16135.0762,17938.57993,17182.34672,15546.68184,10113.18863,17246.60508,17823.50775,21395.81131,22074.6412,22302.75513,12638.52409,15401.295,11993.60133,19670.11135,16764.53069
['9'],1978.292829,1747.026647,1893.417219,2150.008172,2324.905607,1630.040625,2377.649556,1845.251601,1910.124793,2087.640265,1520.118556,2171.327295,1753.436464,2125.642557,1520.454014,2246.056833,1802.64931,1903.763766,1940.675031,2295.8078,1882.830431,1638.677417,1704.841135,1911.735244,2231.878928,1545.651151,1895.795213
['9'],1978.292829,1747.026647,1893.417219,2150.008172,2324.905607,1630.040625,2377.649556,1845.251601,1910.124793,2087.640265,1520.118556,2171.327295,1753.436464,2125.642557,1520.454014,2246.056833,1802.64931,1903.763766,1940.675031,2295.8078,1882.830431,1638.677417,1704.841135,1911.735244,2231.878928,1545.651151,1895.795213
['10'],159413.9457,148410.6448,108915.5508,150413.2563,112936.1913,107090.3331,151884.8453,125545.7638,110826.7578,148111.0877,112044.9242,146398.8681,144292.8245,132646.476,114839.2835,128919.359,122650.1823,131211.5027,116077.3413,149208.884,107486.574,98210.55891,101662.6799,149682.7937,107726.0505,117134.0882,130260.7283
['10'],159413.9457,148410.6448,108915.5508,150413.2563,112936.1913,107090.3331,151884.8453,125545.7638,110826.7578,148111.0877,112044.9242,146398.8681,144292.8245,132646.476,114839.2835,128919.359,122650.1823,131211.5027,116077.3413,149208.884,107486.574,98210.55891,101662.6799,149682.7937,107726.0505,117134.0882,130260.7283
['11'],13281.90421,12697.16018,12150.02257,5727.685272,11553.90376,5459.543266,7688.842888,10769.18705,4922.413547,10989.37472,10282.92856,10041.54321,6708.048052,6983.072546,9134.887716,11171.71217,6151.706789,7590.988855,10940.64141,7755.464295,9210.694062,5367.843938,10748.06571,11725.38183,9613.624683,9427.533844,7820.024254
['11'],13281.90421,12697.16018,12150.02257,5727.685272,11553.90376,5459.543266,7688.842888,10769.18705,4922.413547,10989.37472,10282.92856,10041.54321,6708.048052,6983.072546,9134.887716,11171.71217,6151.706789,7590.988855,10940.64141,7755.464295,9210.694062,5367.843938,10748.06571,11725.38183,9613.624683,9427.533844,7820.024254
['12'],0.0,4400.752248,5018.151046,4749.068683,4879.909661,5656.252473,3204.711688,4648.058701,5601.934953,4919.648725,4716.857324,4399.02342,4599.309988,5454.122313,5063.720048,3800.007809,3362.611071,6364.878858,4595.069392,4557.473348,5896.912503,5815.068706,0.0,4789.102933,4344.585472,5128.325103,4436.097919
['12'],0.0,4400.752248,5018.151046,4749.068683,4879.909661,5656.252473,3204.711688,4648.058701,5601.934953,4919.648725,4716.857324,4399.02342,4599.309988,5454.122313,5063.720048,3800.007809,3362.611071,6364.878858,4595.069392,4557.473348,5896.912503,5815.068706,0.0,4789.102933,4344.585472,5128.325103,4436.097919
['13'],12504.52627,12734.28309,16485.82892,11276.2032,14326.47615,16181.92059,11434.65782,13099.841,14675.02772,10512.06992,15040.8355,11890.4408,12603.97816,11643.18052,14252.12775,12768.69563,14906.56958,11423.84924,13600.76385,10610.99811,14022.87142,16014.08686,15733.7211,12922.11507,16885.45416,14410.44108,14311.21029
