,56,60,30,51,67,77,18,24,31,54,15,61,64,5,21,40,17,3,45,11,35,46,27,58,26,20,72
Label,2,2,1,2,2,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2
['33'],3355.055969,3405.183296,3932.115509,3175.553085,4054.061271,3432.633187,3793.885606,3867.560634,3987.111062,3566.148694,3582.86171,3284.047981,3971.764307,3499.807256,3582.189657,3423.473534,4049.622094,3969.657779,3662.537234,3691.501681,3666.74201,3534.222392,3702.88657,4089.290656,3981.283251,3691.737348,3416.413705
['33'],3355.055969,3405.183296,3932.115509,3175.553085,4054.061271,3432.633187,3793.885606,3867.560634,3987.111062,3566.148694,3582.86171,3284.047981,3971.764307,3499.807256,3582.189657,3423.473534,4049.622094,3969.657779,3662.537234,3691.501681,3666.74201,3534.222392,3702.88657,4089.290656,3981.283251,3691.737348,3416.413705
['62'],12211.80327,12001.94932,15250.93983,11957.7195,14139.66354,13235.88386,13002.50138,14431.98739,16599.42356,10462.06656,12582.9898,12244.43705,12549.76006,12932.27225,13285.11899,15084.08259,15236.18998,13260.48095,11671.54499,16149.28524,15762.94396,12345.69704,14586.91395,13066.41745,13461.85139,13858.08775,15719.69496
['62'],12211.80327,12001.94932,15250.93983,11957.7195,14139.66354,13235.88386,13002.50138,14431.98739,16599.42356,10462.06656,12582.9898,12244.43705,12549.76006,12932.27225,13285.11899,15084.08259,15236.18998,13260.48095,11671.54499,16149.28524,15762.94396,12345.69704,14586.91395,13066.41745,13461.85139,13858.08775,15719.69496
['94'],9105.508242,8910.623353,2846.079971,6891.139061,6667.159488,6410.879608,2907.659566,4183.132383,3590.815056,7975.535863,2915.805466,7067.523787,7381.736799,4896.421765,2627.344536,2212.58712,3928.88202,5250.233406,2692.199719,5689.340736,2970.937809,2737.244922,2558.443978,9008.591223,2222.62282,2793.43023,7778.105068
['94'],9105.508242,8910.623353,2846.079971,6891.139061,6667.159488,6410.879608,2907.659566,4183.132383,3590.815056,7975.535863,2915.805466,7067.523787,7381.736799,4896.421765,2627.344536,2212.58712,3928.88202,5250.233406,2692.199719,5689.340736,2970.937809,2737.244922,2558.443978,9008.591223,2222.62282,2793.43023,7778.105068
['97'],9688.809759,10754.39455,8993.136378,10889.51924,8050.028379,6902.077453,10214.40221,10405.43641,7338.611633,11754.19884,9240.011778,10654.83607,10337.2001,10908.24463,9367.21309,6885.198169,9485.340242,10223.07209,3282.192423,9184.265814,6959.166089,5890.752897,7685.972412,10500.4391,8057.441604,8449.481446,7588.420749
['97'],9688.809759,10754.39455,8993.136378,10889.51924,8050.028379,6902.077453,10214.40221,10405.43641,7338.611633,11754.19884,9240.011778,10654.83607,10337.2001,10908.24463,9367.21309,6885.198169,9485.340242,10223.07209,3282.192423,9184.265814,6959.166089,5890.752897,7685.972412,10500.4391,8057.441604,8449.481446,7588.420749
['115'],5108.177257,5838.421311,5768.372963,4837.518387,6368.714966,0.0,5143.562259,6094.629962,7019.159728,8761.952337,4857.965376,6914.200572,5500.25333,6576.612824,6236.294184,6212.217862,5347.577894,7240.128866,6106.138085,0.0,6983.895802,9157.787159,8550.215733,0.0,5937.79298,5858.932589,8268.559551
['115'],5108.177257,5838.421311,5768.372963,4837.518387,6368.714966,0.0,5143.562259,6094.629962,7019.159728,8761.952337,4857.965376,6914.200572,5500.25333,6576.612824,6236.294184,6212.217862,5347.577894,7240.128866,6106.138085,0.0,6983.895802,9157.787159,8550.215733,0.0,5937.79298,5858.932589,8268.559551
['159'],76604.43068,75348.25807,59084.14387,75902.31908,65884.47593,58834.45856,71393.58092,67522.71852,53419.82338,74318.62971,65644.7484,70949.19038,67833.76605,62975.26236,62736.36534,54877.18103,70327.47112,58884.94591,48818.17302,61566.75744,51355.74562,50417.13877,57473.95429,81772.79336,58120.25619,63640.25116,68249.67563
['159'],76604.43068,75348.25807,59084.14387,75902.31908,65884.47593,58834.45856,71393.58092,67522.71852,53419.82338,74318.62971,65644.7484,70949.19038,67833.76605,62975.26236,62736.36534,54877.18103,70327.47112,58884.94591,48818.17302,61566.75744,51355.74562,50417.13877,57473.95429,81772.79336,58120.25619,63640.25116,68249.67563
['162'],102936.6341,98611.94838,59255.62317,81150.33481,78837.196,104064.9225,40358.41338,51787.49207,82517.39105,75343.69858,48126.82519,79023.46146,76654.0129,59894.91208,61993.16742,57209.30284,52239.40058,56759.5197,56853.52997,78937.92146,80043.33692,59000.41412,65221.40503,106830.4128,65847.94896,63216.89755,83972.51454
['162'],102936.6341,98611.94838,59255.62317,81150.33481,78837.196,104064.9225,40358.41338,51787.49207,82517.39105,75343.69858,48126.82519,79023.46146,76654.0129,59894.91208,61993.16742,57209.30284,52239.40058,56759.5197,56853.52997,78937.92146,80043.33692,59000.41412,65221.40503,106830.4128,65847.94896,63216.89755,83972.51454
['292'],30081.8457,28230.2857,22838.89865,14182.56973,24776.59081,25362.83395,24342.25043,23654.63198,21812.74692,22900.40228,22463.11901,25247.59854,24094.75489,24603.81043,21197.56168,21654.90452,25855.27953,23753.3479,22121.86237,23804.39201,14130.7829,23220.13927,15388.49668,28947.27373,24006.87189,23908.33841,26165.95626
['292'],30081.8457,28230.2857,22838.89865,14182.56973,24776.59081,25362.83395,24342.25043,23654.63198,21812.74692,22900.40228,22463.11901,25247.59854,24094.75489,24603.81043,21197.56168,21654.90452,25855.27953,23753.3479,22121.86237,23804.39201,14130.7829,23220.13927,15388.49668,28947.27373,24006.87189,23908.33841,26165.95626
['300'],38042.19582,34955.15711,36101.15498,32772.883,31646.51032,31011.034,37209.16786,36696.65831,37731.5513,33722.72032,34450.88939,38611.52053,38221.45419,40790.12359,33906.12451,31457.94448,35806.67645,39477.44863,32191.83493,39151.85163,34712.64868,31310.32064,31722.81368,36277.40047,31743.82077,35126.62287,34660.87941
['300'],38042.19582,34955.15711,36101.15498,32772.883,31646.51032,31011.034,37209.16786,36696.65831,37731.5513,33722.72032,34450.88939,38611.52053,38221.45419,40790.12359,33906.12451,31457.94448,35806.67645,39477.44863,32191.83493,39151.85163,34712.64868,31310.32064,31722.81368,36277.40047,31743.82077,35126.62287,34660.87941
['317'],17063.71387,17290.2766,22706.71669,19490.6859,18961.47904,18991.06611,23317.97527,19613.62733,18897.06218,22539.01436,19356.17628,22592.62669,20376.77744,23670.37095,19382.74777,20441.62741,22701.54878,23828.07982,21675.07178,26405.41085,18820.43577,22059.64833,21530.41741,16657.70216,23178.45027,20873.32689,18971.57586
['317'],17063.71387,17290.2766,22706.71669,19490.6859,18961.47904,18991.06611,23317.97527,19613.62733,18897.06218,22539.01436,19356.17628,22592.62669,20376.77744,23670.37095,19382.74777,20441.62741,22701.54878,23828.07982,21675.07178,26405.41085,18820.43577,22059.64833,21530.41741,16657.70216,23178.45027,20873.32689,18971.57586
['329'],8772.039911,8608.015389,5757.655507,6406.933634,6717.279942,7382.922183,7066.389272,6012.725844,5435.073477,7152.753309,6135.634643,6820.628316,6035.512882,6972.438425,6000.319721,5022.847692,7503.995622,6682.80614,4908.968423,5530.010226,5677.717318,4817.413456,5794.331763,8221.980523,6540.596983,6722.057967,7313.850077
['329'],8772.039911,8608.015389,5757.655507,6406.933634,6717.279942,7382.922183,7066.389272,6012.725844,5435.073477,7152.753309,6135.634643,6820.628316,6035.512882,6972.438425,6000.319721,5022.847692,7503.995622,6682.80614,4908.968423,5530.010226,5677.717318,4817.413456,5794.331763,8221.980523,6540.596983,6722.057967,7313.850077
['360'],1942.90873,2078.882964,2044.652431,2058.156557,2105.05907,2265.031751,1973.362851,1913.906524,2212.012332,1719.433708,1644.550201,2218.677112,2344.067694,1851.518558,2072.682912,2090.661736,2085.181084,2088.693579,1894.850355,2312.361619,2132.375718,2053.793739,2000.409986,2124.391378,1997.005199,2106.213557,2037.272467
['360'],1942.90873,2078.882964,2044.652431,2058.156557,2105.05907,2265.031751,1973.362851,1913.906524,2212.012332,1719.433708,1644.550201,2218.677112,2344.067694,1851.518558,2072.682912,2090.661736,2085.181084,2088.693579,1894.850355,2312.361619,2132.375718,2053.793739,2000.409986,2124.391378,1997.005199,2106.213557,2037.272467
