,53,67,41,9,4,33,23,2,22,64,20,38,3,35,26,65,31,37,39,11,5,48,56,69,8,51,21,42,1,14,12,36,28,61,66,62,59,27,49,13,47,32,60,54,7,15
Label,C,B,A,A,A,C,B,B,B,C,C,A,C,C,B,B,C,B,C,B,C,B,A,C,A,A,C,C,B,B,A,C,B,B,B,C,A,A,B,C,B,B,A,A,B,A
['1+211'],85791.869,0.0,14205.905,0.0,26867.366,0.0,30796.842,26957.211,23625.41,0.0,16472.645,15188.095,17288.635,0.0,0.0,17741.315,0.0,0.0,10457.368,30052.88,21276.874,33160.281,0.0,49413.005,44757.786,0.0,18592.611,23063.463,28161.587,0.0,41580.399,0.0,52127.754,26784.346,0.0,43000.326,60975.321,31894.428,24833.071,23763.611,0.0,0.0,62663.873,69554.215,26869.447,26457.709
['1+211'],85791.869,0.0,14205.905,0.0,26867.366,0.0,30796.842,26957.211,23625.41,0.0,16472.645,15188.095,17288.635,0.0,0.0,17741.315,0.0,0.0,10457.368,30052.88,21276.874,33160.281,0.0,49413.005,44757.786,0.0,18592.611,23063.463,28161.587,0.0,41580.399,0.0,52127.754,26784.346,0.0,43000.326,60975.321,31894.428,24833.071,23763.611,0.0,0.0,62663.873,69554.215,26869.447,26457.709
['1+243'],29297.686,13065.984,19779.293,25405.064,14119.323,14334.891,24190.297,24194.319,23152.849,12749.822,20926.444,16853.042,20145.067,14114.787,16218.795,15974.033,6996.189,18362.267,13943.676,19524.999,19128.682,20178.876,202437.601,23312.932,20736.923,59456.859,27108.926,24183.597,24755.875,12512.86,21334.513,13823.191,15842.984,18862.942,16144.182,18899.915,16261.143,27138.523,16067.786,26447.199,16940.786,17293.583,17244.012,42666.586,23585.722,20348.297
['1+243'],29297.686,13065.984,19779.293,25405.064,14119.323,14334.891,24190.297,24194.319,23152.849,12749.822,20926.444,16853.042,20145.067,14114.787,16218.795,15974.033,6996.189,18362.267,13943.676,19524.999,19128.682,20178.876,202437.601,23312.932,20736.923,59456.859,27108.926,24183.597,24755.875,12512.86,21334.513,13823.191,15842.984,18862.942,16144.182,18899.915,16261.143,27138.523,16067.786,26447.199,16940.786,17293.583,17244.012,42666.586,23585.722,20348.297
['1+254'],289521.246,103684.579,123488.67,102089.006,50174.473,69095.559,110932.8,70646.706,132923.67,94950.768,182062.413,95205.745,45244.837,89465.751,99827.979,106702.929,74590.089,125415.331,75357.564,0.0,54123.667,164497.626,0.0,87560.925,102714.941,0.0,170785.179,122205.653,50293.178,35694.493,71864.157,71776.994,143323.721,168114.681,87268.971,136131.746,210889.17,134787.581,182104.594,93564.336,208806.344,94987.757,225682.599,353456.792,68015.527,149797.218
['1+254'],289521.246,103684.579,123488.67,102089.006,50174.473,69095.559,110932.8,70646.706,132923.67,94950.768,182062.413,95205.745,45244.837,89465.751,99827.979,106702.929,74590.089,125415.331,75357.564,0.0,54123.667,164497.626,0.0,87560.925,102714.941,0.0,170785.179,122205.653,50293.178,35694.493,71864.157,71776.994,143323.721,168114.681,87268.971,136131.746,210889.17,134787.581,182104.594,93564.336,208806.344,94987.757,225682.599,353456.792,68015.527,149797.218
['1+327'],125159.671,161938.803,50980.314,122483.926,138022.389,46034.286,108425.438,129102.521,91146.014,117404.915,96008.495,53549.198,97939.577,53015.608,10805.33,158950.386,34436.761,51666.326,33852.042,129804.198,119838.21,59224.131,0.0,106672.155,127530.086,0.0,90082.841,59276.005,120663.85,118884.641,137489.221,47613.315,121349.164,231946.432,158610.557,158983.833,287027.579,128776.269,80951.722,100839.791,26875.805,49842.718,277516.922,155332.337,133598.296,113333.461
['1+327'],125159.671,161938.803,50980.314,122483.926,138022.389,46034.286,108425.438,129102.521,91146.014,117404.915,96008.495,53549.198,97939.577,53015.608,10805.33,158950.386,34436.761,51666.326,33852.042,129804.198,119838.21,59224.131,0.0,106672.155,127530.086,0.0,90082.841,59276.005,120663.85,118884.641,137489.221,47613.315,121349.164,231946.432,158610.557,158983.833,287027.579,128776.269,80951.722,100839.791,26875.805,49842.718,277516.922,155332.337,133598.296,113333.461
