,6,50,44,16,57,43,63,18,52,55,25,30,45,58,34,29,19,40,24,10,46,68,17,70
Label,A,C,C,B,B,A,C,B,C,B,B,A,C,B,C,A,A,B,A,B,C,B,C,A
['1+211'],39471.672,29001.231,21883.597,21556.25,104651.104,17235.205,0.0,30869.617,64336.295,42755.589,34886.873,0.0,17039.269,59070.439,12297.967,10402.718,32032.96,0.0,20994.905,35622.686,28900.014,0.0,16695.565,23801.935
['1+211'],39471.672,29001.231,21883.597,21556.25,104651.104,17235.205,0.0,30869.617,64336.295,42755.589,34886.873,0.0,17039.269,59070.439,12297.967,10402.718,32032.96,0.0,20994.905,35622.686,28900.014,0.0,16695.565,23801.935
['1+243'],26228.549,16408.754,22356.928,22714.468,13617.189,17199.284,14446.864,17805.847,14812.301,22512.203,30231.372,15858.789,19104.572,15495.517,14266.415,17681.556,25789.928,18407.798,23278.787,25597.467,18035.073,19934.363,24134.32,19292.422
['1+243'],26228.549,16408.754,22356.928,22714.468,13617.189,17199.284,14446.864,17805.847,14812.301,22512.203,30231.372,15858.789,19104.572,15495.517,14266.415,17681.556,25789.928,18407.798,23278.787,25597.467,18035.073,19934.363,24134.32,19292.422
['1+254'],90864.361,124530.286,124753.356,177835.349,276009.371,124006.597,121353.46,173670.773,175124.202,253409.341,146764.14,91480.014,120804.236,244219.584,88223.604,120338.515,162450.104,133173.088,134525.961,101181.614,134921.794,93617.581,161434.419,102914.441
['1+254'],90864.361,124530.286,124753.356,177835.349,276009.371,124006.597,121353.46,173670.773,175124.202,253409.341,146764.14,91480.014,120804.236,244219.584,88223.604,120338.515,162450.104,133173.088,134525.961,101181.614,134921.794,93617.581,161434.419,102914.441
['1+327'],139499.742,50499.959,61824.253,108446.912,0.0,37154.154,162351.211,94245.519,89761.901,64145.926,116158.785,62748.26,49462.981,322562.43,47876.625,53466.456,96901.004,34996.834,109804.811,128481.585,54404.959,162881.445,77919.254,173739.176
['1+327'],139499.742,50499.959,61824.253,108446.912,0.0,37154.154,162351.211,94245.519,89761.901,64145.926,116158.785,62748.26,49462.981,322562.43,47876.625,53466.456,96901.004,34996.834,109804.811,128481.585,54404.959,162881.445,77919.254,173739.176
['1+354'],0.0,0.0,0.0,0.0,204048.349,180898.431,0.0,55173.112,16015.991,513163.821,0.0,125831.511,39608.557,239661.234,0.0,139171.5,136638.604,233113.539,85240.388,0.0,0.0,361555.012,0.0,0.0
['1+354'],0.0,0.0,0.0,0.0,204048.349,180898.431,0.0,55173.112,16015.991,513163.821,0.0,125831.511,39608.557,239661.234,0.0,139171.5,136638.604,233113.539,85240.388,0.0,0.0,361555.012,0.0,0.0
['1+389'],110717.198,93946.517,0.0,93678.59,0.0,81362.637,84005.561,131056.398,80482.71,118670.468,100839.008,63949.195,98329.882,58793.633,75422.973,62206.691,120586.798,78122.275,121909.328,117267.078,66750.597,57556.753,113821.256,60708.706
['1+389'],110717.198,93946.517,0.0,93678.59,0.0,81362.637,84005.561,131056.398,80482.71,118670.468,100839.008,63949.195,98329.882,58793.633,75422.973,62206.691,120586.798,78122.275,121909.328,117267.078,66750.597,57556.753,113821.256,60708.706
['1+392'],1660963.99,785842.123,1145864.12,2151225.36,1283153.39,884139.818,1040826.9,1945649.24,1156166.59,1011351.33,1669658.68,795952.151,1062084.12,1283195.3,927986.201,1148729.09,2397966.86,579689.068,1495681.34,1342183.63,1166701.59,1299182.9,2485154.0,1236927.33
['1+392'],1660963.99,785842.123,1145864.12,2151225.36,1283153.39,884139.818,1040826.9,1945649.24,1156166.59,1011351.33,1669658.68,795952.151,1062084.12,1283195.3,927986.201,1148729.09,2397966.86,579689.068,1495681.34,1342183.63,1166701.59,1299182.9,2485154.0,1236927.33
['1+414'],18677.981,18957.695,18409.663,16752.344,13478.176,23608.758,9810.875,19935.235,20200.193,28548.069,18349.517,6191.417,18646.635,15564.406,10494.679,15502.035,10362.453,17904.241,22310.057,21098.566,18539.707,18560.055,12743.981,18640.631
['1+414'],18677.981,18957.695,18409.663,16752.344,13478.176,23608.758,9810.875,19935.235,20200.193,28548.069,18349.517,6191.417,18646.635,15564.406,10494.679,15502.035,10362.453,17904.241,22310.057,21098.566,18539.707,18560.055,12743.981,18640.631
['1+418'],63382.27,193428.307,28572.372,93535.452,171863.979,223016.685,140893.7,84498.991,0.0,224201.725,64717.494,49386.607,0.0,260992.726,39156.342,51943.765,84154.702,0.0,65233.428,81533.956,173670.653,253091.921,74481.938,162898.249
['1+418'],63382.27,193428.307,28572.372,93535.452,171863.979,223016.685,140893.7,84498.991,0.0,224201.725,64717.494,49386.607,0.0,260992.726,39156.342,51943.765,84154.702,0.0,65233.428,81533.956,173670.653,253091.921,74481.938,162898.249
['1+452'],89627.179,31595.943,41772.864,118905.205,30994.111,67301.813,15748.001,124816.713,40512.48,89877.816,103518.616,155264.892,119239.152,58453.794,140801.381,155594.488,128633.357,74856.166,90882.159,71550.487,45775.136,61959.81,58562.569,85385.982
['1+452'],89627.179,31595.943,41772.864,118905.205,30994.111,67301.813,15748.001,124816.713,40512.48,89877.816,103518.616,155264.892,119239.152,58453.794,140801.381,155594.488,128633.357,74856.166,90882.159,71550.487,45775.136,61959.81,58562.569,85385.982
['1+518'],479731.228,356795.656,368198.653,532804.439,254436.619,270256.432,539079.665,586434.088,369748.941,432794.757,537224.118,116860.568,425029.808,289837.923,245323.382,86893.23,552297.159,304363.523,521177.002,522853.602,213334.81,409408.425,596127.52,418773.503
['1+518'],479731.228,356795.656,368198.653,532804.439,254436.619,270256.432,539079.665,586434.088,369748.941,432794.757,537224.118,116860.568,425029.808,289837.923,245323.382,86893.23,552297.159,304363.523,521177.002,522853.602,213334.81,409408.425,596127.52,418773.503
['1+520'],32661.847,0.0,0.0,0.0,24000.325,0.0,0.0,0.0,0.0,11046.639,0.0,21542.429,0.0,7455.705,0.0,12122.287,12286.657,8973.42,18373.504,27631.717,0.0,0.0,0.0,18496.119
['1+520'],32661.847,0.0,0.0,0.0,24000.325,0.0,0.0,0.0,0.0,11046.639,0.0,21542.429,0.0,7455.705,0.0,12122.287,12286.657,8973.42,18373.504,27631.717,0.0,0.0,0.0,18496.119
['1+526'],1313420.1,278765.922,197160.858,1537937.42,1347685.84,1254206.43,58413.517,1415577.19,597770.729,2696251.84,1459708.25,1049028.81,314504.154,1658360.32,210357.756,1171234.15,1491248.75,1276499.59,1231904.36,2738570.3,152608.676,1098029.1,232900.055,1253439.88
['1+526'],1313420.1,278765.922,197160.858,1537937.42,1347685.84,1254206.43,58413.517,1415577.19,597770.729,2696251.84,1459708.25,1049028.81,314504.154,1658360.32,210357.756,1171234.15,1491248.75,1276499.59,1231904.36,2738570.3,152608.676,1098029.1,232900.055,1253439.88
['1+568'],138616.555,108759.283,127885.479,122391.312,0.0,109982.047,82919.056,163508.885,127231.21,161649.24,132785.635,88586.151,128142.892,89479.941,85027.326,87151.378,135905.295,111206.582,113254.018,137290.414,112668.464,84821.283,143169.467,98789.371
['1+568'],138616.555,108759.283,127885.479,122391.312,0.0,109982.047,82919.056,163508.885,127231.21,161649.24,132785.635,88586.151,128142.892,89479.941,85027.326,87151.378,135905.295,111206.582,113254.018,137290.414,112668.464,84821.283,143169.467,98789.371
['1+621'],522138.716,276450.906,0.0,402010.375,201525.629,399442.217,79988.111,465219.888,199827.275,0.0,559221.333,312419.171,202243.085,316939.835,175389.257,276492.826,6255.567,446937.092,0.0,0.0,208169.682,414085.819,244590.666,395987.857
['1+621'],522138.716,276450.906,0.0,402010.375,201525.629,399442.217,79988.111,465219.888,199827.275,0.0,559221.333,312419.171,202243.085,316939.835,175389.257,276492.826,6255.567,446937.092,0.0,0.0,208169.682,414085.819,244590.666,395987.857
['1+635'],120565.8,129181.518,0.0,317452.963,177480.233,139686.551,100384.683,328940.087,161273.12,310017.915,287197.537,83579.596,123425.62,184233.984,106561.408,86327.635,293396.047,191534.396,281936.011,241528.874,146438.338,167409.194,310065.081,192834.745
['1+635'],120565.8,129181.518,0.0,317452.963,177480.233,139686.551,100384.683,328940.087,161273.12,310017.915,287197.537,83579.596,123425.62,184233.984,106561.408,86327.635,293396.047,191534.396,281936.011,241528.874,146438.338,167409.194,310065.081,192834.745
['1+648'],0.0,72351.447,55042.049,839.701,84921.688,52273.149,71346.667,28706.422,90491.776,76269.201,33593.391,19339.677,0.0,70888.603,0.0,0.0,62951.142,0.0,51575.475,58618.872,16327.419,57859.521,30569.048,56871.906
['1+648'],0.0,72351.447,55042.049,839.701,84921.688,52273.149,71346.667,28706.422,90491.776,76269.201,33593.391,19339.677,0.0,70888.603,0.0,0.0,62951.142,0.0,51575.475,58618.872,16327.419,57859.521,30569.048,56871.906
['1+655'],153562.885,133693.128,158045.781,291203.059,60940.294,116296.321,57725.918,261247.879,137462.664,177408.578,123173.582,97432.94,189413.715,64649.719,104659.262,98454.074,264788.751,96271.255,128674.48,138537.192,138130.221,57363.608,310008.205,70196.651
['1+655'],153562.885,133693.128,158045.781,291203.059,60940.294,116296.321,57725.918,261247.879,137462.664,177408.578,123173.582,97432.94,189413.715,64649.719,104659.262,98454.074,264788.751,96271.255,128674.48,138537.192,138130.221,57363.608,310008.205,70196.651
['1+659'],25004.707,0.0,0.0,69244.712,0.0,26201.72,0.0,96262.762,0.0,9968.647,78453.074,10585.88,0.0,15826.591,0.0,9399.394,133578.101,15209.579,132039.674,28700.124,0.0,0.0,0.0,0.0
['1+659'],25004.707,0.0,0.0,69244.712,0.0,26201.72,0.0,96262.762,0.0,9968.647,78453.074,10585.88,0.0,15826.591,0.0,9399.394,133578.101,15209.579,132039.674,28700.124,0.0,0.0,0.0,0.0
['1+673'],14413.919,5031.06,0.0,12830.585,866.791,42095.644,0.0,6086.071,34477.086,0.0,25268.007,36991.014,0.0,24434.909,0.0,32205.461,10619.085,58207.175,25625.949,50984.528,1368.027,42569.257,0.0,77080.611
['1+673'],14413.919,5031.06,0.0,12830.585,866.791,42095.644,0.0,6086.071,34477.086,0.0,25268.007,36991.014,0.0,24434.909,0.0,32205.461,10619.085,58207.175,25625.949,50984.528,1368.027,42569.257,0.0,77080.611
['1+683'],99448.794,204840.933,34250.098,88331.432,88347.141,91615.707,13914.499,98785.722,151608.268,556895.469,164150.048,92681.436,106078.716,101674.984,97289.203,94357.049,90707.77,242749.86,140659.132,264272.85,122477.787,252714.821,86309.343,256003.037
['1+683'],99448.794,204840.933,34250.098,88331.432,88347.141,91615.707,13914.499,98785.722,151608.268,556895.469,164150.048,92681.436,106078.716,101674.984,97289.203,94357.049,90707.77,242749.86,140659.132,264272.85,122477.787,252714.821,86309.343,256003.037
['1+690'],541243.074,397826.515,1098647.92,694152.587,423333.921,469992.189,525369.686,612925.394,698850.994,81574.058,209569.996,407578.277,438144.254,480036.703,322421.457,333536.877,562715.51,478617.273,623050.991,669347.177,1313264.99,786811.542,573502.398,695281.978
['1+690'],541243.074,397826.515,1098647.92,694152.587,423333.921,469992.189,525369.686,612925.394,698850.994,81574.058,209569.996,407578.277,438144.254,480036.703,322421.457,333536.877,562715.51,478617.273,623050.991,669347.177,1313264.99,786811.542,573502.398,695281.978
['1+705'],47880.592,53577.433,55432.375,39726.31,0.0,50781.62,39062.529,44881.994,55637.423,50276.99,42979.785,0.0,55489.257,36686.903,29351.096,26552.779,38079.911,28984.366,43883.719,46057.138,47596.634,42211.471,41111.401,40891.794
['1+705'],47880.592,53577.433,55432.375,39726.31,0.0,50781.62,39062.529,44881.994,55637.423,50276.99,42979.785,0.0,55489.257,36686.903,29351.096,26552.779,38079.911,28984.366,43883.719,46057.138,47596.634,42211.471,41111.401,40891.794
['1+755'],1062405.73,1097287.59,1032473.75,1044352.71,1422488.84,1182701.77,910516.365,1111301.44,1067628.12,3176949.96,1106683.07,732213.541,968117.107,1441834.56,566109.895,750180.307,1021070.1,1104697.1,1141449.86,2277326.9,839012.162,1738468.61,913405.987,1828647.67
['1+755'],1062405.73,1097287.59,1032473.75,1044352.71,1422488.84,1182701.77,910516.365,1111301.44,1067628.12,3176949.96,1106683.07,732213.541,968117.107,1441834.56,566109.895,750180.307,1021070.1,1104697.1,1141449.86,2277326.9,839012.162,1738468.61,913405.987,1828647.67
['1+785'],21885.175,11377.003,75638.137,18734.13,28009.197,68897.593,11454.292,16901.262,0.0,84860.286,55271.4,35479.381,40348.352,35966.731,36861.012,35750.921,36102.688,51459.538,55658.476,0.0,62118.781,0.0,43874.53,38037.179
['1+785'],21885.175,11377.003,75638.137,18734.13,28009.197,68897.593,11454.292,16901.262,0.0,84860.286,55271.4,35479.381,40348.352,35966.731,36861.012,35750.921,36102.688,51459.538,55658.476,0.0,62118.781,0.0,43874.53,38037.179
['1+789'],10379.794,0.0,0.0,8254.814,12994.132,0.0,0.0,16366.304,0.0,16078.449,14902.686,9051.351,0.0,8597.372,0.0,8295.042,9983.013,5653.205,6512.853,0.0,0.0,5870.795,0.0,9151.816
['1+789'],10379.794,0.0,0.0,8254.814,12994.132,0.0,0.0,16366.304,0.0,16078.449,14902.686,9051.351,0.0,8597.372,0.0,8295.042,9983.013,5653.205,6512.853,0.0,0.0,5870.795,0.0,9151.816
