,90,6,38,21,74,94,91,7,23,57,59,78,39,84,120,109,24,65,48,75,97,30,98,68,124,114,10,106,70,86,43,126,87,102,81,45,2,79,66,49,12,4,60,55,113,47,122,33,110,71,92,93,69,127,121,115,44,16,51,53,32,77,13,50
Label,OO,OO,OO,OO,OO,SUN,OO,OO,OO,OO,OO,SUN,OO,CAN     ,OO,SUN,OO,CAN     ,SUN,OO,CAN     ,SUN,CAN     ,CAN     ,OO,CAN     ,OO,OO,OO,OO,OO,SUN,OO,OO,CAN     ,SUN,CAN     ,SUN,CAN     ,CAN     ,OO,CAN     ,OO,OO,CAN     ,SUN,OO,CAN     ,SUN,OO,OO,SUN,OO,SUN,OO,CAN     ,OO,SUN,CAN     ,OO,SUN,SUN,SUN,CAN     
['1'],-0.093946406,-0.101691386,-0.081464713,-0.079630325,-0.074599328,-0.08253209,-0.089391758,-0.082282329,-0.06586687,-0.076265542,-0.086116232,-0.091500676,-0.078681661,-0.062453869,-0.085305483,-0.113577817,-0.064041926,-0.08073239,-0.09010523,-0.065648376,-0.127798072,-0.078390886,-0.116595023,-0.06835276,-0.099119074,-0.098864828,-0.090201865,-0.103887292,-0.077754688,-0.089768677,-0.079198888,-0.10624197,-0.069685359,-0.123975269,-0.090619298,-0.101995693,-0.076762356,-0.088444279,-0.077966286,-0.069792255,-0.084385449,-0.075225339,-0.070478995,-0.094249755,-0.094965585,-0.093220647,-0.089956611,-0.086294695,-0.096054673,-0.069932001,-0.080337194,-0.09087607,-0.072281145,-0.102660537,-0.096108196,-0.102264299,-0.068789346,-0.070397263,-0.067094619,-0.097765922,-0.057342273,-0.08060464,-0.087205538,-0.062975978
['1'],-0.093946406,-0.101691386,-0.081464713,-0.079630325,-0.074599328,-0.08253209,-0.089391758,-0.082282329,-0.06586687,-0.076265542,-0.086116232,-0.091500676,-0.078681661,-0.062453869,-0.085305483,-0.113577817,-0.064041926,-0.08073239,-0.09010523,-0.065648376,-0.127798072,-0.078390886,-0.116595023,-0.06835276,-0.099119074,-0.098864828,-0.090201865,-0.103887292,-0.077754688,-0.089768677,-0.079198888,-0.10624197,-0.069685359,-0.123975269,-0.090619298,-0.101995693,-0.076762356,-0.088444279,-0.077966286,-0.069792255,-0.084385449,-0.075225339,-0.070478995,-0.094249755,-0.094965585,-0.093220647,-0.089956611,-0.086294695,-0.096054673,-0.069932001,-0.080337194,-0.09087607,-0.072281145,-0.102660537,-0.096108196,-0.102264299,-0.068789346,-0.070397263,-0.067094619,-0.097765922,-0.057342273,-0.08060464,-0.087205538,-0.062975978
['2'],-0.093946406,-0.100192682,-0.080520118,-0.078697098,-0.074599328,-0.08253209,-0.089391758,-0.080304516,-0.064701342,-0.076265542,-0.086116232,-0.091500676,-0.07717153,-0.062453869,-0.082942426,-0.113577817,-0.063658435,-0.08073239,-0.09010523,-0.065648376,-0.127798072,-0.078390886,-0.116595023,-0.06835276,-0.099119074,-0.098864828,-0.090201865,-0.103887292,-0.076848248,-0.088679497,-0.079198888,-0.10624197,-0.067557822,-0.123629211,-0.090619298,-0.101995693,-0.076762356,-0.088444279,-0.077966286,-0.069792255,-0.084385449,-0.075225339,-0.070478995,-0.092605258,-0.094965585,-0.093220647,-0.089956611,-0.086294695,-0.096054673,-0.06794955,-0.080337194,-0.09087607,-0.071506883,-0.102660537,-0.096108196,-0.102264299,-0.068789346,-0.070397263,-0.067094619,-0.096119864,-0.057342273,-0.08060464,-0.087205538,-0.062975978
['2'],-0.093946406,-0.100192682,-0.080520118,-0.078697098,-0.074599328,-0.08253209,-0.089391758,-0.080304516,-0.064701342,-0.076265542,-0.086116232,-0.091500676,-0.07717153,-0.062453869,-0.082942426,-0.113577817,-0.063658435,-0.08073239,-0.09010523,-0.065648376,-0.127798072,-0.078390886,-0.116595023,-0.06835276,-0.099119074,-0.098864828,-0.090201865,-0.103887292,-0.076848248,-0.088679497,-0.079198888,-0.10624197,-0.067557822,-0.123629211,-0.090619298,-0.101995693,-0.076762356,-0.088444279,-0.077966286,-0.069792255,-0.084385449,-0.075225339,-0.070478995,-0.092605258,-0.094965585,-0.093220647,-0.089956611,-0.086294695,-0.096054673,-0.06794955,-0.080337194,-0.09087607,-0.071506883,-0.102660537,-0.096108196,-0.102264299,-0.068789346,-0.070397263,-0.067094619,-0.096119864,-0.057342273,-0.08060464,-0.087205538,-0.062975978
['3'],-0.093946406,-0.098519132,-0.079653197,-0.077529817,-0.074599328,-0.08253209,-0.089391758,-0.078414451,-0.063495576,-0.076265542,-0.086116232,-0.091500676,-0.075604347,-0.062453869,-0.080682432,-0.113577817,-0.063012051,-0.08073239,-0.09010523,-0.065648376,-0.127798072,-0.078390886,-0.116595023,-0.06835276,-0.099119074,-0.098864828,-0.090201865,-0.103887292,-0.07578886,-0.087466007,-0.079198888,-0.10624197,-0.065747592,-0.123298265,-0.090619298,-0.101995693,-0.076762356,-0.088444279,-0.077966286,-0.069792255,-0.084385449,-0.075225339,-0.070478995,-0.090843541,-0.094965585,-0.093220647,-0.089956611,-0.086294695,-0.096054673,-0.066051307,-0.080337194,-0.09087607,-0.070714575,-0.102660537,-0.096108196,-0.102264299,-0.068789346,-0.070397263,-0.067094619,-0.094400078,-0.057342273,-0.08060464,-0.087205538,-0.062975978
['3'],-0.093946406,-0.098519132,-0.079653197,-0.077529817,-0.074599328,-0.08253209,-0.089391758,-0.078414451,-0.063495576,-0.076265542,-0.086116232,-0.091500676,-0.075604347,-0.062453869,-0.080682432,-0.113577817,-0.063012051,-0.08073239,-0.09010523,-0.065648376,-0.127798072,-0.078390886,-0.116595023,-0.06835276,-0.099119074,-0.098864828,-0.090201865,-0.103887292,-0.07578886,-0.087466007,-0.079198888,-0.10624197,-0.065747592,-0.123298265,-0.090619298,-0.101995693,-0.076762356,-0.088444279,-0.077966286,-0.069792255,-0.084385449,-0.075225339,-0.070478995,-0.090843541,-0.094965585,-0.093220647,-0.089956611,-0.086294695,-0.096054673,-0.066051307,-0.080337194,-0.09087607,-0.070714575,-0.102660537,-0.096108196,-0.102264299,-0.068789346,-0.070397263,-0.067094619,-0.094400078,-0.057342273,-0.08060464,-0.087205538,-0.062975978
['4'],-0.093946406,-0.096699018,-0.078843649,-0.076110819,-0.074599328,-0.08253209,-0.089391758,-0.076635268,-0.062232756,-0.076265542,-0.086116232,-0.091500676,-0.073966375,-0.062453869,-0.078559521,-0.113577817,-0.062073375,-0.08073239,-0.09010523,-0.065648376,-0.127798072,-0.078390886,-0.116595023,-0.06835276,-0.099119074,-0.098864828,-0.090201865,-0.103887292,-0.074566553,-0.08612771,-0.079198888,-0.10624197,-0.064240213,-0.12296095,-0.090619298,-0.101995693,-0.076762356,-0.088444279,-0.077966286,-0.069792255,-0.084385449,-0.075225339,-0.070478995,-0.088952629,-0.094965585,-0.093220647,-0.089956611,-0.086294695,-0.096054673,-0.064244809,-0.080337194,-0.09087607,-0.06992524,-0.102660537,-0.096108196,-0.102264299,-0.068789346,-0.070397263,-0.067094619,-0.092566532,-0.057342273,-0.08060464,-0.087205538,-0.062975978
['4'],-0.093946406,-0.096699018,-0.078843649,-0.076110819,-0.074599328,-0.08253209,-0.089391758,-0.076635268,-0.062232756,-0.076265542,-0.086116232,-0.091500676,-0.073966375,-0.062453869,-0.078559521,-0.113577817,-0.062073375,-0.08073239,-0.09010523,-0.065648376,-0.127798072,-0.078390886,-0.116595023,-0.06835276,-0.099119074,-0.098864828,-0.090201865,-0.103887292,-0.074566553,-0.08612771,-0.079198888,-0.10624197,-0.064240213,-0.12296095,-0.090619298,-0.101995693,-0.076762356,-0.088444279,-0.077966286,-0.069792255,-0.084385449,-0.075225339,-0.070478995,-0.088952629,-0.094965585,-0.093220647,-0.089956611,-0.086294695,-0.096054673,-0.064244809,-0.080337194,-0.09087607,-0.06992524,-0.102660537,-0.096108196,-0.102264299,-0.068789346,-0.070397263,-0.067094619,-0.092566532,-0.057342273,-0.08060464,-0.087205538,-0.062975978
