,men_Pt004_RPLCneg,men_Pt007_RPLCneg,men_Pt008_RPLCneg,men_Pt010_RPLCneg,men_Pt013_RPLCneg,men_Pt020_RPLCneg,men_Pt025_RPLCneg,men_Pt027_RPLCneg,men_Pt047_RPLCneg,men_Pt060_RPLCneg,men_Pt063_RPLCneg,men_Pt068_RPLCneg,men_Pt074_RPLCneg,men_Pt089_RPLCneg,men_Pt095_RPLCneg,men_Pt110_RPLCneg,men_Pt116_RPLCneg,woman_Pt003_RPLCneg,woman_Pt005_RPLCneg,woman_Pt019_RPLCneg,woman_Pt022_RPLCneg,woman_Pt032_RPLCneg,woman_Pt036_RPLCneg,woman_Pt038_RPLCneg,woman_Pt044_RPLCneg,woman_Pt055_RPLCneg,woman_Pt058_RPLCneg,woman_Pt070_RPLCneg,woman_Pt085_RPLCneg,woman_Pt086_RPLCneg,woman_Pt087_RPLCneg,woman_Pt092_RPLCneg,woman_Pt105_RPLCneg,woman_Pt113_RPLCneg,woman_Pt119_RPLCneg,woman_Pt122_RPLCneg,woman_Pt123_RPLCneg,woman_Pt164_RPLCneg,woman_Pt170_RPLCneg,men_HCW011_RPLCneg,men_HCW012_RPLCneg,men_HCW036_RPLCneg,men_HCW059_RPLCneg,men_HCW067_RPLCneg,men_HCW237_RPLCneg,men_HCW282_RPLCneg,men_HCW564_RPLCneg,men_HCW574_RPLCneg,men_HCW578_RPLCneg,woman_HCW002_RPLCneg,woman_HCW008_RPLCneg,woman_HCW019_RPLCneg,woman_HCW035_RPLCneg,woman_HCW045_RPLCneg,woman_HCW080_RPLCneg,woman_HCW099_RPLCneg,woman_HCW103_RPLCneg,woman_HCW105_RPLCneg,woman_HCW114_RPLCneg
Label,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,COVID,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC
501.626@636.68,1.1698095565569818e-05,1.302359566407194e-05,4.406332648840873e-06,4.426902344114046e-06,4.159917295294597e-06,2.2822895999323624e-05,4.3608285169082645e-06,1.719095104532552e-05,2.2646215020140998e-05,2.28935421717681e-05,4.400191418991364e-06,1.591689685545741e-05,1.8706266054389426e-06,2.962891618066063e-06,4.640685975453008e-06,2.208795078192034e-05,1.6345065655781078e-05,1.1738713470941905e-05,1.6382440096741124e-05,1.328633340301826e-06,2.247489089702751e-06,4.410234807070599e-06,1.5779062170155575e-05,3.095674708626649e-06,2.3338238351702236e-05,2.9265785330803402e-06,5.924355781522174e-06,1.6859131457733007e-05,1.7333546648700706e-05,3.968815726165497e-06,7.904984747440293e-06,2.132114872538129e-05,2.1455340737661983e-05,3.4815068018054606e-06,2.0134757667076995e-07,2.306072269239306e-05,3.7198403992684134e-06,1.977848188641609e-05,2.268744231875328e-05,5.260750059371994e-06,1.9048736334489517e-05,4.128307277540089e-06,4.387595242192089e-06,3.722685182385231e-06,1.7089752513726135e-05,1.1887980307660502e-05,3.0987286029774056e-06,7.491016573299158e-06,2.1003958936984817e-05,2.1581277936541233e-05,1.7489068786114325e-05,8.204539333943208e-06,2.8455369721769907e-05,1.0693721228295601e-05,2.2665785893959404e-05,1.3678287008728714e-07,2.261629105697328e-05,6.805003799327438e-06,1.9468625060390488e-05
502.1362@376.55,1.3078304835760415e-05,1.026817846188701e-05,1.4983409542172294e-05,1.300445676234852e-05,1.1978566573831133e-05,1.3652610456490712e-05,1.3903959222828263e-05,1.396288216530849e-05,1.4981265836108907e-05,1.5178692764422551e-05,1.2192605219069e-05,1.1920240080785624e-05,1.1791640352114612e-05,1.3162866647088443e-05,1.3132477718957307e-05,1.4493604799392962e-05,1.1954755580901002e-05,1.1264632835915174e-05,1.2071968672335971e-05,1.0828456939010543e-05,1.2415961930703629e-05,1.1366672162011164e-05,1.4024408902488925e-05,1.0226092197198506e-05,1.4336709687212252e-05,1.4384724579007301e-05,1.1474032458846926e-05,1.1939647415712742e-05,1.3355367479216876e-05,1.3308628391826897e-05,1.3542988066182163e-05,1.2258165813849952e-05,1.540650679178857e-05,1.1978803572943356e-05,1.0427335088383392e-05,1.3665633748218657e-05,1.340100083774187e-05,1.39861242651461e-05,1.3275206881050764e-05,1.3062508219078125e-05,1.2969351976017575e-05,1.2028761834053822e-05,1.1853332858270989e-05,1.3570932636920607e-05,1.3296999361824612e-05,1.2313712014766523e-05,1.274661041067539e-05,1.1574709462783414e-05,1.1632007125374987e-05,1.5144145633871337e-05,1.2939112668362242e-05,1.1096015524706156e-05,1.732813601750226e-05,1.065514844841695e-05,1.4679696815502871e-05,1.081285364460841e-05,1.4109271839034806e-05,1.0693209356271638e-05,1.3668655766605883e-05
502.2557@509.38,3.2103967446200788e-06,3.860436945728615e-06,3.606260835866876e-06,4.4715911851100145e-06,4.373904308693838e-06,6.409346282579714e-06,7.023873413279793e-06,1.0368494184378333e-05,2.9420311950730604e-07,9.263075999895136e-06,3.1647162058615915e-06,2.482183989699984e-06,8.304384187752801e-07,1.925631936631885e-06,1.184175945804522e-05,5.033316940919232e-06,7.555255931412882e-06,3.9191469195905945e-06,4.375421614350742e-06,2.4594715515272888e-06,1.112744168727437e-05,9.931306120253495e-06,1.436073304770728e-05,1.0072771321012381e-06,1.628176654393274e-05,1.1736824837073214e-05,1.7870425280255733e-06,3.4604478391240056e-06,1.1702656681970663e-06,1.28309833424848e-05,1.447778562362575e-06,5.914938109675816e-06,1.3962486045836e-06,1.1183715071682047e-05,3.1491585717302966e-06,1.3339528839719014e-05,7.131650346662892e-06,4.9809766805629e-06,1.2367251166069332e-05,2.4838601833398562e-05,1.4201081459906137e-06,1.8627288048239845e-05,1.4525479180785883e-05,3.810950862024143e-05,1.6076877212958043e-06,3.3034180645584404e-05,1.3174442056175878e-05,1.1858931752683102e-05,8.415157057256005e-05,1.487390677612678e-05,1.778512825726448e-06,9.685849929101489e-06,3.0127278747969602e-06,2.0743928449853885e-05,2.5048427802633092e-05,2.667579120480946e-06,4.0068981624251166e-05,1.2880296968330947e-05,3.089578994876057e-05
502.3976@506.63,8.008573504891596e-05,0.00011002165044710912,0.00017756948468245512,0.00021232613549678741,5.978646998873187e-05,0.0003918082434955376,5.933011447437425e-05,4.1364313687633424e-05,3.0538856243134546e-05,5.832496112193776e-05,0.00011511259110213517,0.00010296376943913865,6.764271909957581e-05,0.00011526080496257518,0.00014873412496925877,8.114829310564767e-05,0.00014911024205426605,0.00013774993054618392,0.00016459253485277473,3.404753793424527e-05,0.000110762860788921,7.532653924389547e-05,8.565673336265433e-05,7.885050665669824e-05,9.289433969550261e-05,3.2516702411712065e-05,6.870148160193039e-05,8.035593821602944e-05,1.8425451960118657e-05,2.800937220195853e-05,7.086724550450592e-05,8.047723326245005e-05,3.477998794927697e-05,2.4277012647517848e-05,1.628517509721295e-05,0.00010997133193048185,9.311891512903593e-05,4.627467524018536e-05,0.00010003629094738579,0.00016327737346556566,5.078370422896659e-05,0.00022767775801105716,6.229231164507222e-05,0.0003312146392836916,2.937124075652227e-05,0.00021691598043397823,5.232662512660564e-05,0.0001668417770482703,0.00018052004034943312,2.912083976042e-05,8.864012462913223e-05,9.96002253751185e-05,8.502750107346558e-06,0.00022325814908040012,5.5205771096738454e-05,1.548507392829287e-05,0.00018262736741900956,0.00011683842562286454,0.00010112173039952073
502.6258@636.67,3.0876597672305433e-06,3.3069835958117533e-06,4.608355848132224e-06,1.3110839384794198e-07,1.3589917987005495e-06,6.9163980342283125e-06,1.1392649854774619e-06,5.073658096668906e-06,6.7078607738330125e-06,7.013328906365853e-06,1.7291264494262954e-06,3.7528924018171466e-06,5.707985045847455e-07,1.3439997221874424e-07,3.874311082593986e-06,6.461897547913852e-06,4.908255032447083e-06,3.8458955515009806e-06,4.660586450852821e-06,1.4604161939749409e-07,1.4457623843314557e-07,2.636142990641949e-06,5.028503298796966e-06,1.6840080995406352e-06,7.2590472678436845e-06,4.0356723680690194e-07,1.4976616675123823e-06,4.8958567258596584e-06,4.900538453608112e-06,5.132277413556047e-07,2.473157486758417e-06,6.016211367719808e-06,6.032240334257423e-06,3.942719005998024e-06,4.0415978263505355e-08,7.084804131753056e-06,4.416590280383427e-06,5.6166918430676094e-06,7.0267452034063104e-06,2.6870971877071854e-06,5.977618289073996e-06,2.3519672168959027e-06,8.700482495390347e-07,2.3779688028663526e-06,5.360296834560292e-06,4.065745113534659e-06,5.398818711845692e-06,2.3262144153640935e-06,5.980831913089508e-06,6.99024331851245e-06,5.419847815513573e-06,2.198497977056457e-06,8.53078779131719e-06,3.4619084364708846e-06,6.701914430100254e-06,1.440740304985391e-07,7.78206989511052e-06,1.8236100858077034e-06,6.338974143870715e-06
503.1287@426.7,8.538631189968927e-06,7.578145231124748e-06,9.941918533015795e-06,7.621599231522408e-06,6.413253054909027e-06,8.233928549385464e-06,9.26897761519802e-06,9.934632665683273e-06,1.040626368866036e-05,9.545387560894763e-06,7.053904339925255e-06,9.110135366480428e-06,7.1614041436665735e-06,7.73898661244015e-06,8.718408589538155e-06,1.0779271752059648e-05,9.052304959624125e-06,8.139564139592589e-06,7.804650589755073e-06,6.641610955539296e-06,7.769689540395134e-06,7.910861765162282e-06,8.545618434750573e-06,7.857990762207772e-06,1.1414855154614255e-05,8.859983707999497e-06,7.569494920753713e-06,9.003914854529464e-06,9.854108875297264e-06,8.7458837062975e-06,8.666134024988337e-06,8.719038948685056e-06,1.0763148372787941e-05,8.619656690420512e-06,5.9050395994561395e-06,8.041181430673605e-06,1.012862940701566e-05,8.978924696743348e-06,9.282348135243869e-06,8.422705600957798e-06,9.056043479158058e-06,8.163949352337272e-06,6.693662596903096e-06,7.994956377336471e-06,1.0207348638442339e-05,8.625297629538785e-06,8.822784706214225e-06,7.891591797927945e-06,7.818694930365128e-06,9.539617466725014e-06,8.797799646619222e-06,7.960617119981219e-06,1.2715673307364979e-05,8.966982508868069e-06,1.0685459529550932e-05,7.180362055231867e-06,1.0677423540521968e-05,7.338116339496459e-06,9.613690548625754e-06
503.237@420.46,1.2968957348489749e-05,2.6313314627234033e-05,2.147442617613841e-05,1.2917847323657637e-05,1.4896023587869211e-05,1.7054199041838092e-05,1.6380321950111897e-05,1.6646262278686206e-05,3.1591449658327692e-06,2.053912995205428e-05,8.032732151083948e-06,1.5203329809965566e-05,1.4889550918536491e-05,1.4977371993259503e-05,1.7910672818785877e-05,1.4482282267354543e-05,2.085946074751482e-05,1.8523317829859177e-05,1.816593605362958e-05,1.4007595963699419e-05,1.7328089775054267e-05,2.002297664083441e-05,1.3810707905946237e-05,1.732066801314288e-05,2.983220655855037e-05,1.7717821185422708e-05,2.3122372691066593e-05,1.1756764743280179e-05,6.775024591838501e-06,1.8989824603268593e-05,1.3164166627072965e-05,1.5701978652351606e-05,5.992236099674217e-06,1.7041052049751765e-05,1.6706801455441837e-05,1.72456261127992e-05,2.2298997110885682e-05,1.4209113638131964e-05,2.990040500923567e-05,3.226316368463842e-05,1.0104491965056528e-05,2.5722205618457518e-05,1.537422447370126e-05,2.0662556264090335e-05,1.190441262659966e-05,2.3531945363170523e-05,2.761256900816236e-05,2.8340426506183994e-05,2.576311754508253e-05,1.91972229584079e-05,1.984340901490428e-05,2.137603148002727e-05,1.1849831328575313e-05,2.4645492294163526e-05,2.8218660178905636e-05,2.089574844980905e-05,3.5321647262420585e-05,3.3636395488671524e-05,2.457950637783028e-05
503.4085@518.48,9.698919142383013e-05,9.251443557768178e-05,5.030873452617013e-05,5.047835611246621e-05,6.96718234337001e-05,0.00019797458737229993,9.03579909748404e-05,5.487507129177415e-05,5.428489690540579e-05,4.4397193596546965e-05,6.132696536084083e-05,7.175109163515548e-05,2.4240608696894075e-05,0.0001006875514208013,0.00011858190497270322,7.660457938826103e-05,9.686739799204116e-05,5.7862009103254604e-05,9.459592297227094e-05,4.9285472240312705e-05,7.910674560292516e-05,7.483704953682206e-05,6.224960785126526e-05,2.2516515236616223e-05,0.0001114922812158635,7.365194786139762e-05,5.7126536511484356e-05,6.824968473472121e-05,4.7706867187946594e-05,4.925244407041701e-05,7.074679760570428e-05,7.314653005686175e-05,6.708172458660422e-05,4.930312384176547e-05,2.1425160634145405e-05,8.62731235611919e-05,8.816775940996678e-05,3.6156788661335806e-05,4.930112405305597e-05,0.00011744985683925159,5.294306977129261e-05,7.262055794435283e-05,6.718108074658816e-05,8.34372194428227e-05,4.9229214913381964e-05,0.0001284510951828735,6.467327454280988e-05,5.503059282328945e-05,6.750660983193842e-05,4.248764805097663e-05,6.627441285091957e-05,7.234993797652858e-05,4.760112033865405e-05,0.00013731225270677922,6.481020553382193e-05,5.991332669100527e-05,9.922719986506431e-05,8.394733058300889e-05,5.598878588290043e-05
503.4086@641.37,7.167535772992741e-06,1.0709679610679387e-05,1.1895715597278643e-05,1.3411555558231511e-05,6.1262012954532414e-06,1.9586064018993674e-05,7.305633527500241e-06,3.15995997671809e-06,3.0799973810872176e-06,7.703943968971372e-06,1.1316130973434612e-05,7.813304526450673e-06,6.828257194615924e-06,8.07951828304662e-06,1.0591894442042903e-05,6.675347350239835e-06,9.79819503789207e-06,1.2173834540851121e-05,1.1469873655061845e-05,3.2345162154717048e-06,1.156561341472868e-05,6.430840838668916e-06,4.834021736218129e-06,6.231499068421317e-06,8.400281568110288e-06,3.3896436806273594e-06,5.296133998857749e-06,6.9250648550380725e-06,8.181499526275875e-07,1.3404442851486828e-06,6.4035480324893914e-06,6.384136261966194e-06,1.3826575808544021e-06,3.150320011785056e-06,4.111930794718544e-06,5.277485116974823e-06,7.183217938264341e-06,4.486955488755678e-06,7.298291668091619e-06,1.1741149149487276e-05,2.617076820789243e-06,1.4177379715409914e-05,5.424992515661205e-06,1.9066779536917954e-05,2.75763173687815e-06,1.6518933449647297e-05,6.437631693192349e-06,1.2966196738462018e-05,9.972816707234919e-06,1.4421005103216392e-06,2.190839070476703e-06,7.747632791047038e-06,1.6658114924525953e-06,1.2677599585682625e-05,3.728941170144168e-06,3.6507612772589273e-06,1.0298738623553729e-05,9.854978634274869e-06,7.136496556912718e-06
504.2167@488.25,6.711260219916382e-06,5.4484065927798315e-06,5.886092815134038e-06,1.6025305884003466e-06,2.2092248655507504e-06,6.257060402381909e-06,3.4461759237416736e-06,1.3421591921590673e-06,2.4144658811805867e-06,6.898627290032915e-06,5.052205306227836e-06,4.787954893771813e-06,1.136245634487494e-06,8.076802299717377e-07,5.450509019349502e-06,5.692107764974503e-06,4.166647222307557e-06,5.718110820067428e-06,4.248788569080964e-06,3.1386513872881293e-06,1.6064389177797925e-06,4.3154030026935505e-06,5.6675789057426325e-06,6.384169590671044e-06,3.451923508351061e-06,1.738161037249566e-06,5.391876084218963e-06,6.178738650116195e-06,1.917042786017552e-06,4.11695472118185e-06,4.812437625339388e-06,4.962390219321988e-06,2.3053081660152923e-06,5.864549957421183e-06,2.854815289675886e-06,6.149847631918101e-06,6.889874430339947e-06,8.597974957051723e-06,8.810636746905098e-06,9.219765705632922e-07,5.414086845326524e-07,2.7770168441409805e-06,1.8177702254987066e-06,2.7997822546968587e-06,2.0731459959165987e-06,4.129408019704102e-06,2.690360496132116e-06,3.3067357129669944e-06,2.3118270604616e-06,6.868535914692322e-06,4.287751039667079e-06,1.5999100993067551e-06,6.141823574203354e-07,1.3822547561622988e-06,1.9135143884024695e-06,8.759640162724708e-07,3.2631522446876382e-06,2.9880587295701416e-06,5.790819834147107e-06
504.2329@459.77,3.8538694178750045e-06,3.0521734702557996e-06,5.176733325163109e-06,1.802353326809822e-06,3.724303532608125e-06,3.095003931692354e-06,4.83277482151948e-06,3.105872381339332e-06,8.431097084036702e-07,4.004448871120142e-06,3.5762667231132704e-06,2.9214256138751156e-06,3.5607076209221607e-06,4.3663733809315844e-06,3.0599178944894487e-06,3.9298381120237485e-06,2.487204809226115e-06,3.2924632575939304e-06,1.9501387918843638e-06,4.372448053025704e-06,4.060024138128942e-06,4.295767603014256e-06,2.1277939685994964e-06,2.104528174002879e-06,4.49202814182111e-06,3.832590595256023e-06,3.645833799985564e-06,2.896161623203575e-06,1.6073965115014812e-06,3.2348482597483542e-06,3.4818989468466982e-06,2.909709148748832e-06,2.2161118673227477e-06,2.643412329309773e-06,4.618218968359043e-06,3.0910923037580666e-06,2.358578504137545e-06,2.746177149872995e-06,2.8079508701745616e-06,6.256880214302982e-06,1.5931342520779327e-06,5.0691793692654285e-06,4.016277507889386e-06,4.261284963095127e-06,2.261590849484574e-06,4.291104524675854e-06,2.9344743192199314e-06,4.610438103575859e-06,1.75577106201401e-06,6.795972251828306e-07,3.3474949032071143e-06,4.2832763461285445e-06,2.233445749488378e-06,3.3718978141813474e-06,3.28625634037441e-06,3.3898962857655208e-06,3.2866812570170075e-06,3.3402232507362144e-06,3.94802294613977e-06
504.3089@391.04,0.00040713633037969246,0.0009696107248396968,0.0008049382348412248,0.0005858219592674882,0.00056019539209394,0.0008109175592800554,0.0003515443353859662,0.000641410126892388,0.00010549028560536722,0.0009063166907007964,0.0005693621882419858,0.0006865218316637816,0.0005795136399763142,0.0006709329817000364,0.0008626998990202607,0.0007413534255025184,0.0010581401538246231,0.0011401016096042,0.000898720932176046,0.0006939293448054222,0.000823083424798359,0.0008195199147864445,0.0004447090484639161,0.0007713802551492055,0.0013522597805100942,0.0005996126004398917,0.000869782989093678,0.0007822340964510364,0.0002507638856935392,0.0007052990842853097,0.0004740894668532372,0.0006319906482824228,0.0002449341342840489,0.0005434147997928568,0.00049425744395065,0.0009273349691472764,0.0009118227302438271,0.0003445586118259103,0.001184052126195487,0.0016828617260040107,0.00041737953727714357,0.001074775791605075,0.0010566386464655928,0.0012294459080695876,0.0004451926208624184,0.0016218282541714678,0.001455449175155405,0.0013727487895758058,0.00180749302173653,0.0009193247369600467,0.0006443272937720757,0.001365004274170475,0.0004339451166986733,0.0015280723223746226,0.0012432960700600258,0.0011835917188940863,0.0014804450595104165,0.002111016305118245,0.0010925657055940727
504.9479@653.94,4.039746858972461e-06,3.245690237029181e-06,4.748200229266005e-06,4.048002571536469e-06,4.697254665420371e-06,3.7460090549179066e-06,4.381677780994234e-06,4.544480919967505e-06,3.6205545727016296e-06,4.983103557860595e-06,3.5331973590140376e-06,3.852533492133255e-06,3.0964270707975047e-06,4.354511143327452e-06,4.25468873692031e-06,4.6787493072953104e-06,4.307490052335976e-06,3.4884121909882366e-06,3.9510588835244135e-06,4.350608002137605e-06,4.406592319994848e-06,4.094230707875807e-06,4.172280951379197e-06,3.960861941649356e-06,4.279914899476042e-06,4.626080546766536e-06,3.854114948705712e-06,3.7455458599022874e-06,4.203243196814872e-06,4.343442154388831e-06,4.410077031357349e-06,3.518431639478732e-06,4.026220505906916e-06,3.889683325829277e-06,4.15138584533453e-06,4.140114831425002e-06,4.998212137824803e-06,3.986537769106629e-06,4.0739389455189426e-06,4.0320412729025105e-06,4.324926063069055e-06,3.705908974430057e-06,3.5622078109158575e-06,5.092865931858351e-06,4.313053660656124e-06,4.099437765416672e-06,4.476000646208496e-06,4.023631841210225e-06,3.957180006829252e-06,4.657545141947763e-06,4.353799636259863e-06,3.3294079259775075e-06,4.7920609697228634e-06,3.89728589520286e-06,4.73062594782684e-06,4.347923205963341e-06,4.7417116188385426e-06,3.5540689393924787e-06,3.9876745862357215e-06
504.9877@497.37,1.428025594592493e-05,1.1286174937746006e-05,2.858898697621631e-05,1.855086697322552e-05,1.8465074175607246e-05,1.8914411398169114e-05,3.338172863592309e-05,1.4765416857442741e-05,1.3157311964561139e-05,2.9736511907774092e-05,2.9910326114921465e-05,1.3545253084185406e-05,2.4895640230516897e-06,3.697929380804074e-05,2.6293353205370974e-05,2.4920824970466528e-05,1.1898368873804788e-05,2.525686902916168e-05,2.0113108871833446e-05,4.289120979885444e-05,1.9595239279536927e-05,1.4000339311724781e-05,2.35197212441655e-05,2.488766042338003e-05,1.201409139651435e-05,3.269000791401341e-05,2.4481856914363494e-05,1.8096817309506624e-05,1.9186966755492668e-05,2.9032936228698506e-05,2.723664491638676e-05,1.265444378378582e-05,1.5095971340484116e-05,1.3601498337951893e-05,4.39095188226693e-05,1.8021038611899975e-05,1.7230528154935608e-05,1.9131366476468096e-05,2.2523030083233984e-05,3.725712117470732e-05,2.6682238120140694e-05,3.097779599933239e-05,3.2937116653199206e-05,1.588196296505347e-05,2.1757081056004053e-05,2.4248663259324306e-05,1.395173672378777e-05,3.535112342607753e-05,9.993536111716143e-06,1.541981764850113e-05,2.1949222221886074e-05,1.3545565976257189e-05,1.790577119270723e-05,2.298657895478624e-05,2.4290159743081728e-05,2.0684117469538952e-05,2.0468166666242037e-05,1.365406214495252e-05,2.0814320377016638e-05
505.2527@459.85,2.6024188234294414e-05,3.723974030258405e-05,4.467128823243165e-05,2.579915712811679e-05,3.0116298845040285e-05,3.7879106615489015e-05,3.256426602931471e-05,3.503798447118015e-05,1.4200582463002398e-05,4.366578964587472e-05,2.4500456989702623e-05,2.0878482967201143e-05,2.4114901013998478e-05,3.0181090778398847e-05,2.6595979150761155e-05,3.557733993073957e-05,3.744771056656328e-05,3.8397366126524394e-05,2.6996170151363702e-05,3.175371500779413e-05,1.5355463300374384e-05,3.8420677810178076e-05,2.1331011518989358e-05,4.368879846277642e-05,4.908665811234754e-05,2.5315696334517215e-05,4.696981284093711e-05,3.698476383697386e-05,1.970460424313145e-05,2.443661047949695e-05,3.090563165524062e-05,3.220477009654823e-05,1.5568020452511084e-05,2.666687832547596e-05,4.1280426441853866e-05,3.677981045615606e-05,4.003818869417455e-05,2.8418478383403994e-05,4.565463871020827e-05,4.876722729396291e-05,1.804501654208023e-05,4.6796937974455414e-05,3.3930184675686095e-05,3.757184565093821e-05,2.984803849666435e-05,4.905979720781278e-05,5.505424278084532e-05,5.08323015920398e-05,4.090488683066537e-05,3.708185410328894e-05,4.440457087504788e-05,4.016030377058485e-05,2.115995857240339e-05,3.512758953057137e-05,5.1283775127913695e-05,2.37017146447915e-05,6.720749981470756e-05,4.5867299601156e-05,4.89398070102218e-05
505.3118@391.03,0.00010971789231264977,0.00026201121588675426,0.00021775906840516303,0.0001579439652974003,0.00015191166166901647,0.00022128116201741962,9.390016369608284e-05,0.00017475241938284027,2.778634639519167e-05,0.00024245158315781818,0.0001532076826440849,0.00018458411468216,0.00015703726460592003,0.0001812488773158319,0.00023419516531794936,0.00019908352698459454,0.00030587251497250003,0.000308410856700616,0.000245855143816897,0.00018871297274206347,0.00022404649177012315,0.00022130780314771745,0.00011773300676419345,0.00020926695163228914,0.0003671985498532665,0.00016475660526906027,0.00023389133414590245,0.00021177842287264833,6.585037928464346e-05,0.00019179190708792872,0.0001260250161880409,0.00017143920397687723,6.594994553315915e-05,0.00014615372797061396,0.00013704648834636542,0.0002539280196102272,0.000242625044436327,9.115794023013998e-05,0.00031977069127594527,0.00045395448623533537,0.00010930024578397584,0.00029230924155700707,0.00028706819047598494,0.00033731454503153316,0.0001198359884339525,0.000435357603783874,0.00039328963152691833,0.0003659713979639287,0.000485864301928796,0.00024937421427204836,0.00017314413574205095,0.00036735117232077286,0.00011422193552113483,0.00041198184795162326,0.00033656147935031376,0.00031899127961124054,0.0004001238707465,0.0005642001929258395,0.0003179752878153867
505.3737@514.63,0.0008291338046829412,0.0007393164710426274,0.0009773687117250684,0.0011001954320634683,0.0010063542626524756,0.0007256577298524708,0.0010981106158382628,0.0010909420285365697,0.0009896575858212838,0.000927599017130617,0.0008595865304461443,0.0008567464575817171,0.001121837477754102,0.0012480602919379303,0.0009726324951144258,0.0008908667353038612,0.0008068191429888283,0.0007950271443574825,0.0007813818307654143,0.0010804779862394523,0.0010614127648431923,0.0010034392508686742,0.0008839154610635195,0.000787293845118128,0.0009762125262565163,0.001074258372755848,0.0007678412904012651,0.00073883759685366,0.0008408120627095054,0.0010003391798547783,0.0009711173990048013,0.0007390217776916849,0.0008636467581004597,0.0008270089400521567,0.0009721378162022013,0.0007084249550309066,0.0009410744750681947,0.0007839807918867659,0.0007320377313614989,0.0012401219134991594,0.0010238422102993518,0.0009248224212937976,0.001017370923002239,0.0009722169725784532,0.0009967776313615322,0.0008183350979799647,0.0009397032902904303,0.0008932490951555543,0.0006715301455021698,0.000925763736950185,0.0008093308046535911,0.000915710356712944,0.0012523220340446624,0.0009682050620406,0.0010342665225891502,0.0012124182360567005,0.0008407720572008641,0.0008186603420594844,0.0007983582634284643
506.2563@459.83,5.165851809725811e-06,8.14684974220127e-06,9.439674781943716e-06,5.257697923416921e-06,6.714507457419396e-06,8.52939262202407e-06,6.75756179486482e-06,7.3451684942340156e-06,2.0420146194379417e-06,8.904224618563217e-06,4.68777059260593e-06,6.32853877456507e-06,4.806351196939546e-06,5.595856837842717e-06,5.58375673808514e-06,7.808326648044768e-06,7.82771232625429e-06,8.314787051485e-06,5.509311679739987e-06,6.43665382206852e-06,5.81554734342388e-06,8.095439905692117e-06,4.432314262518017e-06,8.948914768607972e-06,1.0511868810485494e-05,5.404542394779645e-06,1.0048963937067456e-05,7.991855378909985e-06,3.556966594607478e-06,5.2931185053951314e-06,4.949599218129034e-06,6.491691306962361e-06,2.783445256887133e-06,5.385216674095363e-06,8.597295727303633e-06,7.956960154822958e-06,8.424371444315624e-06,5.09462741276794e-06,9.532823075386624e-06,1.0638596972366648e-05,3.7914743660955834e-06,9.788706221246078e-06,7.854670651326296e-06,8.39665838056745e-06,5.3652638350692885e-06,1.0317840126088555e-05,1.1090631620132997e-05,1.014209124193248e-05,7.845053965539703e-06,7.724809342014712e-06,9.045004558083246e-06,8.059023018676194e-06,4.885497067525781e-06,7.0715557508242215e-06,1.0832102157284779e-05,4.654627887393393e-06,1.2338280488684517e-05,9.297378721485161e-06,1.0686432056753405e-05
506.3243@421.04,0.00040626707725787255,0.0011287920062225296,0.0007321019401048841,0.00040311520642273796,0.00046971972494613145,0.0006198176367505775,0.000534569790819974,0.0005549275709075823,8.267324642596633e-05,0.0006847713366064475,0.0003496338029176643,0.0004676100648601944,0.0004641678832172889,0.00046870843921847764,0.00056425051861437,0.0006830191812478022,0.0007948454006784204,0.0007781216308223354,0.0006805754075267996,0.00047254519298549363,0.0006584583486228741,0.0006430631709784864,0.000511455038425507,0.0006072068446293535,0.0009875526784866007,0.0006000374685080369,0.0008205327344099514,0.000635846070158421,0.00019260431819322326,0.0006882511549148094,0.000393403385715658,0.0004960025347454779,0.00015590018993979677,0.000603382504909923,0.0004999603672875862,0.0006023091482444722,0.0007415126799226379,0.000417649087697664,0.0012249699207145042,0.0011985401232409677,0.00027074787817994863,0.0008497431992809675,0.0005690221283496084,0.0007879312650475212,0.0004113475588219832,0.0009624852652693614,0.0012094060809256326,0.001034775352119828,0.0010564286948228647,0.00048239346706985004,0.0006204717633088877,0.0007896885878059019,0.00039704415067302884,0.0010348690565261717,0.0009709458724145319,0.0008167964500075411,0.0014974908545855705,0.001419997582722653,0.0008362517956986585
