,4,44,48,25,59,42,43,63,6,7,33,19,66,17,32,1,70,52,34,14,68,56,50,69,51,27,28,67,10,46,12,20,26,61,64
Label,A,C,B,B,A,C,A,C,A,B,C,A,B,C,B,B,A,C,C,B,B,A,C,C,A,A,B,B,B,C,A,C,B,B,C
['1+1'],0.0,0.0,685838.352,0.0,129902.112,1134152.29,171969.368,0.0,333626.778,0.0,596916.273,0.0,0.0,0.0,80793.653,0.0,0.0,1060843.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378695.328,0.0,0.0,0.0,0.0,407583.536,0.0,0.0,0.0,0.0
['1+1'],0.0,0.0,685838.352,0.0,129902.112,1134152.29,171969.368,0.0,333626.778,0.0,596916.273,0.0,0.0,0.0,80793.653,0.0,0.0,1060843.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378695.328,0.0,0.0,0.0,0.0,407583.536,0.0,0.0,0.0,0.0
['1+2'],43345.467,972545.342,0.0,79172.689,0.0,1237132.94,59170.032,0.0,161344.393,33477.754,68274.503,15357.421,0.0,63266.794,0.0,0.0,0.0,527957.275,85844.584,0.0,0.0,0.0,202296.06,0.0,0.0,123078.192,53845.781,0.0,145533.576,25544.388,182922.993,64035.109,0.0,0.0,0.0
['1+2'],43345.467,972545.342,0.0,79172.689,0.0,1237132.94,59170.032,0.0,161344.393,33477.754,68274.503,15357.421,0.0,63266.794,0.0,0.0,0.0,527957.275,85844.584,0.0,0.0,0.0,202296.06,0.0,0.0,123078.192,53845.781,0.0,145533.576,25544.388,182922.993,64035.109,0.0,0.0,0.0
['1+3'],103484.995,10530934.0,8817130.8,1253761.3,21451214.1,5113497.73,7915299.21,18480709.8,39631.755,0.0,2585302.45,781529.182,7582259.0,152524.612,1396183.88,0.0,0.0,7539049.06,6992482.03,0.0,8463434.16,567236.376,7495257.8,14619913.7,672718.177,2185957.62,1819272.1,0.0,35592.786,3391431.18,0.0,642091.989,47197.34,18836647.2,12181810.0
['1+3'],103484.995,10530934.0,8817130.8,1253761.3,21451214.1,5113497.73,7915299.21,18480709.8,39631.755,0.0,2585302.45,781529.182,7582259.0,152524.612,1396183.88,0.0,0.0,7539049.06,6992482.03,0.0,8463434.16,567236.376,7495257.8,14619913.7,672718.177,2185957.62,1819272.1,0.0,35592.786,3391431.18,0.0,642091.989,47197.34,18836647.2,12181810.0
['1+4'],68704.705,104089.696,0.0,235795.858,0.0,0.0,192013.53,0.0,0.0,39589.738,116034.522,9148.566,0.0,23885.139,0.0,0.0,0.0,2600048.8,57166.978,0.0,12790.6,0.0,343575.382,0.0,64247.66,0.0,107292.829,0.0,38414.065,421941.564,95617.858,115813.435,0.0,0.0,0.0
['1+4'],68704.705,104089.696,0.0,235795.858,0.0,0.0,192013.53,0.0,0.0,39589.738,116034.522,9148.566,0.0,23885.139,0.0,0.0,0.0,2600048.8,57166.978,0.0,12790.6,0.0,343575.382,0.0,64247.66,0.0,107292.829,0.0,38414.065,421941.564,95617.858,115813.435,0.0,0.0,0.0
