,34.0,68.0,38.0,61.0,53.0,36.0,67.0,6.0,5.0,42.0,55.0,20.0,14.0,60.0,70.0,49.0,62.0,31.0,71.0,23.0,40.0,1.0,13.0,64.0,47.0,7.0,66.0,48.0,8.0,18.0,10.0,46.0,78.0,37.0,4.0,17.0,44.0,65.0,58.0
['3'],73378.95481,58255.10233,58305.78407,58286.49662,86052.52234,66705.53935,62224.54369,66167.15631,73381.34018,59534.70927,53729.89863,92176.16123,56936.56808,77556.50875,55062.32532,56849.06521,59374.00945,74488.28029,62301.41916,64515.23709,60678.19956,59733.29429,59959.99225,62098.18309,74518.90678,58666.29005,75714.07233,66262.13975,61762.6648,73786.02145,60032.0,70590.41597,61791.91132,84504.10344,68739.97212,64936.4268,78848.03134,60944.82105,83401.34875
['3'],73378.95481,58255.10233,58305.78407,58286.49662,86052.52234,66705.53935,62224.54369,66167.15631,73381.34018,59534.70927,53729.89863,92176.16123,56936.56808,77556.50875,55062.32532,56849.06521,59374.00945,74488.28029,62301.41916,64515.23709,60678.19956,59733.29429,59959.99225,62098.18309,74518.90678,58666.29005,75714.07233,66262.13975,61762.6648,73786.02145,60032.0,70590.41597,61791.91132,84504.10344,68739.97212,64936.4268,78848.03134,60944.82105,83401.34875
['3'],73378.95481,58255.10233,58305.78407,58286.49662,86052.52234,66705.53935,62224.54369,66167.15631,73381.34018,59534.70927,53729.89863,92176.16123,56936.56808,77556.50875,55062.32532,56849.06521,59374.00945,74488.28029,62301.41916,64515.23709,60678.19956,59733.29429,59959.99225,62098.18309,74518.90678,58666.29005,75714.07233,66262.13975,61762.6648,73786.02145,60032.0,70590.41597,61791.91132,84504.10344,68739.97212,64936.4268,78848.03134,60944.82105,83401.34875
['3'],73378.95481,58255.10233,58305.78407,58286.49662,86052.52234,66705.53935,62224.54369,66167.15631,73381.34018,59534.70927,53729.89863,92176.16123,56936.56808,77556.50875,55062.32532,56849.06521,59374.00945,74488.28029,62301.41916,64515.23709,60678.19956,59733.29429,59959.99225,62098.18309,74518.90678,58666.29005,75714.07233,66262.13975,61762.6648,73786.02145,60032.0,70590.41597,61791.91132,84504.10344,68739.97212,64936.4268,78848.03134,60944.82105,83401.34875
['4'],37596.42116,31544.92547,31940.12574,36079.43273,47865.20653,37391.63142,33360.85767,38723.20987,41156.40997,28135.79061,38734.82301,41825.22634,28911.13091,44531.74297,31881.14041,38868.76621,36325.7798,40666.99595,32237.15514,33129.38295,30670.21087,36241.90425,30411.85354,39435.01679,36944.53886,35512.59253,41336.52791,35857.84876,37775.08729,27408.913,41485.0,36276.80901,37424.41808,38005.05179,38739.69311,30888.93323,38755.75505,38268.67706,45370.62016
['4'],37596.42116,31544.92547,31940.12574,36079.43273,47865.20653,37391.63142,33360.85767,38723.20987,41156.40997,28135.79061,38734.82301,41825.22634,28911.13091,44531.74297,31881.14041,38868.76621,36325.7798,40666.99595,32237.15514,33129.38295,30670.21087,36241.90425,30411.85354,39435.01679,36944.53886,35512.59253,41336.52791,35857.84876,37775.08729,27408.913,41485.0,36276.80901,37424.41808,38005.05179,38739.69311,30888.93323,38755.75505,38268.67706,45370.62016
['4'],37596.42116,31544.92547,31940.12574,36079.43273,47865.20653,37391.63142,33360.85767,38723.20987,41156.40997,28135.79061,38734.82301,41825.22634,28911.13091,44531.74297,31881.14041,38868.76621,36325.7798,40666.99595,32237.15514,33129.38295,30670.21087,36241.90425,30411.85354,39435.01679,36944.53886,35512.59253,41336.52791,35857.84876,37775.08729,27408.913,41485.0,36276.80901,37424.41808,38005.05179,38739.69311,30888.93323,38755.75505,38268.67706,45370.62016
['4'],37596.42116,31544.92547,31940.12574,36079.43273,47865.20653,37391.63142,33360.85767,38723.20987,41156.40997,28135.79061,38734.82301,41825.22634,28911.13091,44531.74297,31881.14041,38868.76621,36325.7798,40666.99595,32237.15514,33129.38295,30670.21087,36241.90425,30411.85354,39435.01679,36944.53886,35512.59253,41336.52791,35857.84876,37775.08729,27408.913,41485.0,36276.80901,37424.41808,38005.05179,38739.69311,30888.93323,38755.75505,38268.67706,45370.62016
['5'],3703.258349,3389.693379,4449.334361,2595.22089,2578.758821,3612.376492,0.0,2253.385923,2254.433573,3192.196506,3205.713106,3221.474744,2388.76449,0.0,2881.968614,3331.271886,2595.8331,3471.157813,2959.610012,3119.199896,4006.802823,2322.384548,2211.503105,2760.508854,4378.5344,3572.626638,2526.766708,3822.906321,3231.662689,0.0,3472.0,4195.885702,3547.432008,3586.011436,2266.894628,2164.869533,4718.715392,2558.13182,2109.201654
['5'],3703.258349,3389.693379,4449.334361,2595.22089,2578.758821,3612.376492,0.0,2253.385923,2254.433573,3192.196506,3205.713106,3221.474744,2388.76449,0.0,2881.968614,3331.271886,2595.8331,3471.157813,2959.610012,3119.199896,4006.802823,2322.384548,2211.503105,2760.508854,4378.5344,3572.626638,2526.766708,3822.906321,3231.662689,0.0,3472.0,4195.885702,3547.432008,3586.011436,2266.894628,2164.869533,4718.715392,2558.13182,2109.201654
['5'],3703.258349,3389.693379,4449.334361,2595.22089,2578.758821,3612.376492,0.0,2253.385923,2254.433573,3192.196506,3205.713106,3221.474744,2388.76449,0.0,2881.968614,3331.271886,2595.8331,3471.157813,2959.610012,3119.199896,4006.802823,2322.384548,2211.503105,2760.508854,4378.5344,3572.626638,2526.766708,3822.906321,3231.662689,0.0,3472.0,4195.885702,3547.432008,3586.011436,2266.894628,2164.869533,4718.715392,2558.13182,2109.201654
['5'],3703.258349,3389.693379,4449.334361,2595.22089,2578.758821,3612.376492,0.0,2253.385923,2254.433573,3192.196506,3205.713106,3221.474744,2388.76449,0.0,2881.968614,3331.271886,2595.8331,3471.157813,2959.610012,3119.199896,4006.802823,2322.384548,2211.503105,2760.508854,4378.5344,3572.626638,2526.766708,3822.906321,3231.662689,0.0,3472.0,4195.885702,3547.432008,3586.011436,2266.894628,2164.869533,4718.715392,2558.13182,2109.201654
['6'],5785.912288,3981.489021,3800.828641,4010.078499,6314.438048,4757.396696,4199.866228,5061.793008,5458.848589,4191.896637,3451.982596,4955.934572,3103.033644,4594.241355,4406.576921,4932.638918,4248.861433,6586.637217,4345.78224,4556.764506,3962.574988,4487.174352,3335.683851,4974.22239,4676.568116,5255.308143,4974.090258,4947.290533,5169.389661,3208.409432,5569.0,4685.539486,4815.286768,4923.471032,5077.238842,3849.193571,4850.911123,4482.534069,4961.614797
['6'],5785.912288,3981.489021,3800.828641,4010.078499,6314.438048,4757.396696,4199.866228,5061.793008,5458.848589,4191.896637,3451.982596,4955.934572,3103.033644,4594.241355,4406.576921,4932.638918,4248.861433,6586.637217,4345.78224,4556.764506,3962.574988,4487.174352,3335.683851,4974.22239,4676.568116,5255.308143,4974.090258,4947.290533,5169.389661,3208.409432,5569.0,4685.539486,4815.286768,4923.471032,5077.238842,3849.193571,4850.911123,4482.534069,4961.614797
['6'],5785.912288,3981.489021,3800.828641,4010.078499,6314.438048,4757.396696,4199.866228,5061.793008,5458.848589,4191.896637,3451.982596,4955.934572,3103.033644,4594.241355,4406.576921,4932.638918,4248.861433,6586.637217,4345.78224,4556.764506,3962.574988,4487.174352,3335.683851,4974.22239,4676.568116,5255.308143,4974.090258,4947.290533,5169.389661,3208.409432,5569.0,4685.539486,4815.286768,4923.471032,5077.238842,3849.193571,4850.911123,4482.534069,4961.614797
['6'],5785.912288,3981.489021,3800.828641,4010.078499,6314.438048,4757.396696,4199.866228,5061.793008,5458.848589,4191.896637,3451.982596,4955.934572,3103.033644,4594.241355,4406.576921,4932.638918,4248.861433,6586.637217,4345.78224,4556.764506,3962.574988,4487.174352,3335.683851,4974.22239,4676.568116,5255.308143,4974.090258,4947.290533,5169.389661,3208.409432,5569.0,4685.539486,4815.286768,4923.471032,5077.238842,3849.193571,4850.911123,4482.534069,4961.614797
['7'],17971.85379,27528.41896,22206.44495,23010.8834,30264.36717,24294.59365,25005.55016,19006.39139,26942.1354,24855.62502,24208.08039,28691.88245,24742.28347,29531.83743,21340.43709,23236.42477,27581.86123,21744.685,32022.4104,26212.49003,16826.89837,20042.63066,24546.45586,21337.70676,31061.86555,18506.29145,28461.99346,27432.62004,29814.5237,26532.54761,28947.0,27646.51773,20764.17783,21662.55796,23190.2855,29561.99981,27876.49456,23942.44246,22386.39801
['7'],17971.85379,27528.41896,22206.44495,23010.8834,30264.36717,24294.59365,25005.55016,19006.39139,26942.1354,24855.62502,24208.08039,28691.88245,24742.28347,29531.83743,21340.43709,23236.42477,27581.86123,21744.685,32022.4104,26212.49003,16826.89837,20042.63066,24546.45586,21337.70676,31061.86555,18506.29145,28461.99346,27432.62004,29814.5237,26532.54761,28947.0,27646.51773,20764.17783,21662.55796,23190.2855,29561.99981,27876.49456,23942.44246,22386.39801
['7'],17971.85379,27528.41896,22206.44495,23010.8834,30264.36717,24294.59365,25005.55016,19006.39139,26942.1354,24855.62502,24208.08039,28691.88245,24742.28347,29531.83743,21340.43709,23236.42477,27581.86123,21744.685,32022.4104,26212.49003,16826.89837,20042.63066,24546.45586,21337.70676,31061.86555,18506.29145,28461.99346,27432.62004,29814.5237,26532.54761,28947.0,27646.51773,20764.17783,21662.55796,23190.2855,29561.99981,27876.49456,23942.44246,22386.39801
['7'],17971.85379,27528.41896,22206.44495,23010.8834,30264.36717,24294.59365,25005.55016,19006.39139,26942.1354,24855.62502,24208.08039,28691.88245,24742.28347,29531.83743,21340.43709,23236.42477,27581.86123,21744.685,32022.4104,26212.49003,16826.89837,20042.63066,24546.45586,21337.70676,31061.86555,18506.29145,28461.99346,27432.62004,29814.5237,26532.54761,28947.0,27646.51773,20764.17783,21662.55796,23190.2855,29561.99981,27876.49456,23942.44246,22386.39801
['8'],21375.50912,13606.63076,14375.61647,13914.08176,21990.43012,19328.59003,15226.36612,17871.68145,17938.57993,15854.65746,13617.43988,19670.11135,9316.554174,14375.56569,14904.44844,18717.24918,13739.30893,23103.72781,14951.72995,14618.54897,15546.68184,16246.91852,11623.90604,16135.0762,23216.36081,21596.01521,15132.143,22335.80407,21132.87154,9749.71902,22612.0,22302.75513,13471.39342,18820.90293,18692.57105,10113.18863,24567.12009,13877.05265,15401.295
['8'],21375.50912,13606.63076,14375.61647,13914.08176,21990.43012,19328.59003,15226.36612,17871.68145,17938.57993,15854.65746,13617.43988,19670.11135,9316.554174,14375.56569,14904.44844,18717.24918,13739.30893,23103.72781,14951.72995,14618.54897,15546.68184,16246.91852,11623.90604,16135.0762,23216.36081,21596.01521,15132.143,22335.80407,21132.87154,9749.71902,22612.0,22302.75513,13471.39342,18820.90293,18692.57105,10113.18863,24567.12009,13877.05265,15401.295
['8'],21375.50912,13606.63076,14375.61647,13914.08176,21990.43012,19328.59003,15226.36612,17871.68145,17938.57993,15854.65746,13617.43988,19670.11135,9316.554174,14375.56569,14904.44844,18717.24918,13739.30893,23103.72781,14951.72995,14618.54897,15546.68184,16246.91852,11623.90604,16135.0762,23216.36081,21596.01521,15132.143,22335.80407,21132.87154,9749.71902,22612.0,22302.75513,13471.39342,18820.90293,18692.57105,10113.18863,24567.12009,13877.05265,15401.295
['8'],21375.50912,13606.63076,14375.61647,13914.08176,21990.43012,19328.59003,15226.36612,17871.68145,17938.57993,15854.65746,13617.43988,19670.11135,9316.554174,14375.56569,14904.44844,18717.24918,13739.30893,23103.72781,14951.72995,14618.54897,15546.68184,16246.91852,11623.90604,16135.0762,23216.36081,21596.01521,15132.143,22335.80407,21132.87154,9749.71902,22612.0,22302.75513,13471.39342,18820.90293,18692.57105,10113.18863,24567.12009,13877.05265,15401.295
['9'],2014.032722,0.0,1866.28244,2171.327295,1917.022704,1820.674838,2324.905607,2083.179433,2125.642557,1872.299023,2237.474085,1545.651151,1997.469215,1747.026647,2418.977195,2358.669033,1987.718353,1910.124793,2248.204442,1961.907834,2246.056833,2495.860931,1938.751056,1753.436464,1516.945047,2352.549,1631.549033,1481.126009,1821.251581,2377.649556,2371.0,1638.677417,1826.688815,1720.952018,2283.186479,1802.64931,1814.890535,1945.294433,1911.735244
['9'],2014.032722,0.0,1866.28244,2171.327295,1917.022704,1820.674838,2324.905607,2083.179433,2125.642557,1872.299023,2237.474085,1545.651151,1997.469215,1747.026647,2418.977195,2358.669033,1987.718353,1910.124793,2248.204442,1961.907834,2246.056833,2495.860931,1938.751056,1753.436464,1516.945047,2352.549,1631.549033,1481.126009,1821.251581,2377.649556,2371.0,1638.677417,1826.688815,1720.952018,2283.186479,1802.64931,1814.890535,1945.294433,1911.735244
['9'],2014.032722,0.0,1866.28244,2171.327295,1917.022704,1820.674838,2324.905607,2083.179433,2125.642557,1872.299023,2237.474085,1545.651151,1997.469215,1747.026647,2418.977195,2358.669033,1987.718353,1910.124793,2248.204442,1961.907834,2246.056833,2495.860931,1938.751056,1753.436464,1516.945047,2352.549,1631.549033,1481.126009,1821.251581,2377.649556,2371.0,1638.677417,1826.688815,1720.952018,2283.186479,1802.64931,1814.890535,1945.294433,1911.735244
['9'],2014.032722,0.0,1866.28244,2171.327295,1917.022704,1820.674838,2324.905607,2083.179433,2125.642557,1872.299023,2237.474085,1545.651151,1997.469215,1747.026647,2418.977195,2358.669033,1987.718353,1910.124793,2248.204442,1961.907834,2246.056833,2495.860931,1938.751056,1753.436464,1516.945047,2352.549,1631.549033,1481.126009,1821.251581,2377.649556,2371.0,1638.677417,1826.688815,1720.952018,2283.186479,1802.64931,1814.890535,1945.294433,1911.735244
['10'],109138.6147,132338.1118,118798.4464,146398.8681,142588.484,115266.9124,112936.1913,140643.5961,132646.476,107550.8687,172080.28,117134.0882,138984.3552,148410.6448,141345.9773,147821.7087,144178.7877,110826.7578,121323.6556,112450.0174,128919.359,143971.9603,124693.1454,144292.8245,92203.01673,147959.5202,132208.8291,94394.115,119381.9823,151884.8453,126685.0,98210.55891,100796.1998,104040.7795,138329.4479,122650.1823,98923.85751,134742.9778,149682.7937
['10'],109138.6147,132338.1118,118798.4464,146398.8681,142588.484,115266.9124,112936.1913,140643.5961,132646.476,107550.8687,172080.28,117134.0882,138984.3552,148410.6448,141345.9773,147821.7087,144178.7877,110826.7578,121323.6556,112450.0174,128919.359,143971.9603,124693.1454,144292.8245,92203.01673,147959.5202,132208.8291,94394.115,119381.9823,151884.8453,126685.0,98210.55891,100796.1998,104040.7795,138329.4479,122650.1823,98923.85751,134742.9778,149682.7937
['10'],109138.6147,132338.1118,118798.4464,146398.8681,142588.484,115266.9124,112936.1913,140643.5961,132646.476,107550.8687,172080.28,117134.0882,138984.3552,148410.6448,141345.9773,147821.7087,144178.7877,110826.7578,121323.6556,112450.0174,128919.359,143971.9603,124693.1454,144292.8245,92203.01673,147959.5202,132208.8291,94394.115,119381.9823,151884.8453,126685.0,98210.55891,100796.1998,104040.7795,138329.4479,122650.1823,98923.85751,134742.9778,149682.7937
['10'],109138.6147,132338.1118,118798.4464,146398.8681,142588.484,115266.9124,112936.1913,140643.5961,132646.476,107550.8687,172080.28,117134.0882,138984.3552,148410.6448,141345.9773,147821.7087,144178.7877,110826.7578,121323.6556,112450.0174,128919.359,143971.9603,124693.1454,144292.8245,92203.01673,147959.5202,132208.8291,94394.115,119381.9823,151884.8453,126685.0,98210.55891,100796.1998,104040.7795,138329.4479,122650.1823,98923.85751,134742.9778,149682.7937
['11'],8233.402364,14261.45789,11974.19491,10041.54321,9036.274948,11372.5539,11553.90376,0.0,6983.072546,11971.95903,14412.02734,9427.533844,11217.13123,12697.16018,7550.635391,5220.777869,9712.817818,4922.413547,7314.551981,9561.965088,11171.71217,6864.53381,8415.997929,6708.048052,5660.312218,8403.792205,7791.358066,6630.923437,8086.568792,7688.842888,6016.0,5367.843938,6568.628614,8772.686895,7458.176423,6151.706789,8508.699764,7171.822375,11725.38183
['11'],8233.402364,14261.45789,11974.19491,10041.54321,9036.274948,11372.5539,11553.90376,0.0,6983.072546,11971.95903,14412.02734,9427.533844,11217.13123,12697.16018,7550.635391,5220.777869,9712.817818,4922.413547,7314.551981,9561.965088,11171.71217,6864.53381,8415.997929,6708.048052,5660.312218,8403.792205,7791.358066,6630.923437,8086.568792,7688.842888,6016.0,5367.843938,6568.628614,8772.686895,7458.176423,6151.706789,8508.699764,7171.822375,11725.38183
['11'],8233.402364,14261.45789,11974.19491,10041.54321,9036.274948,11372.5539,11553.90376,0.0,6983.072546,11971.95903,14412.02734,9427.533844,11217.13123,12697.16018,7550.635391,5220.777869,9712.817818,4922.413547,7314.551981,9561.965088,11171.71217,6864.53381,8415.997929,6708.048052,5660.312218,8403.792205,7791.358066,6630.923437,8086.568792,7688.842888,6016.0,5367.843938,6568.628614,8772.686895,7458.176423,6151.706789,8508.699764,7171.822375,11725.38183
['11'],8233.402364,14261.45789,11974.19491,10041.54321,9036.274948,11372.5539,11553.90376,0.0,6983.072546,11971.95903,14412.02734,9427.533844,11217.13123,12697.16018,7550.635391,5220.777869,9712.817818,4922.413547,7314.551981,9561.965088,11171.71217,6864.53381,8415.997929,6708.048052,5660.312218,8403.792205,7791.358066,6630.923437,8086.568792,7688.842888,6016.0,5367.843938,6568.628614,8772.686895,7458.176423,6151.706789,8508.699764,7171.822375,11725.38183
['12'],5879.694618,3965.147524,4429.83043,4399.02342,5144.104071,5803.908076,4879.909661,5504.576558,5454.122313,4402.102533,3863.48418,5128.325103,3599.916533,4400.752248,3722.287842,5873.107315,4560.860604,5601.934953,4808.857396,4894.259365,3800.007809,5363.107924,3900.845755,4599.309988,5494.996641,5008.514856,5129.419418,5095.638607,5363.162358,3204.711688,5074.0,5815.068706,5272.83215,5374.848759,5813.863225,3362.611071,5677.694589,4542.889266,4789.102933
['12'],5879.694618,3965.147524,4429.83043,4399.02342,5144.104071,5803.908076,4879.909661,5504.576558,5454.122313,4402.102533,3863.48418,5128.325103,3599.916533,4400.752248,3722.287842,5873.107315,4560.860604,5601.934953,4808.857396,4894.259365,3800.007809,5363.107924,3900.845755,4599.309988,5494.996641,5008.514856,5129.419418,5095.638607,5363.162358,3204.711688,5074.0,5815.068706,5272.83215,5374.848759,5813.863225,3362.611071,5677.694589,4542.889266,4789.102933
['12'],5879.694618,3965.147524,4429.83043,4399.02342,5144.104071,5803.908076,4879.909661,5504.576558,5454.122313,4402.102533,3863.48418,5128.325103,3599.916533,4400.752248,3722.287842,5873.107315,4560.860604,5601.934953,4808.857396,4894.259365,3800.007809,5363.107924,3900.845755,4599.309988,5494.996641,5008.514856,5129.419418,5095.638607,5363.162358,3204.711688,5074.0,5815.068706,5272.83215,5374.848759,5813.863225,3362.611071,5677.694589,4542.889266,4789.102933
['12'],5879.694618,3965.147524,4429.83043,4399.02342,5144.104071,5803.908076,4879.909661,5504.576558,5454.122313,4402.102533,3863.48418,5128.325103,3599.916533,4400.752248,3722.287842,5873.107315,4560.860604,5601.934953,4808.857396,4894.259365,3800.007809,5363.107924,3900.845755,4599.309988,5494.996641,5008.514856,5129.419418,5095.638607,5363.162358,3204.711688,5074.0,5815.068706,5272.83215,5374.848759,5813.863225,3362.611071,5677.694589,4542.889266,4789.102933
['13'],15044.05816,12384.52023,14228.11799,11890.4408,11860.94922,14063.58317,14326.47615,11766.44866,11643.18052,15725.11196,0.0,14410.44108,12183.56845,12734.28309,13025.96784,10581.87619,11608.63823,14675.02772,14685.08008,14048.66146,12768.69563,10677.34926,14277.70977,12603.97816,16270.77819,13162.30867,13326.2933,15963.90108,12112.38188,11434.65782,12944.0,16014.08686,15037.29301,17670.42567,11198.31982,14906.56958,16443.80449,12102.37772,12922.11507
['13'],15044.05816,12384.52023,14228.11799,11890.4408,11860.94922,14063.58317,14326.47615,11766.44866,11643.18052,15725.11196,0.0,14410.44108,12183.56845,12734.28309,13025.96784,10581.87619,11608.63823,14675.02772,14685.08008,14048.66146,12768.69563,10677.34926,14277.70977,12603.97816,16270.77819,13162.30867,13326.2933,15963.90108,12112.38188,11434.65782,12944.0,16014.08686,15037.29301,17670.42567,11198.31982,14906.56958,16443.80449,12102.37772,12922.11507
['13'],15044.05816,12384.52023,14228.11799,11890.4408,11860.94922,14063.58317,14326.47615,11766.44866,11643.18052,15725.11196,0.0,14410.44108,12183.56845,12734.28309,13025.96784,10581.87619,11608.63823,14675.02772,14685.08008,14048.66146,12768.69563,10677.34926,14277.70977,12603.97816,16270.77819,13162.30867,13326.2933,15963.90108,12112.38188,11434.65782,12944.0,16014.08686,15037.29301,17670.42567,11198.31982,14906.56958,16443.80449,12102.37772,12922.11507
['13'],15044.05816,12384.52023,14228.11799,11890.4408,11860.94922,14063.58317,14326.47615,11766.44866,11643.18052,15725.11196,0.0,14410.44108,12183.56845,12734.28309,13025.96784,10581.87619,11608.63823,14675.02772,14685.08008,14048.66146,12768.69563,10677.34926,14277.70977,12603.97816,16270.77819,13162.30867,13326.2933,15963.90108,12112.38188,11434.65782,12944.0,16014.08686,15037.29301,17670.42567,11198.31982,14906.56958,16443.80449,12102.37772,12922.11507
['14'],77194.29448,68955.28112,83158.66871,52614.66504,41164.04771,75217.8606,68514.66067,39066.38745,37088.26804,79793.91351,49207.59094,58191.77222,59964.59116,43691.41528,76058.06836,53232.75083,50466.71676,73858.15866,72501.28558,63404.65712,87991.258,39859.84399,61743.93809,52194.7278,111957.064,64259.20286,48890.57948,104106.2044,62085.61929,62308.22328,69228.0,105905.1184,74881.43481,86347.72539,40313.02159,59989.70595,111982.1069,51655.92407,48119.96017
['14'],77194.29448,68955.28112,83158.66871,52614.66504,41164.04771,75217.8606,68514.66067,39066.38745,37088.26804,79793.91351,49207.59094,58191.77222,59964.59116,43691.41528,76058.06836,53232.75083,50466.71676,73858.15866,72501.28558,63404.65712,87991.258,39859.84399,61743.93809,52194.7278,111957.064,64259.20286,48890.57948,104106.2044,62085.61929,62308.22328,69228.0,105905.1184,74881.43481,86347.72539,40313.02159,59989.70595,111982.1069,51655.92407,48119.96017
['14'],77194.29448,68955.28112,83158.66871,52614.66504,41164.04771,75217.8606,68514.66067,39066.38745,37088.26804,79793.91351,49207.59094,58191.77222,59964.59116,43691.41528,76058.06836,53232.75083,50466.71676,73858.15866,72501.28558,63404.65712,87991.258,39859.84399,61743.93809,52194.7278,111957.064,64259.20286,48890.57948,104106.2044,62085.61929,62308.22328,69228.0,105905.1184,74881.43481,86347.72539,40313.02159,59989.70595,111982.1069,51655.92407,48119.96017
['14'],77194.29448,68955.28112,83158.66871,52614.66504,41164.04771,75217.8606,68514.66067,39066.38745,37088.26804,79793.91351,49207.59094,58191.77222,59964.59116,43691.41528,76058.06836,53232.75083,50466.71676,73858.15866,72501.28558,63404.65712,87991.258,39859.84399,61743.93809,52194.7278,111957.064,64259.20286,48890.57948,104106.2044,62085.61929,62308.22328,69228.0,105905.1184,74881.43481,86347.72539,40313.02159,59989.70595,111982.1069,51655.92407,48119.96017
['15'],2144568.576,1958025.332,2171756.672,1791876.013,1692523.137,2015754.758,2012916.032,1664751.444,1650397.798,2143322.861,1723525.446,1953525.974,1917430.077,1701987.557,2032629.212,1770643.846,1800092.262,2127035.93,2013774.425,1936109.914,2225266.164,1660639.335,1981318.805,1879629.671,2401297.233,1965574.989,1829571.183,2367997.891,1912989.717,1902276.183,1972598.0,2384045.149,2085467.402,2192827.533,1659585.644,1955641.473,2420088.191,1865952.883,1758132.417
