,107,4,21,65,81,26,63,123,117,108,119,113,70,49,76,15,12,115,109,78,8,72,10,19,46,60,128,94,27,16,38,89,14,3,66,88,67,62,116,90,17,22,13,36,6,101,32,24,120,40,23,102,5,83,45,95,80,37,112,28,121,127,39,20
Label,OO,NO,OO,NO,NO,OO,NO,OO,OO,OO,OO,NO,OO,NO,OO,NO,OO,NO,NO,NO,OO,OO,OO,NO,NO,OO,NO,NO,OO,NO,OO,OO,NO,NO,NO,OO,NO,NO,NO,OO,NO,OO,NO,NO,OO,OO,NO,OO,OO,OO,OO,OO,OO,NO,NO,NO,NO,OO,NO,OO,OO,NO,OO,NO
['185'],1.195715192,1.162801211,1.693855155,1.17206319,1.122043719,1.713508039,1.099593908,1.380515804,1.478409266,1.175727933,1.512869066,1.07990772,1.772428366,1.197606621,1.525304246,0.658510825,1.152198996,1.062455033,1.00154522,1.040498173,1.546942255,1.602822403,1.214537383,1.221819944,0.850482259,1.43564454,0.871373399,1.115467882,1.700968692,0.650318935,1.555837421,1.481902975,0.652537744,1.160088385,1.213857275,1.461566201,1.205355322,1.131782887,1.106273,1.427500668,1.235559865,1.682151563,0.664719962,0.857595182,1.559410681,1.340877934,1.533712557,1.733667004,1.481738387,1.510979393,1.697072849,1.335162401,1.572739507,1.106861397,0.845191729,1.066906544,1.02396656,1.624314809,0.982387075,1.70163737,1.474380713,0.887169985,1.531366032,1.210869334
['185'],1.195715192,1.162801211,1.693855155,1.17206319,1.122043719,1.713508039,1.099593908,1.380515804,1.478409266,1.175727933,1.512869066,1.07990772,1.772428366,1.197606621,1.525304246,0.658510825,1.152198996,1.062455033,1.00154522,1.040498173,1.546942255,1.602822403,1.214537383,1.221819944,0.850482259,1.43564454,0.871373399,1.115467882,1.700968692,0.650318935,1.555837421,1.481902975,0.652537744,1.160088385,1.213857275,1.461566201,1.205355322,1.131782887,1.106273,1.427500668,1.235559865,1.682151563,0.664719962,0.857595182,1.559410681,1.340877934,1.533712557,1.733667004,1.481738387,1.510979393,1.697072849,1.335162401,1.572739507,1.106861397,0.845191729,1.066906544,1.02396656,1.624314809,0.982387075,1.70163737,1.474380713,0.887169985,1.531366032,1.210869334
['187'],1.201920321,1.222030651,1.796148717,1.238181327,1.165216863,1.803245905,1.093613419,1.412674713,1.524060166,1.181576347,1.555571302,1.119403448,1.84250916,1.253710817,1.545289792,0.676452271,1.189635645,1.09489606,1.022742724,1.047663001,1.617327941,1.642066743,1.257066088,1.278906355,0.863385891,1.449866541,0.881194973,1.11815009,1.788807547,0.666945408,1.569462882,1.48459164,0.667708493,1.222351597,1.262015651,1.470640543,1.257406751,1.127740781,1.134783127,1.430843963,1.275596655,1.785892387,0.682845979,0.866765625,1.639170688,1.350408929,1.610517741,1.814536089,1.523486172,1.521421155,1.782634645,1.348277972,1.657779687,1.129997226,0.855790662,1.071594003,1.02858359,1.641448165,1.003675853,1.778194672,1.508377675,0.898463261,1.54171499,1.253090221
['187'],1.201920321,1.222030651,1.796148717,1.238181327,1.165216863,1.803245905,1.093613419,1.412674713,1.524060166,1.181576347,1.555571302,1.119403448,1.84250916,1.253710817,1.545289792,0.676452271,1.189635645,1.09489606,1.022742724,1.047663001,1.617327941,1.642066743,1.257066088,1.278906355,0.863385891,1.449866541,0.881194973,1.11815009,1.788807547,0.666945408,1.569462882,1.48459164,0.667708493,1.222351597,1.262015651,1.470640543,1.257406751,1.127740781,1.134783127,1.430843963,1.275596655,1.785892387,0.682845979,0.866765625,1.639170688,1.350408929,1.610517741,1.814536089,1.523486172,1.521421155,1.782634645,1.348277972,1.657779687,1.129997226,0.855790662,1.071594003,1.02858359,1.641448165,1.003675853,1.778194672,1.508377675,0.898463261,1.54171499,1.253090221
['188'],1.205195776,1.243031726,1.835623836,1.26563419,1.18092535,1.838636539,1.089743761,1.426770724,1.541869981,1.184768779,1.571335683,1.132694951,1.868004363,1.276991647,1.554724645,0.684804738,1.208871289,1.105497157,1.033519996,1.051453289,1.645183053,1.657166321,1.278825551,1.295917227,0.869307014,1.456511742,0.88665453,1.119257733,1.824625711,0.675015719,1.572671512,1.48446809,0.674987902,1.244429792,1.279389169,1.469173489,1.276928758,1.124722682,1.142047785,1.431449322,1.284877581,1.826050068,0.69164117,0.870771241,1.671097305,1.353950233,1.641432664,1.841249027,1.539429891,1.523613512,1.812628894,1.353450642,1.692773735,1.136704515,0.860690173,1.073738644,1.030972926,1.645839341,1.014343058,1.806820509,1.521723432,0.904610788,1.544047295,1.264050236
['188'],1.205195776,1.243031726,1.835623836,1.26563419,1.18092535,1.838636539,1.089743761,1.426770724,1.541869981,1.184768779,1.571335683,1.132694951,1.868004363,1.276991647,1.554724645,0.684804738,1.208871289,1.105497157,1.033519996,1.051453289,1.645183053,1.657166321,1.278825551,1.295917227,0.869307014,1.456511742,0.88665453,1.119257733,1.824625711,0.675015719,1.572671512,1.48446809,0.674987902,1.244429792,1.279389169,1.469173489,1.276928758,1.124722682,1.142047785,1.431449322,1.284877581,1.826050068,0.69164117,0.870771241,1.671097305,1.353950233,1.641432664,1.841249027,1.539429891,1.523613512,1.812628894,1.353450642,1.692773735,1.136704515,0.860690173,1.073738644,1.030972926,1.645839341,1.014343058,1.806820509,1.521723432,0.904610788,1.544047295,1.264050236
['189'],1.208653564,1.257415665,1.865693105,1.288787492,1.192461171,1.866430019,1.085312731,1.439190358,1.556157002,1.188219755,1.583097941,1.141344673,1.886664727,1.296734684,1.563706013,0.692562567,1.228175691,1.112201382,1.044182947,1.055396853,1.667386346,1.669375048,1.300650117,1.304632271,0.874730385,1.462959476,0.892421949,1.120242918,1.85382467,0.682779612,1.57377932,1.483623837,0.681967506,1.259642974,1.291931553,1.464161761,1.291799417,1.121021566,1.144545162,1.43146165,1.286957051,1.856738593,0.700084847,0.874469422,1.69684066,1.356876004,1.666401608,1.85790949,1.551865177,1.523932512,1.832927537,1.357829853,1.721749716,1.14029196,0.865208666,1.075741867,1.033403674,1.647909527,1.02479838,1.827948059,1.532299718,0.910980972,1.544803944,1.267899833
['189'],1.208653564,1.257415665,1.865693105,1.288787492,1.192461171,1.866430019,1.085312731,1.439190358,1.556157002,1.188219755,1.583097941,1.141344673,1.886664727,1.296734684,1.563706013,0.692562567,1.228175691,1.112201382,1.044182947,1.055396853,1.667386346,1.669375048,1.300650117,1.304632271,0.874730385,1.462959476,0.892421949,1.120242918,1.85382467,0.682779612,1.57377932,1.483623837,0.681967506,1.259642974,1.291931553,1.464161761,1.291799417,1.121021566,1.144545162,1.43146165,1.286957051,1.856738593,0.700084847,0.874469422,1.69684066,1.356876004,1.666401608,1.85790949,1.551865177,1.523932512,1.832927537,1.357829853,1.721749716,1.14029196,0.865208666,1.075741867,1.033403674,1.647909527,1.02479838,1.827948059,1.532299718,0.910980972,1.544803944,1.267899833
