,69,75,1,86,106,61,31,84,29,82,93,43,56,100,41,25,35,53,91,96,58,30,54,105,87,126,92,52,50,77,99,73,97,68,85,11,59,7,79,57,104,34,18,98,114,44,103,2,55,51,111,42,74,71,125,9,48,122,118,33,47,124,64,110
Label,OO,OO,NO,OO,OO,NO,NO,NO,NO,NO,NO,OO,OO,NO,OO,OO,NO,OO,OO,NO,OO,NO,OO,OO,OO,NO,OO,NO,NO,NO,NO,OO,NO,NO,OO,OO,OO,OO,NO,OO,OO,NO,NO,NO,NO,OO,OO,NO,OO,NO,NO,OO,OO,OO,NO,OO,NO,OO,OO,NO,NO,OO,NO,NO
['1'],-0.072281145,-0.065648376,-0.0975102,-0.089768677,-0.103887292,-0.064799164,-0.05831377,-0.062453869,-0.069949718,-0.089039936,-0.09087607,-0.079198888,-0.08612474,-0.120933728,-0.083334252,-0.081223132,-0.067146467,-0.097765922,-0.089391758,-0.086426349,-0.076618021,-0.078390886,-0.082274113,-0.116620153,-0.069685359,-0.10624197,-0.080337194,-0.070785182,-0.062975978,-0.08060464,-0.122869976,-0.080659436,-0.127798072,-0.06835276,-0.083881381,-0.084966988,-0.086116232,-0.082282329,-0.088444279,-0.076265542,-0.099257939,-0.069584947,-0.06694918,-0.116595023,-0.098864828,-0.068789346,-0.106057968,-0.076762356,-0.094249755,-0.067094619,-0.091072341,-0.082855377,-0.074599328,-0.069932001,-0.11161445,-0.108943954,-0.09010523,-0.089956611,-0.096231556,-0.086294695,-0.093220647,-0.099119074,-0.078786316,-0.096054673
['1'],-0.072281145,-0.065648376,-0.0975102,-0.089768677,-0.103887292,-0.064799164,-0.05831377,-0.062453869,-0.069949718,-0.089039936,-0.09087607,-0.079198888,-0.08612474,-0.120933728,-0.083334252,-0.081223132,-0.067146467,-0.097765922,-0.089391758,-0.086426349,-0.076618021,-0.078390886,-0.082274113,-0.116620153,-0.069685359,-0.10624197,-0.080337194,-0.070785182,-0.062975978,-0.08060464,-0.122869976,-0.080659436,-0.127798072,-0.06835276,-0.083881381,-0.084966988,-0.086116232,-0.082282329,-0.088444279,-0.076265542,-0.099257939,-0.069584947,-0.06694918,-0.116595023,-0.098864828,-0.068789346,-0.106057968,-0.076762356,-0.094249755,-0.067094619,-0.091072341,-0.082855377,-0.074599328,-0.069932001,-0.11161445,-0.108943954,-0.09010523,-0.089956611,-0.096231556,-0.086294695,-0.093220647,-0.099119074,-0.078786316,-0.096054673
['2'],-0.071506883,-0.065648376,-0.0975102,-0.088679497,-0.103887292,-0.064799164,-0.05831377,-0.062453869,-0.069949718,-0.089039936,-0.09087607,-0.079198888,-0.085341752,-0.120933728,-0.083334252,-0.081223132,-0.067146467,-0.096119864,-0.089391758,-0.086426349,-0.076618021,-0.078390886,-0.080425817,-0.116620153,-0.067557822,-0.10624197,-0.080337194,-0.070785182,-0.062975978,-0.08060464,-0.122869976,-0.080659436,-0.127798072,-0.06835276,-0.082390186,-0.084966988,-0.086116232,-0.080304516,-0.088444279,-0.076265542,-0.098069515,-0.069584947,-0.06694918,-0.116595023,-0.098864828,-0.068789346,-0.105104154,-0.076762356,-0.092605258,-0.067094619,-0.091072341,-0.082855377,-0.074599328,-0.06794955,-0.11161445,-0.108943954,-0.09010523,-0.089956611,-0.095069589,-0.086294695,-0.093220647,-0.099119074,-0.078786316,-0.096054673
['2'],-0.071506883,-0.065648376,-0.0975102,-0.088679497,-0.103887292,-0.064799164,-0.05831377,-0.062453869,-0.069949718,-0.089039936,-0.09087607,-0.079198888,-0.085341752,-0.120933728,-0.083334252,-0.081223132,-0.067146467,-0.096119864,-0.089391758,-0.086426349,-0.076618021,-0.078390886,-0.080425817,-0.116620153,-0.067557822,-0.10624197,-0.080337194,-0.070785182,-0.062975978,-0.08060464,-0.122869976,-0.080659436,-0.127798072,-0.06835276,-0.082390186,-0.084966988,-0.086116232,-0.080304516,-0.088444279,-0.076265542,-0.098069515,-0.069584947,-0.06694918,-0.116595023,-0.098864828,-0.068789346,-0.105104154,-0.076762356,-0.092605258,-0.067094619,-0.091072341,-0.082855377,-0.074599328,-0.06794955,-0.11161445,-0.108943954,-0.09010523,-0.089956611,-0.095069589,-0.086294695,-0.093220647,-0.099119074,-0.078786316,-0.096054673
['3'],-0.070714575,-0.065648376,-0.0975102,-0.087466007,-0.103887292,-0.064799164,-0.05831377,-0.062453869,-0.069949718,-0.089039936,-0.09087607,-0.079198888,-0.084334273,-0.120933728,-0.083334252,-0.081223132,-0.067146467,-0.094400078,-0.089391758,-0.086426349,-0.076618021,-0.078390886,-0.078456718,-0.116620153,-0.065747592,-0.10624197,-0.080337194,-0.070785182,-0.062975978,-0.08060464,-0.122869976,-0.080659436,-0.127798072,-0.06835276,-0.080823578,-0.084966988,-0.086116232,-0.078414451,-0.088444279,-0.076265542,-0.096881847,-0.069584947,-0.06694918,-0.116595023,-0.098864828,-0.068789346,-0.104177604,-0.076762356,-0.090843541,-0.067094619,-0.091072341,-0.082855377,-0.074599328,-0.066051307,-0.11161445,-0.108943954,-0.09010523,-0.089956611,-0.093786806,-0.086294695,-0.093220647,-0.099119074,-0.078786316,-0.096054673
['3'],-0.070714575,-0.065648376,-0.0975102,-0.087466007,-0.103887292,-0.064799164,-0.05831377,-0.062453869,-0.069949718,-0.089039936,-0.09087607,-0.079198888,-0.084334273,-0.120933728,-0.083334252,-0.081223132,-0.067146467,-0.094400078,-0.089391758,-0.086426349,-0.076618021,-0.078390886,-0.078456718,-0.116620153,-0.065747592,-0.10624197,-0.080337194,-0.070785182,-0.062975978,-0.08060464,-0.122869976,-0.080659436,-0.127798072,-0.06835276,-0.080823578,-0.084966988,-0.086116232,-0.078414451,-0.088444279,-0.076265542,-0.096881847,-0.069584947,-0.06694918,-0.116595023,-0.098864828,-0.068789346,-0.104177604,-0.076762356,-0.090843541,-0.067094619,-0.091072341,-0.082855377,-0.074599328,-0.066051307,-0.11161445,-0.108943954,-0.09010523,-0.089956611,-0.093786806,-0.086294695,-0.093220647,-0.099119074,-0.078786316,-0.096054673
['4'],-0.06992524,-0.065648376,-0.0975102,-0.08612771,-0.103887292,-0.064799164,-0.05831377,-0.062453869,-0.069949718,-0.089039936,-0.09087607,-0.079198888,-0.083065459,-0.120933728,-0.083334252,-0.081223132,-0.067146467,-0.092566532,-0.089391758,-0.086426349,-0.076618021,-0.078390886,-0.076369903,-0.116620153,-0.064240213,-0.10624197,-0.080337194,-0.070785182,-0.062975978,-0.08060464,-0.122869976,-0.080659436,-0.127798072,-0.06835276,-0.079221011,-0.084966988,-0.086116232,-0.076635268,-0.088444279,-0.076265542,-0.095717055,-0.069584947,-0.06694918,-0.116595023,-0.098864828,-0.068789346,-0.103277705,-0.076762356,-0.088952629,-0.067094619,-0.091072341,-0.082855377,-0.074599328,-0.064244809,-0.11161445,-0.108943954,-0.09010523,-0.089956611,-0.092384692,-0.086294695,-0.093220647,-0.099119074,-0.078786316,-0.096054673
['4'],-0.06992524,-0.065648376,-0.0975102,-0.08612771,-0.103887292,-0.064799164,-0.05831377,-0.062453869,-0.069949718,-0.089039936,-0.09087607,-0.079198888,-0.083065459,-0.120933728,-0.083334252,-0.081223132,-0.067146467,-0.092566532,-0.089391758,-0.086426349,-0.076618021,-0.078390886,-0.076369903,-0.116620153,-0.064240213,-0.10624197,-0.080337194,-0.070785182,-0.062975978,-0.08060464,-0.122869976,-0.080659436,-0.127798072,-0.06835276,-0.079221011,-0.084966988,-0.086116232,-0.076635268,-0.088444279,-0.076265542,-0.095717055,-0.069584947,-0.06694918,-0.116595023,-0.098864828,-0.068789346,-0.103277705,-0.076762356,-0.088952629,-0.067094619,-0.091072341,-0.082855377,-0.074599328,-0.064244809,-0.11161445,-0.108943954,-0.09010523,-0.089956611,-0.092384692,-0.086294695,-0.093220647,-0.099119074,-0.078786316,-0.096054673
['5'],-0.069141442,-0.065648376,-0.0975102,-0.084668829,-0.103887292,-0.064799164,-0.05831377,-0.062453869,-0.069949718,-0.089039936,-0.09087607,-0.079198888,-0.081523058,-0.120933728,-0.083334252,-0.081223132,-0.067146467,-0.09060314,-0.089391758,-0.086426349,-0.076618021,-0.078390886,-0.074190354,-0.116620153,-0.063000531,-0.10624197,-0.080337194,-0.070785182,-0.062975978,-0.08060464,-0.122869976,-0.080659436,-0.127798072,-0.06835276,-0.077616866,-0.084966988,-0.086116232,-0.074977474,-0.088444279,-0.076265542,-0.094600187,-0.069584947,-0.06694918,-0.116595023,-0.098864828,-0.068789346,-0.102409062,-0.076762356,-0.086932795,-0.067094619,-0.091072341,-0.082855377,-0.074599328,-0.062526816,-0.11161445,-0.108943954,-0.09010523,-0.089956611,-0.090871918,-0.086294695,-0.093220647,-0.099119074,-0.078786316,-0.096054673
['5'],-0.069141442,-0.065648376,-0.0975102,-0.084668829,-0.103887292,-0.064799164,-0.05831377,-0.062453869,-0.069949718,-0.089039936,-0.09087607,-0.079198888,-0.081523058,-0.120933728,-0.083334252,-0.081223132,-0.067146467,-0.09060314,-0.089391758,-0.086426349,-0.076618021,-0.078390886,-0.074190354,-0.116620153,-0.063000531,-0.10624197,-0.080337194,-0.070785182,-0.062975978,-0.08060464,-0.122869976,-0.080659436,-0.127798072,-0.06835276,-0.077616866,-0.084966988,-0.086116232,-0.074977474,-0.088444279,-0.076265542,-0.094600187,-0.069584947,-0.06694918,-0.116595023,-0.098864828,-0.068789346,-0.102409062,-0.076762356,-0.086932795,-0.067094619,-0.091072341,-0.082855377,-0.074599328,-0.062526816,-0.11161445,-0.108943954,-0.09010523,-0.089956611,-0.090871918,-0.086294695,-0.093220647,-0.099119074,-0.078786316,-0.096054673
