,107,4,21,65,81,26,63,123,117,108,119,113,70,49,76,15,12,115,109,78,8,72,10,19,46,60,128,94,27,16,38,89,14,3,66,88,67,62,116,90,17,22,13,36,6,101,32,24,120,40,23,102,5,83,45,95,80,37,112,28,121,127,39,20
Label,OO,NO,OO,NO,NO,OO,NO,OO,OO,OO,OO,NO,OO,NO,OO,NO,OO,NO,NO,NO,OO,OO,OO,NO,NO,OO,NO,NO,OO,NO,OO,OO,NO,NO,NO,OO,NO,NO,NO,OO,NO,OO,NO,NO,OO,OO,NO,OO,OO,OO,OO,OO,OO,NO,NO,NO,NO,OO,NO,OO,OO,NO,OO,NO
['1'],-0.123616426,-0.075225339,-0.079630325,-0.08073239,-0.090619298,-0.065218613,-0.065289834,-0.089424468,-0.101195195,-0.107277884,-0.084385683,-0.094965585,-0.077754688,-0.069792255,-0.067122224,-0.075222713,-0.084385449,-0.102264299,-0.113577817,-0.091500676,-0.087610394,-0.055070003,-0.090201865,-0.06729819,-0.086714266,-0.070478995,-0.098150067,-0.08253209,-0.067912337,-0.070397263,-0.081464713,-0.087181913,-0.079635187,-0.090554704,-0.077966286,-0.076333447,-0.065969305,-0.077268994,-0.087249058,-0.093946406,-0.088969751,-0.069620726,-0.087205538,-0.070983071,-0.101691386,-0.134705224,-0.057342273,-0.064041926,-0.085305483,-0.070677438,-0.06586687,-0.123975269,-0.09801125,-0.082468043,-0.101995693,-0.083665791,-0.067844612,-0.089509177,-0.099989231,-0.088685041,-0.096108196,-0.102660537,-0.078681661,-0.067386216
['1'],-0.123616426,-0.075225339,-0.079630325,-0.08073239,-0.090619298,-0.065218613,-0.065289834,-0.089424468,-0.101195195,-0.107277884,-0.084385683,-0.094965585,-0.077754688,-0.069792255,-0.067122224,-0.075222713,-0.084385449,-0.102264299,-0.113577817,-0.091500676,-0.087610394,-0.055070003,-0.090201865,-0.06729819,-0.086714266,-0.070478995,-0.098150067,-0.08253209,-0.067912337,-0.070397263,-0.081464713,-0.087181913,-0.079635187,-0.090554704,-0.077966286,-0.076333447,-0.065969305,-0.077268994,-0.087249058,-0.093946406,-0.088969751,-0.069620726,-0.087205538,-0.070983071,-0.101691386,-0.134705224,-0.057342273,-0.064041926,-0.085305483,-0.070677438,-0.06586687,-0.123975269,-0.09801125,-0.082468043,-0.101995693,-0.083665791,-0.067844612,-0.089509177,-0.099989231,-0.088685041,-0.096108196,-0.102660537,-0.078681661,-0.067386216
['2'],-0.123616426,-0.075225339,-0.078697098,-0.08073239,-0.090619298,-0.065218613,-0.065289834,-0.089424468,-0.099598068,-0.107277884,-0.082364329,-0.094965585,-0.076848248,-0.069792255,-0.067122224,-0.075222713,-0.084385449,-0.102264299,-0.113577817,-0.091500676,-0.086214766,-0.053088274,-0.090201865,-0.06729819,-0.086714266,-0.070478995,-0.098150067,-0.08253209,-0.067912337,-0.070397263,-0.080520118,-0.087181913,-0.079635187,-0.090554704,-0.077966286,-0.074383673,-0.065969305,-0.077268994,-0.087249058,-0.093946406,-0.088969751,-0.06818698,-0.087205538,-0.070983071,-0.100192682,-0.133730778,-0.057342273,-0.063658435,-0.082942426,-0.068581499,-0.064701342,-0.123629211,-0.096941438,-0.082468043,-0.101995693,-0.083665791,-0.067844612,-0.086892769,-0.099989231,-0.088685041,-0.096108196,-0.102660537,-0.07717153,-0.067386216
['2'],-0.123616426,-0.075225339,-0.078697098,-0.08073239,-0.090619298,-0.065218613,-0.065289834,-0.089424468,-0.099598068,-0.107277884,-0.082364329,-0.094965585,-0.076848248,-0.069792255,-0.067122224,-0.075222713,-0.084385449,-0.102264299,-0.113577817,-0.091500676,-0.086214766,-0.053088274,-0.090201865,-0.06729819,-0.086714266,-0.070478995,-0.098150067,-0.08253209,-0.067912337,-0.070397263,-0.080520118,-0.087181913,-0.079635187,-0.090554704,-0.077966286,-0.074383673,-0.065969305,-0.077268994,-0.087249058,-0.093946406,-0.088969751,-0.06818698,-0.087205538,-0.070983071,-0.100192682,-0.133730778,-0.057342273,-0.063658435,-0.082942426,-0.068581499,-0.064701342,-0.123629211,-0.096941438,-0.082468043,-0.101995693,-0.083665791,-0.067844612,-0.086892769,-0.099989231,-0.088685041,-0.096108196,-0.102660537,-0.07717153,-0.067386216
['3'],-0.123616426,-0.075225339,-0.077529817,-0.08073239,-0.090619298,-0.065218613,-0.065289834,-0.089424468,-0.097995473,-0.107277884,-0.080314494,-0.094965585,-0.07578886,-0.069792255,-0.067122224,-0.075222713,-0.084385449,-0.102264299,-0.113577817,-0.091500676,-0.084709131,-0.051192722,-0.090201865,-0.06729819,-0.086714266,-0.070478995,-0.098150067,-0.08253209,-0.067912337,-0.070397263,-0.079653197,-0.087181913,-0.079635187,-0.090554704,-0.077966286,-0.072335663,-0.065969305,-0.077268994,-0.087249058,-0.093946406,-0.088969751,-0.066707431,-0.087205538,-0.070983071,-0.098519132,-0.132562129,-0.057342273,-0.063012051,-0.080682432,-0.066578404,-0.063495576,-0.123298265,-0.095876985,-0.082468043,-0.101995693,-0.083665791,-0.067844612,-0.084346371,-0.099989231,-0.088685041,-0.096108196,-0.102660537,-0.075604347,-0.067386216
['3'],-0.123616426,-0.075225339,-0.077529817,-0.08073239,-0.090619298,-0.065218613,-0.065289834,-0.089424468,-0.097995473,-0.107277884,-0.080314494,-0.094965585,-0.07578886,-0.069792255,-0.067122224,-0.075222713,-0.084385449,-0.102264299,-0.113577817,-0.091500676,-0.084709131,-0.051192722,-0.090201865,-0.06729819,-0.086714266,-0.070478995,-0.098150067,-0.08253209,-0.067912337,-0.070397263,-0.079653197,-0.087181913,-0.079635187,-0.090554704,-0.077966286,-0.072335663,-0.065969305,-0.077268994,-0.087249058,-0.093946406,-0.088969751,-0.066707431,-0.087205538,-0.070983071,-0.098519132,-0.132562129,-0.057342273,-0.063012051,-0.080682432,-0.066578404,-0.063495576,-0.123298265,-0.095876985,-0.082468043,-0.101995693,-0.083665791,-0.067844612,-0.084346371,-0.099989231,-0.088685041,-0.096108196,-0.102660537,-0.075604347,-0.067386216
['4'],-0.123616426,-0.075225339,-0.076110819,-0.08073239,-0.090619298,-0.065218613,-0.065289834,-0.089424468,-0.096394169,-0.107277884,-0.078265825,-0.094965585,-0.074566553,-0.069792255,-0.067122224,-0.075222713,-0.084385449,-0.102264299,-0.113577817,-0.091500676,-0.083075097,-0.049437467,-0.090201865,-0.06729819,-0.086714266,-0.070478995,-0.098150067,-0.08253209,-0.067912337,-0.070397263,-0.078843649,-0.087181913,-0.079635187,-0.090554704,-0.077966286,-0.07023025,-0.065969305,-0.077268994,-0.087249058,-0.093946406,-0.088969751,-0.06516863,-0.087205538,-0.070983071,-0.096699018,-0.131216238,-0.057342273,-0.062073375,-0.078559521,-0.064722055,-0.062232756,-0.12296095,-0.094795298,-0.082468043,-0.101995693,-0.083665791,-0.067844612,-0.081884609,-0.099989231,-0.088685041,-0.096108196,-0.102660537,-0.073966375,-0.067386216
['4'],-0.123616426,-0.075225339,-0.076110819,-0.08073239,-0.090619298,-0.065218613,-0.065289834,-0.089424468,-0.096394169,-0.107277884,-0.078265825,-0.094965585,-0.074566553,-0.069792255,-0.067122224,-0.075222713,-0.084385449,-0.102264299,-0.113577817,-0.091500676,-0.083075097,-0.049437467,-0.090201865,-0.06729819,-0.086714266,-0.070478995,-0.098150067,-0.08253209,-0.067912337,-0.070397263,-0.078843649,-0.087181913,-0.079635187,-0.090554704,-0.077966286,-0.07023025,-0.065969305,-0.077268994,-0.087249058,-0.093946406,-0.088969751,-0.06516863,-0.087205538,-0.070983071,-0.096699018,-0.131216238,-0.057342273,-0.062073375,-0.078559521,-0.064722055,-0.062232756,-0.12296095,-0.094795298,-0.082468043,-0.101995693,-0.083665791,-0.067844612,-0.081884609,-0.099989231,-0.088685041,-0.096108196,-0.102660537,-0.073966375,-0.067386216
