,53,49,37,27,4,24,7,8,28,70,44,67,34,41,55,15,63,21,64,69,39,66,68,6,56,65,59,42,14,40,5,35,23,47,17
Label,C,B,B,A,A,A,B,A,B,A,C,B,C,A,B,A,C,C,C,C,C,B,B,A,A,B,A,C,B,B,C,C,B,B,C
['1+1'],875875.904,672356.636,0.0,378695.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417660.084,2288237.25,0.0,0.0,0.0,0.0,0.0,246589.697,0.0,0.0,333626.778,0.0,0.0,129902.112,1134152.29,0.0,1647525.15,0.0,507845.236,0.0,867018.916,0.0
['1+1'],875875.904,672356.636,0.0,378695.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417660.084,2288237.25,0.0,0.0,0.0,0.0,0.0,246589.697,0.0,0.0,333626.778,0.0,0.0,129902.112,1134152.29,0.0,1647525.15,0.0,507845.236,0.0,867018.916,0.0
['1+2'],8652823.64,158731.574,0.0,123078.192,43345.467,17625.821,33477.754,733872.154,53845.781,0.0,972545.342,0.0,85844.584,71644.54,132358.644,73917.8,0.0,16961.022,0.0,0.0,0.0,0.0,0.0,161344.393,0.0,0.0,0.0,1237132.94,0.0,101797.268,20383.252,112844.154,20513.399,67929.981,63266.794
['1+2'],8652823.64,158731.574,0.0,123078.192,43345.467,17625.821,33477.754,733872.154,53845.781,0.0,972545.342,0.0,85844.584,71644.54,132358.644,73917.8,0.0,16961.022,0.0,0.0,0.0,0.0,0.0,161344.393,0.0,0.0,0.0,1237132.94,0.0,101797.268,20383.252,112844.154,20513.399,67929.981,63266.794
['1+3'],353504.605,7651088.87,4224025.44,2185957.62,103484.995,902653.336,0.0,0.0,1819272.1,0.0,10530934.0,0.0,6992482.03,5686200.31,3961830.37,120971.719,18480709.8,643313.238,12181810.0,14619913.7,3751620.83,7582259.0,8463434.16,39631.755,567236.376,5129009.67,21451214.1,5113497.73,0.0,5212843.38,0.0,5891440.9,1491070.55,8019808.35,152524.612
['1+3'],353504.605,7651088.87,4224025.44,2185957.62,103484.995,902653.336,0.0,0.0,1819272.1,0.0,10530934.0,0.0,6992482.03,5686200.31,3961830.37,120971.719,18480709.8,643313.238,12181810.0,14619913.7,3751620.83,7582259.0,8463434.16,39631.755,567236.376,5129009.67,21451214.1,5113497.73,0.0,5212843.38,0.0,5891440.9,1491070.55,8019808.35,152524.612
['1+4'],328211.881,256719.442,837222.46,0.0,68704.705,0.0,39589.738,64282.591,107292.829,0.0,104089.696,0.0,57166.978,95917.439,241699.726,60055.451,0.0,0.0,0.0,0.0,493151.425,0.0,12790.6,0.0,0.0,0.0,0.0,0.0,0.0,644087.101,0.0,0.0,233012.878,1239912.7,23885.139
['1+4'],328211.881,256719.442,837222.46,0.0,68704.705,0.0,39589.738,64282.591,107292.829,0.0,104089.696,0.0,57166.978,95917.439,241699.726,60055.451,0.0,0.0,0.0,0.0,493151.425,0.0,12790.6,0.0,0.0,0.0,0.0,0.0,0.0,644087.101,0.0,0.0,233012.878,1239912.7,23885.139
['1+5'],0.0,172971.596,11047.471,42926.976,688760.249,41005.02,0.0,20189.274,0.0,0.0,5462.107,0.0,4316.532,11551.067,0.0,159734.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891054.64,0.0,0.0,0.0,0.0,0.0,0.0,24952.535,15947.751,0.0,0.0,38045.736
['1+5'],0.0,172971.596,11047.471,42926.976,688760.249,41005.02,0.0,20189.274,0.0,0.0,5462.107,0.0,4316.532,11551.067,0.0,159734.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891054.64,0.0,0.0,0.0,0.0,0.0,0.0,24952.535,15947.751,0.0,0.0,38045.736
['1+6'],32543303.6,19434816.7,249516581.0,0.0,828139979.0,6187639700.0,4330004382.0,1139247307.0,0.0,5091714.21,0.0,0.0,3261783451.0,0.0,0.0,5305059703.0,225436.133,7892539087.0,0.0,0.0,0.0,0.0,324414.229,770749809.0,0.0,214311.684,2436672.71,0.0,28288214.9,13790734.3,879694214.0,3854515416.0,6033781085.0,10630686.9,5684931297.0
['1+6'],32543303.6,19434816.7,249516581.0,0.0,828139979.0,6187639700.0,4330004382.0,1139247307.0,0.0,5091714.21,0.0,0.0,3261783451.0,0.0,0.0,5305059703.0,225436.133,7892539087.0,0.0,0.0,0.0,0.0,324414.229,770749809.0,0.0,214311.684,2436672.71,0.0,28288214.9,13790734.3,879694214.0,3854515416.0,6033781085.0,10630686.9,5684931297.0
['1+7'],450723.417,319415.968,207668.593,0.0,0.0,0.0,0.0,97642.971,0.0,203231.355,218180.18,96010.382,0.0,208452.97,495378.757,0.0,28683.804,0.0,0.0,191930.528,0.0,16189.178,119515.403,0.0,0.0,0.0,412333.99,145287.423,0.0,274903.999,0.0,0.0,0.0,344946.806,0.0
['1+7'],450723.417,319415.968,207668.593,0.0,0.0,0.0,0.0,97642.971,0.0,203231.355,218180.18,96010.382,0.0,208452.97,495378.757,0.0,28683.804,0.0,0.0,191930.528,0.0,16189.178,119515.403,0.0,0.0,0.0,412333.99,145287.423,0.0,274903.999,0.0,0.0,0.0,344946.806,0.0
['1+8'],332959.013,5669924.73,0.0,11220255.1,7558361.52,7982314.03,6812535.12,8850356.56,8150250.58,484512.909,6899826.09,0.0,8038747.03,4904266.52,6262095.12,0.0,0.0,8494129.86,0.0,451792.979,6532479.41,0.0,0.0,9540291.59,0.0,0.0,1824788.3,7521404.2,0.0,7058954.82,7809815.23,6392154.69,6547422.21,5025602.19,10759142.3
['1+8'],332959.013,5669924.73,0.0,11220255.1,7558361.52,7982314.03,6812535.12,8850356.56,8150250.58,484512.909,6899826.09,0.0,8038747.03,4904266.52,6262095.12,0.0,0.0,8494129.86,0.0,451792.979,6532479.41,0.0,0.0,9540291.59,0.0,0.0,1824788.3,7521404.2,0.0,7058954.82,7809815.23,6392154.69,6547422.21,5025602.19,10759142.3
['1+9'],1915892.31,425579.565,367175.505,0.0,302461.106,350630.462,376410.813,369639.359,377359.745,0.0,2400015.3,0.0,68863.314,262464.847,0.0,242856.816,0.0,81948.535,0.0,0.0,46094.023,0.0,0.0,336979.179,0.0,0.0,200719.34,1437110.99,0.0,348023.268,93000.941,77323.233,283228.454,544370.742,109174.01
['1+9'],1915892.31,425579.565,367175.505,0.0,302461.106,350630.462,376410.813,369639.359,377359.745,0.0,2400015.3,0.0,68863.314,262464.847,0.0,242856.816,0.0,81948.535,0.0,0.0,46094.023,0.0,0.0,336979.179,0.0,0.0,200719.34,1437110.99,0.0,348023.268,93000.941,77323.233,283228.454,544370.742,109174.01
['1+10'],0.0,3826.477,0.0,23186.507,24386.705,11007.826,26895.965,24177.358,25180.576,0.0,0.0,0.0,0.0,0.0,7643.088,32030.633,0.0,18885.809,0.0,0.0,3372.65,0.0,0.0,0.0,11.345,0.0,0.0,0.0,0.0,2940.033,57671.714,3841.312,0.0,5606.311,21629.732
['1+10'],0.0,3826.477,0.0,23186.507,24386.705,11007.826,26895.965,24177.358,25180.576,0.0,0.0,0.0,0.0,0.0,7643.088,32030.633,0.0,18885.809,0.0,0.0,3372.65,0.0,0.0,0.0,11.345,0.0,0.0,0.0,0.0,2940.033,57671.714,3841.312,0.0,5606.311,21629.732
['1+11'],399007.414,101832.541,128672.56,135865.491,0.0,90129.475,0.0,0.0,179566.731,0.0,522580.04,0.0,64884.517,102661.352,215815.353,0.0,0.0,106504.645,0.0,0.0,0.0,0.0,0.0,53356.329,0.0,0.0,0.0,368025.334,0.0,0.0,0.0,173079.371,0.0,0.0,107858.194
['1+11'],399007.414,101832.541,128672.56,135865.491,0.0,90129.475,0.0,0.0,179566.731,0.0,522580.04,0.0,64884.517,102661.352,215815.353,0.0,0.0,106504.645,0.0,0.0,0.0,0.0,0.0,53356.329,0.0,0.0,0.0,368025.334,0.0,0.0,0.0,173079.371,0.0,0.0,107858.194
['1+12'],395405.692,276005.794,183403.008,336206.005,234659.948,293507.151,230074.406,254595.615,204201.92,201978.392,339477.234,79955.123,233498.561,217522.839,244312.839,317859.876,7080.411,126631.407,0.0,255105.299,207182.363,0.0,95342.87,242490.809,0.0,0.0,181934.669,281016.285,0.0,238224.706,193555.905,217000.128,113277.376,249918.612,311600.1
