,53,49,37,27,4,24,7,8,28,70,44,67,34,41,55,15,63,21,64,69,39,66,68,6,56,65,59,42,14,40,5,35,23,47,17
Label,C,B,B,A,A,A,B,A,B,A,C,B,C,A,B,A,C,C,C,C,C,B,B,A,A,B,A,C,B,B,C,C,B,B,C
['1+243'],29297.686,16067.786,18362.267,27138.523,14119.323,23278.787,23585.722,20736.923,15842.984,19292.422,22356.928,13065.984,14266.415,19779.293,22512.203,20348.297,14446.864,27108.926,12749.822,23312.932,13943.676,16144.182,19934.363,26228.549,202437.601,15974.033,16261.143,24183.597,12512.86,18407.798,19128.682,14114.787,24190.297,16940.786,24134.32
['1+243'],29297.686,16067.786,18362.267,27138.523,14119.323,23278.787,23585.722,20736.923,15842.984,19292.422,22356.928,13065.984,14266.415,19779.293,22512.203,20348.297,14446.864,27108.926,12749.822,23312.932,13943.676,16144.182,19934.363,26228.549,202437.601,15974.033,16261.143,24183.597,12512.86,18407.798,19128.682,14114.787,24190.297,16940.786,24134.32
['1+251'],68612.302,144882.879,125963.911,84093.801,68021.628,88509.476,74514.953,67526.428,95240.618,69087.882,37789.684,67210.854,28593.69,119568.611,168516.941,79375.673,31211.037,42426.112,22644.384,28620.092,26105.003,51654.29,60105.418,68151.064,0.0,56412.083,58085.424,39207.759,316954.068,115230.719,25294.28,29599.914,79212.692,145182.073,43771.053
['1+251'],68612.302,144882.879,125963.911,84093.801,68021.628,88509.476,74514.953,67526.428,95240.618,69087.882,37789.684,67210.854,28593.69,119568.611,168516.941,79375.673,31211.037,42426.112,22644.384,28620.092,26105.003,51654.29,60105.418,68151.064,0.0,56412.083,58085.424,39207.759,316954.068,115230.719,25294.28,29599.914,79212.692,145182.073,43771.053
['1+834'],1033828.04,861373.566,621333.222,487046.374,291730.854,456569.357,0.0,346781.917,624574.512,509207.59,510042.792,416480.123,444427.003,628951.015,929852.164,659783.801,325458.833,979136.311,255094.106,316071.393,553010.329,393732.973,417336.271,370980.333,685037.609,421594.078,358021.955,721331.107,188724.152,645639.816,195160.386,521573.729,524697.283,784811.9,547179.675
['1+834'],1033828.04,861373.566,621333.222,487046.374,291730.854,456569.357,0.0,346781.917,624574.512,509207.59,510042.792,416480.123,444427.003,628951.015,929852.164,659783.801,325458.833,979136.311,255094.106,316071.393,553010.329,393732.973,417336.271,370980.333,685037.609,421594.078,358021.955,721331.107,188724.152,645639.816,195160.386,521573.729,524697.283,784811.9,547179.675
['1+881'],0.0,234061.844,163194.946,56265.556,82596.908,81216.68,114522.193,74513.688,94716.368,0.0,14111.711,0.0,13092.353,159029.696,0.0,82127.115,0.0,20542.79,2565.002,0.0,21995.126,102307.092,66227.949,98300.236,0.0,106965.873,54617.634,32218.248,0.0,0.0,12209.395,15411.97,96077.229,0.0,31009.916
['1+881'],0.0,234061.844,163194.946,56265.556,82596.908,81216.68,114522.193,74513.688,94716.368,0.0,14111.711,0.0,13092.353,159029.696,0.0,82127.115,0.0,20542.79,2565.002,0.0,21995.126,102307.092,66227.949,98300.236,0.0,106965.873,54617.634,32218.248,0.0,0.0,12209.395,15411.97,96077.229,0.0,31009.916
['1+934'],410034.397,0.0,645424.04,803593.077,645954.844,667340.426,600689.591,638484.708,691123.24,400097.714,0.0,245041.922,200430.879,598895.083,640033.158,494142.62,310073.959,245696.385,80687.692,219968.715,244017.546,329775.737,644979.362,757614.174,673574.537,357980.693,663662.022,175309.475,344455.986,615016.812,1080129.39,118004.165,530452.652,605940.16,319344.339
['1+934'],410034.397,0.0,645424.04,803593.077,645954.844,667340.426,600689.591,638484.708,691123.24,400097.714,0.0,245041.922,200430.879,598895.083,640033.158,494142.62,310073.959,245696.385,80687.692,219968.715,244017.546,329775.737,644979.362,757614.174,673574.537,357980.693,663662.022,175309.475,344455.986,615016.812,1080129.39,118004.165,530452.652,605940.16,319344.339
['1+984'],450792.057,3762447.11,2567465.79,1028286.82,899748.49,1150232.33,1379357.86,1219566.66,1220325.78,1441676.29,316446.429,1498653.28,230634.114,2267291.63,4225615.18,730836.497,119784.722,303672.177,99930.351,136881.898,118405.247,1064624.15,1260016.32,1041913.77,2393114.58,1127726.8,824115.274,136338.489,3046238.18,2260777.46,173301.628,243659.467,1066903.44,3995335.84,315711.551
['1+984'],450792.057,3762447.11,2567465.79,1028286.82,899748.49,1150232.33,1379357.86,1219566.66,1220325.78,1441676.29,316446.429,1498653.28,230634.114,2267291.63,4225615.18,730836.497,119784.722,303672.177,99930.351,136881.898,118405.247,1064624.15,1260016.32,1041913.77,2393114.58,1127726.8,824115.274,136338.489,3046238.18,2260777.46,173301.628,243659.467,1066903.44,3995335.84,315711.551
