,62,51,52,2,16,3,50,18,60,45,54,48,1,20,38,30,22,61,58,13,10,9,33,25,46,57,31,36,43,11,26,19,12,32,29
Label,C,A,C,B,B,C,C,B,A,C,A,B,B,C,A,A,B,B,B,C,B,A,C,B,C,B,C,C,A,B,B,A,A,B,A
['1+243'],18899.915,59456.859,14812.301,24194.319,22714.468,20145.067,16408.754,17805.847,17244.012,19104.572,42666.586,20178.876,24755.875,20926.444,16853.042,15858.789,23152.849,18862.942,15495.517,26447.199,25597.467,25405.064,14334.891,30231.372,18035.073,13617.189,6996.189,13823.191,17199.284,19524.999,16218.795,25789.928,21334.513,17293.583,17681.556
['1+243'],18899.915,59456.859,14812.301,24194.319,22714.468,20145.067,16408.754,17805.847,17244.012,19104.572,42666.586,20178.876,24755.875,20926.444,16853.042,15858.789,23152.849,18862.942,15495.517,26447.199,25597.467,25405.064,14334.891,30231.372,18035.073,13617.189,6996.189,13823.191,17199.284,19524.999,16218.795,25789.928,21334.513,17293.583,17681.556
['1+251'],29993.049,221060.271,33559.624,62707.033,100163.353,24288.473,37259.891,101237.162,80611.223,33800.42,254117.719,120303.829,67878.963,42245.321,91143.037,67666.916,75044.118,66226.202,72391.133,29110.484,105251.831,94132.732,26535.076,117590.088,40046.339,79638.701,22973.947,31242.113,74292.54,83974.497,225218.92,112236.165,103705.231,76044.145,79600.263
['1+251'],29993.049,221060.271,33559.624,62707.033,100163.353,24288.473,37259.891,101237.162,80611.223,33800.42,254117.719,120303.829,67878.963,42245.321,91143.037,67666.916,75044.118,66226.202,72391.133,29110.484,105251.831,94132.732,26535.076,117590.088,40046.339,79638.701,22973.947,31242.113,74292.54,83974.497,225218.92,112236.165,103705.231,76044.145,79600.263
['1+834'],274740.715,1263328.82,800437.298,302402.19,670188.883,243997.909,555410.467,780160.579,354531.03,405937.235,1156104.96,721136.196,346990.229,838179.981,585145.5,417678.686,500176.663,362015.036,321555.014,346727.111,489162.293,399178.814,396615.655,625228.203,495118.076,338930.731,417003.05,479699.325,601790.953,468889.803,470618.981,792391.583,523422.966,535573.549,407988.493
['1+834'],274740.715,1263328.82,800437.298,302402.19,670188.883,243997.909,555410.467,780160.579,354531.03,405937.235,1156104.96,721136.196,346990.229,838179.981,585145.5,417678.686,500176.663,362015.036,321555.014,346727.111,489162.293,399178.814,396615.655,625228.203,495118.076,338930.731,417003.05,479699.325,601790.953,468889.803,470618.981,792391.583,523422.966,535573.549,407988.493
['1+881'],0.0,389625.447,0.0,94527.406,87042.257,16866.606,33709.629,0.0,45178.205,7098.23,241975.319,5213.196,76729.053,40195.787,90263.015,83131.963,91794.393,78395.349,57311.106,17495.54,218822.242,173467.575,20361.913,87043.908,19432.029,72445.468,18169.31,19961.068,149891.813,169666.477,0.0,109168.836,140853.895,111362.337,86136.906
['1+881'],0.0,389625.447,0.0,94527.406,87042.257,16866.606,33709.629,0.0,45178.205,7098.23,241975.319,5213.196,76729.053,40195.787,90263.015,83131.963,91794.393,78395.349,57311.106,17495.54,218822.242,173467.575,20361.913,87043.908,19432.029,72445.468,18169.31,19961.068,149891.813,169666.477,0.0,109168.836,140853.895,111362.337,86136.906
['1+934'],100923.553,1861548.5,26094.617,608925.306,608792.121,194241.05,247626.82,1048566.52,362249.361,358760.85,1032362.91,1255920.15,649041.996,181788.046,677941.13,853807.279,974459.668,392611.108,527303.371,243378.706,627809.328,710069.678,265046.376,835177.353,213176.212,370224.694,210935.904,263558.437,706941.892,654754.945,831581.705,793011.425,740687.763,639194.534,637984.772
['1+934'],100923.553,1861548.5,26094.617,608925.306,608792.121,194241.05,247626.82,1048566.52,362249.361,358760.85,1032362.91,1255920.15,649041.996,181788.046,677941.13,853807.279,974459.668,392611.108,527303.371,243378.706,627809.328,710069.678,265046.376,835177.353,213176.212,370224.694,210935.904,263558.437,706941.892,654754.945,831581.705,793011.425,740687.763,639194.534,637984.772
['1+984'],101079.09,5762671.57,386820.589,925374.874,965176.015,178973.766,445952.579,991360.529,1035804.66,335493.023,4450719.12,3366932.33,951671.42,327553.186,1746593.93,1009499.27,1045667.3,1018690.35,962242.721,240882.505,2557156.05,2043284.29,249723.107,1331833.3,363460.651,895710.729,227119.407,249628.671,1501090.75,1985768.73,2517353.27,1021464.76,2330607.79,1200089.03,1171878.22
['1+984'],101079.09,5762671.57,386820.589,925374.874,965176.015,178973.766,445952.579,991360.529,1035804.66,335493.023,4450719.12,3366932.33,951671.42,327553.186,1746593.93,1009499.27,1045667.3,1018690.35,962242.721,240882.505,2557156.05,2043284.29,249723.107,1331833.3,363460.651,895710.729,227119.407,249628.671,1501090.75,1985768.73,2517353.27,1021464.76,2330607.79,1200089.03,1171878.22
