,65,127,96,53,112,120,50,66,46,73,107,92,100,57,39,75,71,1,54,26,13,82,35,12,103,68,16,43,79,67,110,47,123,25,115,62,41,94,101,61,118,8,109,27,52,19,5,28,22,76,77,40,17,34,90,106,44,49,121,111,70,81,126,86
Label,CAN     ,SUN,SUN,OO,SUN,OO,CAN     ,CAN     ,SUN,OO,OO,OO,CAN     ,OO,OO,OO,OO,CAN     ,OO,OO,SUN,CAN     ,CAN     ,OO,OO,CAN     ,SUN,OO,SUN,CAN     ,SUN,SUN,OO,OO,CAN     ,SUN,OO,SUN,OO,SUN,OO,OO,SUN,OO,CAN     ,CAN     ,OO,OO,OO,OO,SUN,OO,CAN     ,CAN     ,OO,OO,OO,CAN     ,OO,SUN,OO,CAN     ,SUN,OO
['1'],-0.08073239,-0.102660537,-0.086426349,-0.097765922,-0.099989231,-0.085305483,-0.062975978,-0.077966286,-0.086714266,-0.080659436,-0.123616426,-0.080337194,-0.120933728,-0.076265542,-0.078681661,-0.065648376,-0.069932001,-0.0975102,-0.082274113,-0.065218613,-0.087205538,-0.089039936,-0.067146467,-0.084385449,-0.106057968,-0.06835276,-0.070397263,-0.079198888,-0.088444279,-0.065969305,-0.096054673,-0.093220647,-0.089424468,-0.081223132,-0.102264299,-0.077268994,-0.083334252,-0.08253209,-0.134705224,-0.064799164,-0.096231556,-0.087610394,-0.113577817,-0.067912337,-0.070785182,-0.06729819,-0.09801125,-0.088685041,-0.069620726,-0.067122224,-0.08060464,-0.070677438,-0.088969751,-0.069584947,-0.093946406,-0.103887292,-0.068789346,-0.069792255,-0.096108196,-0.091072341,-0.077754688,-0.090619298,-0.10624197,-0.089768677
['1'],-0.08073239,-0.102660537,-0.086426349,-0.097765922,-0.099989231,-0.085305483,-0.062975978,-0.077966286,-0.086714266,-0.080659436,-0.123616426,-0.080337194,-0.120933728,-0.076265542,-0.078681661,-0.065648376,-0.069932001,-0.0975102,-0.082274113,-0.065218613,-0.087205538,-0.089039936,-0.067146467,-0.084385449,-0.106057968,-0.06835276,-0.070397263,-0.079198888,-0.088444279,-0.065969305,-0.096054673,-0.093220647,-0.089424468,-0.081223132,-0.102264299,-0.077268994,-0.083334252,-0.08253209,-0.134705224,-0.064799164,-0.096231556,-0.087610394,-0.113577817,-0.067912337,-0.070785182,-0.06729819,-0.09801125,-0.088685041,-0.069620726,-0.067122224,-0.08060464,-0.070677438,-0.088969751,-0.069584947,-0.093946406,-0.103887292,-0.068789346,-0.069792255,-0.096108196,-0.091072341,-0.077754688,-0.090619298,-0.10624197,-0.089768677
['2'],-0.08073239,-0.102660537,-0.086426349,-0.096119864,-0.099989231,-0.082942426,-0.062975978,-0.077966286,-0.086714266,-0.080659436,-0.123616426,-0.080337194,-0.120933728,-0.076265542,-0.07717153,-0.065648376,-0.06794955,-0.0975102,-0.080425817,-0.065218613,-0.087205538,-0.089039936,-0.067146467,-0.084385449,-0.105104154,-0.06835276,-0.070397263,-0.079198888,-0.088444279,-0.065969305,-0.096054673,-0.093220647,-0.089424468,-0.081223132,-0.102264299,-0.077268994,-0.083334252,-0.08253209,-0.133730778,-0.064799164,-0.095069589,-0.086214766,-0.113577817,-0.067912337,-0.070785182,-0.06729819,-0.096941438,-0.088685041,-0.06818698,-0.067122224,-0.08060464,-0.068581499,-0.088969751,-0.069584947,-0.093946406,-0.103887292,-0.068789346,-0.069792255,-0.096108196,-0.091072341,-0.076848248,-0.090619298,-0.10624197,-0.088679497
['2'],-0.08073239,-0.102660537,-0.086426349,-0.096119864,-0.099989231,-0.082942426,-0.062975978,-0.077966286,-0.086714266,-0.080659436,-0.123616426,-0.080337194,-0.120933728,-0.076265542,-0.07717153,-0.065648376,-0.06794955,-0.0975102,-0.080425817,-0.065218613,-0.087205538,-0.089039936,-0.067146467,-0.084385449,-0.105104154,-0.06835276,-0.070397263,-0.079198888,-0.088444279,-0.065969305,-0.096054673,-0.093220647,-0.089424468,-0.081223132,-0.102264299,-0.077268994,-0.083334252,-0.08253209,-0.133730778,-0.064799164,-0.095069589,-0.086214766,-0.113577817,-0.067912337,-0.070785182,-0.06729819,-0.096941438,-0.088685041,-0.06818698,-0.067122224,-0.08060464,-0.068581499,-0.088969751,-0.069584947,-0.093946406,-0.103887292,-0.068789346,-0.069792255,-0.096108196,-0.091072341,-0.076848248,-0.090619298,-0.10624197,-0.088679497
['3'],-0.08073239,-0.102660537,-0.086426349,-0.094400078,-0.099989231,-0.080682432,-0.062975978,-0.077966286,-0.086714266,-0.080659436,-0.123616426,-0.080337194,-0.120933728,-0.076265542,-0.075604347,-0.065648376,-0.066051307,-0.0975102,-0.078456718,-0.065218613,-0.087205538,-0.089039936,-0.067146467,-0.084385449,-0.104177604,-0.06835276,-0.070397263,-0.079198888,-0.088444279,-0.065969305,-0.096054673,-0.093220647,-0.089424468,-0.081223132,-0.102264299,-0.077268994,-0.083334252,-0.08253209,-0.132562129,-0.064799164,-0.093786806,-0.084709131,-0.113577817,-0.067912337,-0.070785182,-0.06729819,-0.095876985,-0.088685041,-0.066707431,-0.067122224,-0.08060464,-0.066578404,-0.088969751,-0.069584947,-0.093946406,-0.103887292,-0.068789346,-0.069792255,-0.096108196,-0.091072341,-0.07578886,-0.090619298,-0.10624197,-0.087466007
['3'],-0.08073239,-0.102660537,-0.086426349,-0.094400078,-0.099989231,-0.080682432,-0.062975978,-0.077966286,-0.086714266,-0.080659436,-0.123616426,-0.080337194,-0.120933728,-0.076265542,-0.075604347,-0.065648376,-0.066051307,-0.0975102,-0.078456718,-0.065218613,-0.087205538,-0.089039936,-0.067146467,-0.084385449,-0.104177604,-0.06835276,-0.070397263,-0.079198888,-0.088444279,-0.065969305,-0.096054673,-0.093220647,-0.089424468,-0.081223132,-0.102264299,-0.077268994,-0.083334252,-0.08253209,-0.132562129,-0.064799164,-0.093786806,-0.084709131,-0.113577817,-0.067912337,-0.070785182,-0.06729819,-0.095876985,-0.088685041,-0.066707431,-0.067122224,-0.08060464,-0.066578404,-0.088969751,-0.069584947,-0.093946406,-0.103887292,-0.068789346,-0.069792255,-0.096108196,-0.091072341,-0.07578886,-0.090619298,-0.10624197,-0.087466007
['4'],-0.08073239,-0.102660537,-0.086426349,-0.092566532,-0.099989231,-0.078559521,-0.062975978,-0.077966286,-0.086714266,-0.080659436,-0.123616426,-0.080337194,-0.120933728,-0.076265542,-0.073966375,-0.065648376,-0.064244809,-0.0975102,-0.076369903,-0.065218613,-0.087205538,-0.089039936,-0.067146467,-0.084385449,-0.103277705,-0.06835276,-0.070397263,-0.079198888,-0.088444279,-0.065969305,-0.096054673,-0.093220647,-0.089424468,-0.081223132,-0.102264299,-0.077268994,-0.083334252,-0.08253209,-0.131216238,-0.064799164,-0.092384692,-0.083075097,-0.113577817,-0.067912337,-0.070785182,-0.06729819,-0.094795298,-0.088685041,-0.06516863,-0.067122224,-0.08060464,-0.064722055,-0.088969751,-0.069584947,-0.093946406,-0.103887292,-0.068789346,-0.069792255,-0.096108196,-0.091072341,-0.074566553,-0.090619298,-0.10624197,-0.08612771
['4'],-0.08073239,-0.102660537,-0.086426349,-0.092566532,-0.099989231,-0.078559521,-0.062975978,-0.077966286,-0.086714266,-0.080659436,-0.123616426,-0.080337194,-0.120933728,-0.076265542,-0.073966375,-0.065648376,-0.064244809,-0.0975102,-0.076369903,-0.065218613,-0.087205538,-0.089039936,-0.067146467,-0.084385449,-0.103277705,-0.06835276,-0.070397263,-0.079198888,-0.088444279,-0.065969305,-0.096054673,-0.093220647,-0.089424468,-0.081223132,-0.102264299,-0.077268994,-0.083334252,-0.08253209,-0.131216238,-0.064799164,-0.092384692,-0.083075097,-0.113577817,-0.067912337,-0.070785182,-0.06729819,-0.094795298,-0.088685041,-0.06516863,-0.067122224,-0.08060464,-0.064722055,-0.088969751,-0.069584947,-0.093946406,-0.103887292,-0.068789346,-0.069792255,-0.096108196,-0.091072341,-0.074566553,-0.090619298,-0.10624197,-0.08612771
