,42,55,91,73,96,106,87,71,94,9,25,113,33,12,8,93,32,52,124,20,7,21,48,100,24,115,80,16,72,56,102,45,37,109,128,81,57,3,64,38,122,112,84,86,39,50,76,126,58,17,88,97,40,99,30,78,26,2,5,54,79,114,116,59
Label,OO,OO,OO,OO,SUN,OO,OO,OO,SUN,OO,OO,CAN     ,CAN     ,OO,OO,SUN,SUN,CAN     ,OO,CAN     ,OO,OO,SUN,CAN     ,OO,CAN     ,SUN,SUN,OO,OO,OO,SUN,OO,SUN,SUN,CAN     ,OO,CAN     ,SUN,OO,OO,SUN,CAN     ,OO,OO,CAN     ,OO,SUN,OO,CAN     ,OO,CAN     ,OO,CAN     ,SUN,SUN,OO,CAN     ,OO,OO,SUN,CAN     ,CAN     ,OO
['19'],-0.069467854,-0.063338568,-0.086503359,-0.06722611,-0.076423129,-0.097686392,-0.055949821,-0.044256389,-0.086053511,-0.1007621,-0.058009178,-0.09470618,-0.081698224,-0.078953032,-0.056111855,-0.085376789,-0.058604519,-0.06469662,-0.086577578,-0.06845995,-0.055230053,-0.044970026,-0.079139554,-0.120097073,-0.036994452,-0.102696787,-0.069423513,-0.066319272,-0.043667785,-0.061396615,-0.106230848,-0.096158741,-0.055033448,-0.102245165,-0.097247016,-0.090620174,-0.072427714,-0.092743902,-0.082993628,-0.06051688,-0.084705669,-0.092583733,-0.065457803,-0.065596492,-0.05759278,-0.069428919,-0.057295351,-0.101837376,-0.073359034,-0.091721161,-0.049988098,-0.125142914,-0.049020268,-0.12105028,-0.078954459,-0.087567506,-0.052199814,-0.07709014,-0.066478362,-0.062850712,-0.07965459,-0.099880192,-0.090187357,-0.073027729
['19'],-0.069467854,-0.063338568,-0.086503359,-0.06722611,-0.076423129,-0.097686392,-0.055949821,-0.044256389,-0.086053511,-0.1007621,-0.058009178,-0.09470618,-0.081698224,-0.078953032,-0.056111855,-0.085376789,-0.058604519,-0.06469662,-0.086577578,-0.06845995,-0.055230053,-0.044970026,-0.079139554,-0.120097073,-0.036994452,-0.102696787,-0.069423513,-0.066319272,-0.043667785,-0.061396615,-0.106230848,-0.096158741,-0.055033448,-0.102245165,-0.097247016,-0.090620174,-0.072427714,-0.092743902,-0.082993628,-0.06051688,-0.084705669,-0.092583733,-0.065457803,-0.065596492,-0.05759278,-0.069428919,-0.057295351,-0.101837376,-0.073359034,-0.091721161,-0.049988098,-0.125142914,-0.049020268,-0.12105028,-0.078954459,-0.087567506,-0.052199814,-0.07709014,-0.066478362,-0.062850712,-0.07965459,-0.099880192,-0.090187357,-0.073027729
['21'],-0.068533145,-0.06216489,-0.085394327,-0.066805184,-0.073645774,-0.096234328,-0.057330046,-0.04262065,-0.08696597,-0.099170784,-0.053236565,-0.095074164,-0.080429323,-0.07784286,-0.054911241,-0.082609355,-0.059977951,-0.064148371,-0.082765519,-0.068861054,-0.052733747,-0.042665102,-0.077847493,-0.119241705,-0.03455516,-0.10279211,-0.069040579,-0.064839625,-0.04368538,-0.060713816,-0.103762536,-0.094671525,-0.054093244,-0.100632402,-0.097021264,-0.090826686,-0.070373021,-0.093805862,-0.08276872,-0.05919827,-0.083407449,-0.091610612,-0.066677953,-0.065307364,-0.05808781,-0.07170688,-0.056371708,-0.099918226,-0.071788296,-0.092207567,-0.049508064,-0.125133999,-0.047784184,-0.120039306,-0.079027962,-0.085611659,-0.049178992,-0.077855385,-0.062334861,-0.0644812,-0.07761293,-0.101813205,-0.091619796,-0.069832371
['21'],-0.068533145,-0.06216489,-0.085394327,-0.066805184,-0.073645774,-0.096234328,-0.057330046,-0.04262065,-0.08696597,-0.099170784,-0.053236565,-0.095074164,-0.080429323,-0.07784286,-0.054911241,-0.082609355,-0.059977951,-0.064148371,-0.082765519,-0.068861054,-0.052733747,-0.042665102,-0.077847493,-0.119241705,-0.03455516,-0.10279211,-0.069040579,-0.064839625,-0.04368538,-0.060713816,-0.103762536,-0.094671525,-0.054093244,-0.100632402,-0.097021264,-0.090826686,-0.070373021,-0.093805862,-0.08276872,-0.05919827,-0.083407449,-0.091610612,-0.066677953,-0.065307364,-0.05808781,-0.07170688,-0.056371708,-0.099918226,-0.071788296,-0.092207567,-0.049508064,-0.125133999,-0.047784184,-0.120039306,-0.079027962,-0.085611659,-0.049178992,-0.077855385,-0.062334861,-0.0644812,-0.07761293,-0.101813205,-0.091619796,-0.069832371
['22'],-0.068175156,-0.061811348,-0.084796351,-0.06650568,-0.07238584,-0.095293433,-0.058258009,-0.042031328,-0.087120461,-0.098435103,-0.051232733,-0.095437035,-0.07996425,-0.077288981,-0.054677002,-0.081234077,-0.060800351,-0.063938565,-0.080874829,-0.068932761,-0.051651463,-0.04194331,-0.07738063,-0.118713707,-0.033534941,-0.102734598,-0.068597895,-0.064054238,-0.043330176,-0.06027827,-0.102758858,-0.09387644,-0.053833162,-0.099955468,-0.096905772,-0.090940496,-0.069217333,-0.094160407,-0.082379372,-0.058833195,-0.082646827,-0.091228954,-0.067329166,-0.065340711,-0.058375262,-0.072585624,-0.055969588,-0.098980493,-0.07110498,-0.092391654,-0.049506165,-0.125371302,-0.047352277,-0.119377193,-0.079108382,-0.084634321,-0.047965387,-0.078225151,-0.060676194,-0.065158421,-0.076546984,-0.102715453,-0.092330785,-0.068542528
['22'],-0.068175156,-0.061811348,-0.084796351,-0.06650568,-0.07238584,-0.095293433,-0.058258009,-0.042031328,-0.087120461,-0.098435103,-0.051232733,-0.095437035,-0.07996425,-0.077288981,-0.054677002,-0.081234077,-0.060800351,-0.063938565,-0.080874829,-0.068932761,-0.051651463,-0.04194331,-0.07738063,-0.118713707,-0.033534941,-0.102734598,-0.068597895,-0.064054238,-0.043330176,-0.06027827,-0.102758858,-0.09387644,-0.053833162,-0.099955468,-0.096905772,-0.090940496,-0.069217333,-0.094160407,-0.082379372,-0.058833195,-0.082646827,-0.091228954,-0.067329166,-0.065340711,-0.058375262,-0.072585624,-0.055969588,-0.098980493,-0.07110498,-0.092391654,-0.049506165,-0.125371302,-0.047352277,-0.119377193,-0.079108382,-0.084634321,-0.047965387,-0.078225151,-0.060676194,-0.065158421,-0.076546984,-0.102715453,-0.092330785,-0.068542528
['24'],-0.067597567,-0.061578473,-0.083619203,-0.065539683,-0.070261938,-0.092899288,-0.060245994,-0.041465227,-0.086672244,-0.096987057,-0.048373617,-0.096399183,-0.07935987,-0.076252574,-0.054857261,-0.078730927,-0.062531098,-0.063453216,-0.077323401,-0.069100652,-0.049834068,-0.041450888,-0.076698518,-0.117554832,-0.032033547,-0.102529494,-0.067343433,-0.062419316,-0.041961831,-0.059115503,-0.101201137,-0.092288937,-0.053486018,-0.098922338,-0.096676754,-0.091128918,-0.066818998,-0.094479758,-0.081059122,-0.058481119,-0.080932332,-0.09066284,-0.068698035,-0.065521677,-0.058872678,-0.073712362,-0.055355554,-0.097255174,-0.070092724,-0.092760559,-0.049976863,-0.126097364,-0.046802048,-0.117632641,-0.079662293,-0.082876899,-0.046260556,-0.078809576,-0.058383034,-0.066127671,-0.074477129,-0.104405353,-0.093764711,-0.066517186
['24'],-0.067597567,-0.061578473,-0.083619203,-0.065539683,-0.070261938,-0.092899288,-0.060245994,-0.041465227,-0.086672244,-0.096987057,-0.048373617,-0.096399183,-0.07935987,-0.076252574,-0.054857261,-0.078730927,-0.062531098,-0.063453216,-0.077323401,-0.069100652,-0.049834068,-0.041450888,-0.076698518,-0.117554832,-0.032033547,-0.102529494,-0.067343433,-0.062419316,-0.041961831,-0.059115503,-0.101201137,-0.092288937,-0.053486018,-0.098922338,-0.096676754,-0.091128918,-0.066818998,-0.094479758,-0.081059122,-0.058481119,-0.080932332,-0.09066284,-0.068698035,-0.065521677,-0.058872678,-0.073712362,-0.055355554,-0.097255174,-0.070092724,-0.092760559,-0.049976863,-0.126097364,-0.046802048,-0.117632641,-0.079662293,-0.082876899,-0.046260556,-0.078809576,-0.058383034,-0.066127671,-0.074477129,-0.104405353,-0.093764711,-0.066517186
