,19,61,52,67,6,2,56,22,11,18,65,33,25,26,44,30,20,66,38,21,3,34,64,63,24,27
Label,A,B,C,B,A,B,A,B,B,B,B,C,B,B,C,A,C,B,A,C,C,C,C,C,A,A
['1+11'],28703.708,0.0,369120.672,0.0,53356.329,0.0,0.0,0.0,0.0,123395.963,0.0,0.0,61461.217,0.0,522580.04,0.0,0.0,0.0,91292.752,106504.645,0.0,64884.517,0.0,0.0,90129.475,135865.491
['1+11'],28703.708,0.0,369120.672,0.0,53356.329,0.0,0.0,0.0,0.0,123395.963,0.0,0.0,61461.217,0.0,522580.04,0.0,0.0,0.0,91292.752,106504.645,0.0,64884.517,0.0,0.0,90129.475,135865.491
['1+12'],81631.072,54959.454,351553.97,79955.123,242490.809,48810.599,0.0,59513.71,142628.831,275946.527,0.0,317587.007,309062.546,0.0,339477.234,247506.242,265977.941,0.0,220373.087,126631.407,192533.498,233498.561,0.0,7080.411,293507.151,336206.005
['1+12'],81631.072,54959.454,351553.97,79955.123,242490.809,48810.599,0.0,59513.71,142628.831,275946.527,0.0,317587.007,309062.546,0.0,339477.234,247506.242,265977.941,0.0,220373.087,126631.407,192533.498,233498.561,0.0,7080.411,293507.151,336206.005
['1+13'],0.0,455511.241,96495.846,167980.741,73040.144,62640.47,0.0,0.0,187097.367,13605.684,0.0,54315.253,58408.212,0.0,172988.314,0.0,0.0,0.0,162236.726,0.0,0.0,0.0,0.0,0.0,0.0,76505.041
['1+13'],0.0,455511.241,96495.846,167980.741,73040.144,62640.47,0.0,0.0,187097.367,13605.684,0.0,54315.253,58408.212,0.0,172988.314,0.0,0.0,0.0,162236.726,0.0,0.0,0.0,0.0,0.0,0.0,76505.041
['1+14'],377629.544,0.0,305419.098,0.0,268694.146,146144.333,0.0,225719.843,193119.685,271741.899,0.0,169077.273,378589.152,0.0,263187.62,210612.019,334254.059,0.0,176352.435,315981.201,207269.095,166077.115,0.0,0.0,355174.918,378607.557
['1+14'],377629.544,0.0,305419.098,0.0,268694.146,146144.333,0.0,225719.843,193119.685,271741.899,0.0,169077.273,378589.152,0.0,263187.62,210612.019,334254.059,0.0,176352.435,315981.201,207269.095,166077.115,0.0,0.0,355174.918,378607.557
['1+15'],327538.68,0.0,0.0,1205961.0,327033.318,194125.392,0.0,301683.527,254771.186,0.0,0.0,172128.168,332319.785,0.0,0.0,0.0,292747.291,0.0,0.0,0.0,247829.979,0.0,0.0,0.0,303877.412,374877.671
['1+15'],327538.68,0.0,0.0,1205961.0,327033.318,194125.392,0.0,301683.527,254771.186,0.0,0.0,172128.168,332319.785,0.0,0.0,0.0,292747.291,0.0,0.0,0.0,247829.979,0.0,0.0,0.0,303877.412,374877.671
['1+16'],399859.93,19176.652,286151.207,12082.641,3035934.95,1697826.48,0.0,332636.889,2642907.03,519809.366,0.0,224551.262,0.0,5259.238,428686.077,429512.46,323979.264,0.0,0.0,299721.707,1936256.12,231573.708,0.0,0.0,411292.871,478053.398
