,55.0,12.0,35.0,47.0,53.0,27.0,36.0,66.0,60.0,7.0,37.0,34.0,19.0,64.0,49.0,33.0,6.0,75.0,54.0,2.0,78.0,17.0,42.0,68.0,10.0,62.0,63.0,24.0,38.0,32.0,48.0,51.0,39.0,11.0,77.0,26.0,5.0,13.0,61.0,70.0,45.0,50.0,58.0,16.0,44.0,41.0,20.0,22.0,71.0,65.0,4.0
Label,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
['1'],9631.873391,12943.0372,16294.63279,14101.88439,17752.85981,11530.73203,12373.86712,14891.44209,15010.02997,11137.74901,15887.5432,15631.91325,11700.72741,12134.47248,11583.40006,13927.51077,15418.48791,11009.93142,10077.94985,13777.03722,11834.47534,11623.64696,10509.07265,8090.208268,12474.0,10746.38598,16257.40691,11685.79049,9257.053463,12929.38625,14237.88301,10907.66277,11821.44571,9365.323212,17889.03441,12698.22252,16315.10418,10552.55565,10370.73717,11010.83338,8427.602675,9618.480278,15677.96497,9462.56331,15713.36707,12355.48824,17258.98937,12136.14154,12901.98629,10851.16805,13917.89515
['1'],9631.873391,12943.0372,16294.63279,14101.88439,17752.85981,11530.73203,12373.86712,14891.44209,15010.02997,11137.74901,15887.5432,15631.91325,11700.72741,12134.47248,11583.40006,13927.51077,15418.48791,11009.93142,10077.94985,13777.03722,11834.47534,11623.64696,10509.07265,8090.208268,12474.0,10746.38598,16257.40691,11685.79049,9257.053463,12929.38625,14237.88301,10907.66277,11821.44571,9365.323212,17889.03441,12698.22252,16315.10418,10552.55565,10370.73717,11010.83338,8427.602675,9618.480278,15677.96497,9462.56331,15713.36707,12355.48824,17258.98937,12136.14154,12901.98629,10851.16805,13917.89515
['1'],9631.873391,12943.0372,16294.63279,14101.88439,17752.85981,11530.73203,12373.86712,14891.44209,15010.02997,11137.74901,15887.5432,15631.91325,11700.72741,12134.47248,11583.40006,13927.51077,15418.48791,11009.93142,10077.94985,13777.03722,11834.47534,11623.64696,10509.07265,8090.208268,12474.0,10746.38598,16257.40691,11685.79049,9257.053463,12929.38625,14237.88301,10907.66277,11821.44571,9365.323212,17889.03441,12698.22252,16315.10418,10552.55565,10370.73717,11010.83338,8427.602675,9618.480278,15677.96497,9462.56331,15713.36707,12355.48824,17258.98937,12136.14154,12901.98629,10851.16805,13917.89515
['1'],9631.873391,12943.0372,16294.63279,14101.88439,17752.85981,11530.73203,12373.86712,14891.44209,15010.02997,11137.74901,15887.5432,15631.91325,11700.72741,12134.47248,11583.40006,13927.51077,15418.48791,11009.93142,10077.94985,13777.03722,11834.47534,11623.64696,10509.07265,8090.208268,12474.0,10746.38598,16257.40691,11685.79049,9257.053463,12929.38625,14237.88301,10907.66277,11821.44571,9365.323212,17889.03441,12698.22252,16315.10418,10552.55565,10370.73717,11010.83338,8427.602675,9618.480278,15677.96497,9462.56331,15713.36707,12355.48824,17258.98937,12136.14154,12901.98629,10851.16805,13917.89515
['2'],179953.5366,166343.7647,159248.1118,144867.6699,97133.24891,175992.3346,184941.6236,123142.8233,110091.9271,198442.1021,137115.2144,167584.449,177133.6565,164614.2303,0.0,0.0,0.0,197233.3821,168295.3984,157233.2489,172123.2172,153854.2472,180074.3469,210669.9104,166055.0,170121.2351,105226.5886,0.0,222360.6654,186606.2166,160834.037,179859.0697,160159.8113,0.0,121794.0587,177947.5102,119346.7358,168069.3216,173400.6646,199468.7371,225849.2072,195752.3018,110851.3497,178968.1044,139259.2395,168585.3052,107398.1278,163692.3226,155887.3817,170683.337,134301.8697
['2'],179953.5366,166343.7647,159248.1118,144867.6699,97133.24891,175992.3346,184941.6236,123142.8233,110091.9271,198442.1021,137115.2144,167584.449,177133.6565,164614.2303,0.0,0.0,0.0,197233.3821,168295.3984,157233.2489,172123.2172,153854.2472,180074.3469,210669.9104,166055.0,170121.2351,105226.5886,0.0,222360.6654,186606.2166,160834.037,179859.0697,160159.8113,0.0,121794.0587,177947.5102,119346.7358,168069.3216,173400.6646,199468.7371,225849.2072,195752.3018,110851.3497,178968.1044,139259.2395,168585.3052,107398.1278,163692.3226,155887.3817,170683.337,134301.8697
['2'],179953.5366,166343.7647,159248.1118,144867.6699,97133.24891,175992.3346,184941.6236,123142.8233,110091.9271,198442.1021,137115.2144,167584.449,177133.6565,164614.2303,0.0,0.0,0.0,197233.3821,168295.3984,157233.2489,172123.2172,153854.2472,180074.3469,210669.9104,166055.0,170121.2351,105226.5886,0.0,222360.6654,186606.2166,160834.037,179859.0697,160159.8113,0.0,121794.0587,177947.5102,119346.7358,168069.3216,173400.6646,199468.7371,225849.2072,195752.3018,110851.3497,178968.1044,139259.2395,168585.3052,107398.1278,163692.3226,155887.3817,170683.337,134301.8697
['2'],179953.5366,166343.7647,159248.1118,144867.6699,97133.24891,175992.3346,184941.6236,123142.8233,110091.9271,198442.1021,137115.2144,167584.449,177133.6565,164614.2303,0.0,0.0,0.0,197233.3821,168295.3984,157233.2489,172123.2172,153854.2472,180074.3469,210669.9104,166055.0,170121.2351,105226.5886,0.0,222360.6654,186606.2166,160834.037,179859.0697,160159.8113,0.0,121794.0587,177947.5102,119346.7358,168069.3216,173400.6646,199468.7371,225849.2072,195752.3018,110851.3497,178968.1044,139259.2395,168585.3052,107398.1278,163692.3226,155887.3817,170683.337,134301.8697
