,112,93,117,114,111,75,91,32,2,17,5,60,33,77,4,90,88,76,11,51,80,116,104,58,120,41,6,64,29,68,78,105,1,26,124,34,102,63,72,23,69,62,39,35,7,50,27,107,13,125,118,119,92,100,97,45,31,70,57,89,18,59,48,67
Label,NO,NO,OO,NO,NO,OO,OO,NO,NO,NO,OO,OO,NO,NO,NO,OO,OO,OO,OO,NO,NO,NO,OO,OO,OO,OO,OO,NO,NO,NO,NO,OO,NO,OO,OO,NO,OO,NO,OO,OO,OO,NO,OO,NO,OO,NO,OO,OO,NO,NO,OO,OO,OO,NO,NO,NO,NO,OO,OO,OO,NO,OO,NO,NO
['16'],-0.094443691,-0.088803431,-0.078407555,-0.098864828,-0.085931782,-0.057153106,-0.087649797,-0.057364332,-0.076762356,-0.090325651,-0.073789357,-0.056918403,-0.08403717,-0.080293738,-0.075225339,-0.080213178,-0.051756833,-0.058683678,-0.082499243,-0.063310914,-0.068814333,-0.087982428,-0.089856074,-0.07540197,-0.066353765,-0.076953705,-0.075467613,-0.082121515,-0.068276404,-0.067044424,-0.08983748,-0.109714806,-0.0975102,-0.057538858,-0.091889983,-0.065258423,-0.110793019,-0.063337828,-0.042624893,-0.03786469,-0.056695833,-0.075351162,-0.057639346,-0.06551074,-0.059572327,-0.065597286,-0.054834397,-0.119029588,-0.085850003,-0.111281523,-0.073494684,-0.06075892,-0.077732596,-0.120811528,-0.126792687,-0.098036213,-0.060447172,-0.057006123,-0.074482155,-0.083590504,-0.06694918,-0.078563244,-0.082134639,-0.062785241
['16'],-0.094443691,-0.088803431,-0.078407555,-0.098864828,-0.085931782,-0.057153106,-0.087649797,-0.057364332,-0.076762356,-0.090325651,-0.073789357,-0.056918403,-0.08403717,-0.080293738,-0.075225339,-0.080213178,-0.051756833,-0.058683678,-0.082499243,-0.063310914,-0.068814333,-0.087982428,-0.089856074,-0.07540197,-0.066353765,-0.076953705,-0.075467613,-0.082121515,-0.068276404,-0.067044424,-0.08983748,-0.109714806,-0.0975102,-0.057538858,-0.091889983,-0.065258423,-0.110793019,-0.063337828,-0.042624893,-0.03786469,-0.056695833,-0.075351162,-0.057639346,-0.06551074,-0.059572327,-0.065597286,-0.054834397,-0.119029588,-0.085850003,-0.111281523,-0.073494684,-0.06075892,-0.077732596,-0.120811528,-0.126792687,-0.098036213,-0.060447172,-0.057006123,-0.074482155,-0.083590504,-0.06694918,-0.078563244,-0.082134639,-0.062785241
['17'],-0.093786566,-0.087815903,-0.0771216,-0.098864828,-0.085177963,-0.055705646,-0.087356371,-0.057673096,-0.076762356,-0.090894619,-0.071300122,-0.05608688,-0.083255895,-0.080219742,-0.07623534,-0.078993294,-0.051041299,-0.058240398,-0.082110567,-0.064003456,-0.069135484,-0.088722157,-0.089968693,-0.074831972,-0.065913153,-0.076673071,-0.074408394,-0.082551817,-0.067660328,-0.066626569,-0.08921035,-0.108730809,-0.0975102,-0.055723623,-0.090204036,-0.064602143,-0.109200019,-0.063177485,-0.043004814,-0.035718691,-0.056180789,-0.074495998,-0.057465433,-0.065129037,-0.058076867,-0.066830027,-0.053034073,-0.11834345,-0.085792005,-0.111164609,-0.072475624,-0.060103442,-0.077789926,-0.120641691,-0.126008402,-0.097449901,-0.061232329,-0.056685319,-0.073952109,-0.083289578,-0.06694918,-0.076731228,-0.080995642,-0.062362242
['17'],-0.093786566,-0.087815903,-0.0771216,-0.098864828,-0.085177963,-0.055705646,-0.087356371,-0.057673096,-0.076762356,-0.090894619,-0.071300122,-0.05608688,-0.083255895,-0.080219742,-0.07623534,-0.078993294,-0.051041299,-0.058240398,-0.082110567,-0.064003456,-0.069135484,-0.088722157,-0.089968693,-0.074831972,-0.065913153,-0.076673071,-0.074408394,-0.082551817,-0.067660328,-0.066626569,-0.08921035,-0.108730809,-0.0975102,-0.055723623,-0.090204036,-0.064602143,-0.109200019,-0.063177485,-0.043004814,-0.035718691,-0.056180789,-0.074495998,-0.057465433,-0.065129037,-0.058076867,-0.066830027,-0.053034073,-0.11834345,-0.085792005,-0.111164609,-0.072475624,-0.060103442,-0.077789926,-0.120641691,-0.126008402,-0.097449901,-0.061232329,-0.056685319,-0.073952109,-0.083289578,-0.06694918,-0.076731228,-0.080995642,-0.062362242
['18'],-0.093162144,-0.086661794,-0.075895414,-0.098864828,-0.084433156,-0.054289557,-0.086970902,-0.058084083,-0.076762356,-0.091360034,-0.068839794,-0.055520677,-0.08246025,-0.080095649,-0.07732046,-0.078062093,-0.050448644,-0.057774711,-0.081727183,-0.064917854,-0.069353594,-0.089458826,-0.090078979,-0.074136439,-0.065463735,-0.076359034,-0.073502222,-0.082848497,-0.067223837,-0.0660699,-0.088447728,-0.107842006,-0.097782211,-0.053924663,-0.088427794,-0.063924465,-0.107666608,-0.06311181,-0.04338007,-0.0338521,-0.055961517,-0.073626305,-0.057462805,-0.064593348,-0.056620104,-0.068134035,-0.051256197,-0.117540342,-0.085700667,-0.111001441,-0.07162627,-0.059534667,-0.077940402,-0.12040731,-0.125458877,-0.096828369,-0.062093602,-0.056587068,-0.073266053,-0.083004531,-0.06694918,-0.074854167,-0.079994539,-0.062128059
['18'],-0.093162144,-0.086661794,-0.075895414,-0.098864828,-0.084433156,-0.054289557,-0.086970902,-0.058084083,-0.076762356,-0.091360034,-0.068839794,-0.055520677,-0.08246025,-0.080095649,-0.07732046,-0.078062093,-0.050448644,-0.057774711,-0.081727183,-0.064917854,-0.069353594,-0.089458826,-0.090078979,-0.074136439,-0.065463735,-0.076359034,-0.073502222,-0.082848497,-0.067223837,-0.0660699,-0.088447728,-0.107842006,-0.097782211,-0.053924663,-0.088427794,-0.063924465,-0.107666608,-0.06311181,-0.04338007,-0.0338521,-0.055961517,-0.073626305,-0.057462805,-0.064593348,-0.056620104,-0.068134035,-0.051256197,-0.117540342,-0.085700667,-0.111001441,-0.07162627,-0.059534667,-0.077940402,-0.12040731,-0.125458877,-0.096828369,-0.062093602,-0.056587068,-0.073266053,-0.083004531,-0.06694918,-0.074854167,-0.079994539,-0.062128059
['19'],-0.092583733,-0.085376789,-0.074728137,-0.099880192,-0.08369865,-0.052995224,-0.086503359,-0.058604519,-0.07709014,-0.091721161,-0.066478362,-0.055201593,-0.081698224,-0.079926775,-0.078452692,-0.077443055,-0.049988098,-0.057295351,-0.081343952,-0.065976706,-0.069423513,-0.090187357,-0.090166278,-0.073359034,-0.065004301,-0.075959562,-0.072740681,-0.082993628,-0.066998373,-0.065342584,-0.087567506,-0.107062859,-0.098154043,-0.052199814,-0.086577578,-0.063248606,-0.106230848,-0.063147047,-0.043667785,-0.032331648,-0.055967016,-0.072827821,-0.05759278,-0.063900271,-0.055230053,-0.069428919,-0.049515704,-0.116608466,-0.085533076,-0.110774522,-0.070955296,-0.05903702,-0.078182601,-0.120097073,-0.125142914,-0.096158741,-0.063006971,-0.056659725,-0.072427714,-0.082744232,-0.067938871,-0.073027729,-0.079139554,-0.062083698
['19'],-0.092583733,-0.085376789,-0.074728137,-0.099880192,-0.08369865,-0.052995224,-0.086503359,-0.058604519,-0.07709014,-0.091721161,-0.066478362,-0.055201593,-0.081698224,-0.079926775,-0.078452692,-0.077443055,-0.049988098,-0.057295351,-0.081343952,-0.065976706,-0.069423513,-0.090187357,-0.090166278,-0.073359034,-0.065004301,-0.075959562,-0.072740681,-0.082993628,-0.066998373,-0.065342584,-0.087567506,-0.107062859,-0.098154043,-0.052199814,-0.086577578,-0.063248606,-0.106230848,-0.063147047,-0.043667785,-0.032331648,-0.055967016,-0.072827821,-0.05759278,-0.063900271,-0.055230053,-0.069428919,-0.049515704,-0.116608466,-0.085533076,-0.110774522,-0.070955296,-0.05903702,-0.078182601,-0.120097073,-0.125142914,-0.096158741,-0.063006971,-0.056659725,-0.072427714,-0.082744232,-0.067938871,-0.073027729,-0.079139554,-0.062083698
