,112,93,117,114,111,75,91,32,2,17,5,60,33,77,4,90,88,76,11,51,80,116,104,58,120,41,6,64,29,68,78,105,1,26,124,34,102,63,72,23,69,62,39,35,7,50,27,107,13,125,118,119,92,100,97,45,31,70,57,89,18,59,48,67
Label,NO,NO,OO,NO,NO,OO,OO,NO,NO,NO,OO,OO,NO,NO,NO,OO,OO,OO,OO,NO,NO,NO,OO,OO,OO,OO,OO,NO,NO,NO,NO,OO,NO,OO,OO,NO,OO,NO,OO,OO,OO,NO,OO,NO,OO,NO,OO,OO,NO,NO,OO,OO,OO,NO,NO,NO,NO,OO,OO,OO,NO,OO,NO,NO
['1'],-0.099989231,-0.09087607,-0.101195195,-0.098864828,-0.091072341,-0.065648376,-0.089391758,-0.057342273,-0.076762356,-0.088969751,-0.09801125,-0.070478995,-0.086294695,-0.08060464,-0.075225339,-0.093946406,-0.076333447,-0.067122224,-0.084966988,-0.067094619,-0.067844612,-0.087249058,-0.099257939,-0.076618021,-0.085305483,-0.083334252,-0.101691386,-0.078786316,-0.069949718,-0.06835276,-0.091500676,-0.116620153,-0.0975102,-0.065218613,-0.099119074,-0.069584947,-0.123975269,-0.065289834,-0.055070003,-0.06586687,-0.072281145,-0.077268994,-0.078681661,-0.067146467,-0.082282329,-0.062975978,-0.067912337,-0.123616426,-0.087205538,-0.11161445,-0.096231556,-0.084385683,-0.080337194,-0.120933728,-0.127798072,-0.101995693,-0.05831377,-0.077754688,-0.076265542,-0.087181913,-0.06694918,-0.086116232,-0.09010523,-0.065969305
['1'],-0.099989231,-0.09087607,-0.101195195,-0.098864828,-0.091072341,-0.065648376,-0.089391758,-0.057342273,-0.076762356,-0.088969751,-0.09801125,-0.070478995,-0.086294695,-0.08060464,-0.075225339,-0.093946406,-0.076333447,-0.067122224,-0.084966988,-0.067094619,-0.067844612,-0.087249058,-0.099257939,-0.076618021,-0.085305483,-0.083334252,-0.101691386,-0.078786316,-0.069949718,-0.06835276,-0.091500676,-0.116620153,-0.0975102,-0.065218613,-0.099119074,-0.069584947,-0.123975269,-0.065289834,-0.055070003,-0.06586687,-0.072281145,-0.077268994,-0.078681661,-0.067146467,-0.082282329,-0.062975978,-0.067912337,-0.123616426,-0.087205538,-0.11161445,-0.096231556,-0.084385683,-0.080337194,-0.120933728,-0.127798072,-0.101995693,-0.05831377,-0.077754688,-0.076265542,-0.087181913,-0.06694918,-0.086116232,-0.09010523,-0.065969305
['2'],-0.099989231,-0.09087607,-0.099598068,-0.098864828,-0.091072341,-0.065648376,-0.089391758,-0.057342273,-0.076762356,-0.088969751,-0.096941438,-0.070478995,-0.086294695,-0.08060464,-0.075225339,-0.093946406,-0.074383673,-0.067122224,-0.084966988,-0.067094619,-0.067844612,-0.087249058,-0.098069515,-0.076618021,-0.082942426,-0.083334252,-0.100192682,-0.078786316,-0.069949718,-0.06835276,-0.091500676,-0.116620153,-0.0975102,-0.065218613,-0.099119074,-0.069584947,-0.123629211,-0.065289834,-0.053088274,-0.064701342,-0.071506883,-0.077268994,-0.07717153,-0.067146467,-0.080304516,-0.062975978,-0.067912337,-0.123616426,-0.087205538,-0.11161445,-0.095069589,-0.082364329,-0.080337194,-0.120933728,-0.127798072,-0.101995693,-0.05831377,-0.076848248,-0.076265542,-0.087181913,-0.06694918,-0.086116232,-0.09010523,-0.065969305
['2'],-0.099989231,-0.09087607,-0.099598068,-0.098864828,-0.091072341,-0.065648376,-0.089391758,-0.057342273,-0.076762356,-0.088969751,-0.096941438,-0.070478995,-0.086294695,-0.08060464,-0.075225339,-0.093946406,-0.074383673,-0.067122224,-0.084966988,-0.067094619,-0.067844612,-0.087249058,-0.098069515,-0.076618021,-0.082942426,-0.083334252,-0.100192682,-0.078786316,-0.069949718,-0.06835276,-0.091500676,-0.116620153,-0.0975102,-0.065218613,-0.099119074,-0.069584947,-0.123629211,-0.065289834,-0.053088274,-0.064701342,-0.071506883,-0.077268994,-0.07717153,-0.067146467,-0.080304516,-0.062975978,-0.067912337,-0.123616426,-0.087205538,-0.11161445,-0.095069589,-0.082364329,-0.080337194,-0.120933728,-0.127798072,-0.101995693,-0.05831377,-0.076848248,-0.076265542,-0.087181913,-0.06694918,-0.086116232,-0.09010523,-0.065969305
['3'],-0.099989231,-0.09087607,-0.097995473,-0.098864828,-0.091072341,-0.065648376,-0.089391758,-0.057342273,-0.076762356,-0.088969751,-0.095876985,-0.070478995,-0.086294695,-0.08060464,-0.075225339,-0.093946406,-0.072335663,-0.067122224,-0.084966988,-0.067094619,-0.067844612,-0.087249058,-0.096881847,-0.076618021,-0.080682432,-0.083334252,-0.098519132,-0.078786316,-0.069949718,-0.06835276,-0.091500676,-0.116620153,-0.0975102,-0.065218613,-0.099119074,-0.069584947,-0.123298265,-0.065289834,-0.051192722,-0.063495576,-0.070714575,-0.077268994,-0.075604347,-0.067146467,-0.078414451,-0.062975978,-0.067912337,-0.123616426,-0.087205538,-0.11161445,-0.093786806,-0.080314494,-0.080337194,-0.120933728,-0.127798072,-0.101995693,-0.05831377,-0.07578886,-0.076265542,-0.087181913,-0.06694918,-0.086116232,-0.09010523,-0.065969305
['3'],-0.099989231,-0.09087607,-0.097995473,-0.098864828,-0.091072341,-0.065648376,-0.089391758,-0.057342273,-0.076762356,-0.088969751,-0.095876985,-0.070478995,-0.086294695,-0.08060464,-0.075225339,-0.093946406,-0.072335663,-0.067122224,-0.084966988,-0.067094619,-0.067844612,-0.087249058,-0.096881847,-0.076618021,-0.080682432,-0.083334252,-0.098519132,-0.078786316,-0.069949718,-0.06835276,-0.091500676,-0.116620153,-0.0975102,-0.065218613,-0.099119074,-0.069584947,-0.123298265,-0.065289834,-0.051192722,-0.063495576,-0.070714575,-0.077268994,-0.075604347,-0.067146467,-0.078414451,-0.062975978,-0.067912337,-0.123616426,-0.087205538,-0.11161445,-0.093786806,-0.080314494,-0.080337194,-0.120933728,-0.127798072,-0.101995693,-0.05831377,-0.07578886,-0.076265542,-0.087181913,-0.06694918,-0.086116232,-0.09010523,-0.065969305
['4'],-0.099989231,-0.09087607,-0.096394169,-0.098864828,-0.091072341,-0.065648376,-0.089391758,-0.057342273,-0.076762356,-0.088969751,-0.094795298,-0.070478995,-0.086294695,-0.08060464,-0.075225339,-0.093946406,-0.07023025,-0.067122224,-0.084966988,-0.067094619,-0.067844612,-0.087249058,-0.095717055,-0.076618021,-0.078559521,-0.083334252,-0.096699018,-0.078786316,-0.069949718,-0.06835276,-0.091500676,-0.116620153,-0.0975102,-0.065218613,-0.099119074,-0.069584947,-0.12296095,-0.065289834,-0.049437467,-0.062232756,-0.06992524,-0.077268994,-0.073966375,-0.067146467,-0.076635268,-0.062975978,-0.067912337,-0.123616426,-0.087205538,-0.11161445,-0.092384692,-0.078265825,-0.080337194,-0.120933728,-0.127798072,-0.101995693,-0.05831377,-0.074566553,-0.076265542,-0.087181913,-0.06694918,-0.086116232,-0.09010523,-0.065969305
['4'],-0.099989231,-0.09087607,-0.096394169,-0.098864828,-0.091072341,-0.065648376,-0.089391758,-0.057342273,-0.076762356,-0.088969751,-0.094795298,-0.070478995,-0.086294695,-0.08060464,-0.075225339,-0.093946406,-0.07023025,-0.067122224,-0.084966988,-0.067094619,-0.067844612,-0.087249058,-0.095717055,-0.076618021,-0.078559521,-0.083334252,-0.096699018,-0.078786316,-0.069949718,-0.06835276,-0.091500676,-0.116620153,-0.0975102,-0.065218613,-0.099119074,-0.069584947,-0.12296095,-0.065289834,-0.049437467,-0.062232756,-0.06992524,-0.077268994,-0.073966375,-0.067146467,-0.076635268,-0.062975978,-0.067912337,-0.123616426,-0.087205538,-0.11161445,-0.092384692,-0.078265825,-0.080337194,-0.120933728,-0.127798072,-0.101995693,-0.05831377,-0.074566553,-0.076265542,-0.087181913,-0.06694918,-0.086116232,-0.09010523,-0.065969305
