,10,7,16,47,5,27,46,65,39,54,44,50,21,17,62,51,34,49,73,56,71,77,20,25,35,43,36
Label,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1
['317'],25197.0,21794.73188,22282.77184,21572.51859,23670.37095,21530.41741,22059.64833,21304.22394,19085.59085,22539.01436,22309.70995,21638.29113,19382.74777,22701.54878,21110.43116,19490.6859,18361.89401,22893.65724,19504.97435,17063.71387,18764.21245,18991.06611,20873.32689,23062.6881,18820.43577,21135.31301,18378.26962
['317'],25197.0,21794.73188,22282.77184,21572.51859,23670.37095,21530.41741,22059.64833,21304.22394,19085.59085,22539.01436,22309.70995,21638.29113,19382.74777,22701.54878,21110.43116,19490.6859,18361.89401,22893.65724,19504.97435,17063.71387,18764.21245,18991.06611,20873.32689,23062.6881,18820.43577,21135.31301,18378.26962
['616'],20193.0,21547.93859,21434.70066,18423.37327,18781.0386,18969.60888,17757.11672,18782.0731,18754.65605,15452.17457,17368.0543,16681.02376,21912.78325,23389.76721,18605.36145,18721.85386,21667.1493,16978.77513,16385.36237,13600.36111,18017.18571,19103.80004,21791.57033,18939.57049,22670.40247,16379.72489,22923.58262
['616'],20193.0,21547.93859,21434.70066,18423.37327,18781.0386,18969.60888,17757.11672,18782.0731,18754.65605,15452.17457,17368.0543,16681.02376,21912.78325,23389.76721,18605.36145,18721.85386,21667.1493,16978.77513,16385.36237,13600.36111,18017.18571,19103.80004,21791.57033,18939.57049,22670.40247,16379.72489,22923.58262
['639'],3084.0,2778.828315,2135.706034,2326.060019,1889.328765,2288.885185,2431.067966,2493.133915,2279.9134,2402.434143,2265.252261,2291.680778,2815.880834,2663.526041,2842.028809,2269.07508,2532.122911,2400.443825,2341.780835,1862.490322,1906.241249,2399.622261,2535.430796,2437.947733,2836.048464,2265.924727,3205.592999
['639'],3084.0,2778.828315,2135.706034,2326.060019,1889.328765,2288.885185,2431.067966,2493.133915,2279.9134,2402.434143,2265.252261,2291.680778,2815.880834,2663.526041,2842.028809,2269.07508,2532.122911,2400.443825,2341.780835,1862.490322,1906.241249,2399.622261,2535.430796,2437.947733,2836.048464,2265.924727,3205.592999
['653'],13719.0,13743.50152,13725.61411,14374.30583,10068.1491,13479.1219,14272.20373,14096.42058,17670.90774,13236.11658,13686.7393,13266.52906,14028.31691,17595.45104,14371.24907,13545.27828,14682.65308,13705.34527,10121.27622,10333.22927,14016.41991,13316.4081,15048.40332,15060.13325,14532.0787,14488.21997,15483.26915
['653'],13719.0,13743.50152,13725.61411,14374.30583,10068.1491,13479.1219,14272.20373,14096.42058,17670.90774,13236.11658,13686.7393,13266.52906,14028.31691,17595.45104,14371.24907,13545.27828,14682.65308,13705.34527,10121.27622,10333.22927,14016.41991,13316.4081,15048.40332,15060.13325,14532.0787,14488.21997,15483.26915
