,33,49,12,9,45,22,37,21,53,68,24,42,16,26,19,63,30,55,64,66,38
Label,C,B,A,A,C,B,B,C,C,B,A,C,B,B,A,C,A,B,C,B,A
['1+22'],0.0,204656.043,0.0,0.0,0.0,86428.191,179486.917,0.0,0.0,159839.073,0.0,0.0,135761.133,17431102.0,0.0,0.0,0.0,437467.803,0.0,0.0,0.0
['1+23'],236613.582,1064238.17,1200877.02,898822.729,0.0,792667.461,817204.737,376785.504,510678.882,70340.295,743711.764,319922.405,633822.503,0.0,696669.176,0.0,510891.401,2070627.07,0.0,0.0,504659.551
['1+23'],236613.582,1064238.17,1200877.02,898822.729,0.0,792667.461,817204.737,376785.504,510678.882,70340.295,743711.764,319922.405,633822.503,0.0,696669.176,0.0,510891.401,2070627.07,0.0,0.0,504659.551
['1+24'],914043.656,2368711.48,914785.359,796219.072,1183254.94,2178680.02,2410521.38,1895952.32,5488552.1,0.0,1777773.81,2453777.56,2189053.78,0.0,1289634.47,29230.048,1917412.3,2903051.03,0.0,3807.164,3331018.31
['1+24'],914043.656,2368711.48,914785.359,796219.072,1183254.94,2178680.02,2410521.38,1895952.32,5488552.1,0.0,1777773.81,2453777.56,2189053.78,0.0,1289634.47,29230.048,1917412.3,2903051.03,0.0,3807.164,3331018.31
['1+25'],0.0,5119.244,5210.343,7943.752,5724.639,7574.955,4799.318,0.0,0.0,4116.082,3844.227,0.0,3058.403,0.0,4706.375,0.0,0.0,0.0,0.0,0.0,4836.541
['1+25'],0.0,5119.244,5210.343,7943.752,5724.639,7574.955,4799.318,0.0,0.0,4116.082,3844.227,0.0,3058.403,0.0,4706.375,0.0,0.0,0.0,0.0,0.0,4836.541
['1+26'],221023.334,380163.731,271651.244,270059.124,290291.76,213453.633,335291.051,256774.636,404721.963,548084.606,286361.088,459543.028,235367.681,0.0,264937.411,232046.953,353864.133,484769.748,185183.876,291777.546,372052.08
['1+26'],221023.334,380163.731,271651.244,270059.124,290291.76,213453.633,335291.051,256774.636,404721.963,548084.606,286361.088,459543.028,235367.681,0.0,264937.411,232046.953,353864.133,484769.748,185183.876,291777.546,372052.08
['1+27'],0.0,0.0,2586330.98,3802761.82,0.0,2131369.75,0.0,2712825.67,0.0,0.0,2178171.57,0.0,2910732.49,0.0,3013271.9,0.0,1407798.19,0.0,0.0,0.0,0.0
['1+27'],0.0,0.0,2586330.98,3802761.82,0.0,2131369.75,0.0,2712825.67,0.0,0.0,2178171.57,0.0,2910732.49,0.0,3013271.9,0.0,1407798.19,0.0,0.0,0.0,0.0
['1+28'],10268958.3,0.0,18269250.7,17589524.9,14962454.9,17463704.0,14674031.4,14065472.9,0.0,0.0,16958206.1,0.0,15878125.5,0.0,15276125.2,0.0,13521982.2,0.0,0.0,0.0,14898812.9
['1+28'],10268958.3,0.0,18269250.7,17589524.9,14962454.9,17463704.0,14674031.4,14065472.9,0.0,0.0,16958206.1,0.0,15878125.5,0.0,15276125.2,0.0,13521982.2,0.0,0.0,0.0,14898812.9
['1+29'],5120832.41,0.0,4180314.29,6245014.13,0.0,7112396.35,4147400.58,7454351.78,0.0,0.0,6781891.05,0.0,8296914.71,0.0,7803692.95,0.0,4733821.53,0.0,0.0,0.0,4310782.07
['1+29'],5120832.41,0.0,4180314.29,6245014.13,0.0,7112396.35,4147400.58,7454351.78,0.0,0.0,6781891.05,0.0,8296914.71,0.0,7803692.95,0.0,4733821.53,0.0,0.0,0.0,4310782.07
['1+30'],36172.235,0.0,105905.753,85587.095,54138.026,0.0,49840.557,56507.934,33288.195,35524.731,0.0,23262.42,55816.84,0.0,67505.629,12036.736,38795.054,71029.261,0.0,0.0,41137.192
['1+30'],36172.235,0.0,105905.753,85587.095,54138.026,0.0,49840.557,56507.934,33288.195,35524.731,0.0,23262.42,55816.84,0.0,67505.629,12036.736,38795.054,71029.261,0.0,0.0,41137.192
['1+31'],28070.825,35301.672,102318.676,56385.789,38136.303,123183.149,57541.886,0.0,433231.153,37383.326,124350.98,0.0,127881.055,0.0,126784.956,979.659,28362.902,0.0,0.0,0.0,57351.299
['1+31'],28070.825,35301.672,102318.676,56385.789,38136.303,123183.149,57541.886,0.0,433231.153,37383.326,124350.98,0.0,127881.055,0.0,126784.956,979.659,28362.902,0.0,0.0,0.0,57351.299
['1+32'],0.0,0.0,2995.459,0.0,0.0,0.0,0.0,3698.086,0.0,0.0,13408.026,0.0,5364.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+32'],0.0,0.0,2995.459,0.0,0.0,0.0,0.0,3698.086,0.0,0.0,13408.026,0.0,5364.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
['1+33'],3059.445,34309.765,21289.74,27000.51,3819.355,0.0,17361.481,3371.497,0.0,28374.471,12528.379,0.0,5432.361,0.0,5933.486,0.0,8209.726,43594.713,0.0,19978.156,13233.712
['1+33'],3059.445,34309.765,21289.74,27000.51,3819.355,0.0,17361.481,3371.497,0.0,28374.471,12528.379,0.0,5432.361,0.0,5933.486,0.0,8209.726,43594.713,0.0,19978.156,13233.712
['1+34'],88000.642,0.0,94622.902,74870.177,120251.018,128186.709,61857.604,152912.802,217125.011,32050.562,120834.585,84027.739,123340.291,0.0,136506.128,49969.011,64032.252,97017.125,0.0,13544.055,74571.847
