,33,49,12,9,45,22,37,21,53,68,24,42,16,26,19,63,30,55,64,66,38
Label,C,B,A,A,C,B,B,C,C,B,A,C,B,B,A,C,A,B,C,B,A
['1+6'],1691570150.0,19434816.7,7174609521.0,846814472.0,21094333.9,5452456058.0,249516581.0,7892539087.0,32543303.6,324414.229,6187639700.0,0.0,6497875488.0,263383231.0,6182794227.0,225436.133,3926805834.0,0.0,0.0,0.0,0.0
['1+6'],1691570150.0,19434816.7,7174609521.0,846814472.0,21094333.9,5452456058.0,249516581.0,7892539087.0,32543303.6,324414.229,6187639700.0,0.0,6497875488.0,263383231.0,6182794227.0,225436.133,3926805834.0,0.0,0.0,0.0,0.0
['1+21'],6592346.95,37511643.1,6630707.17,10754812.2,0.0,11106984.9,12736938.6,10742864.5,3527679.94,0.0,10827974.9,2845966.33,9443146.86,0.0,11233674.0,0.0,8024824.16,0.0,0.0,0.0,8673195.05
['1+21'],6592346.95,37511643.1,6630707.17,10754812.2,0.0,11106984.9,12736938.6,10742864.5,3527679.94,0.0,10827974.9,2845966.33,9443146.86,0.0,11233674.0,0.0,8024824.16,0.0,0.0,0.0,8673195.05
['1+25'],0.0,5119.244,5210.343,7943.752,5724.639,7574.955,4799.318,0.0,0.0,4116.082,3844.227,0.0,3058.403,0.0,4706.375,0.0,0.0,0.0,0.0,0.0,4836.541
['1+25'],0.0,5119.244,5210.343,7943.752,5724.639,7574.955,4799.318,0.0,0.0,4116.082,3844.227,0.0,3058.403,0.0,4706.375,0.0,0.0,0.0,0.0,0.0,4836.541
['1+28'],10268958.3,0.0,18269250.7,17589524.9,14962454.9,17463704.0,14674031.4,14065472.9,0.0,0.0,16958206.1,0.0,15878125.5,0.0,15276125.2,0.0,13521982.2,0.0,0.0,0.0,14898812.9
['1+28'],10268958.3,0.0,18269250.7,17589524.9,14962454.9,17463704.0,14674031.4,14065472.9,0.0,0.0,16958206.1,0.0,15878125.5,0.0,15276125.2,0.0,13521982.2,0.0,0.0,0.0,14898812.9
['1+50'],446870.24,342734.999,0.0,912457.54,692137.883,770483.643,444064.924,657230.443,0.0,0.0,647989.6,688102.876,967938.622,0.0,766056.132,0.0,526949.586,290247.777,0.0,0.0,720745.695
['1+50'],446870.24,342734.999,0.0,912457.54,692137.883,770483.643,444064.924,657230.443,0.0,0.0,647989.6,688102.876,967938.622,0.0,766056.132,0.0,526949.586,290247.777,0.0,0.0,720745.695
['1+53'],0.0,61294.334,105835.111,122328.82,0.0,175857.674,42576.192,79940.38,0.0,79714.678,0.0,0.0,90278.637,0.0,67504.193,0.0,40675.054,0.0,0.0,12458.235,61852.964
['1+53'],0.0,61294.334,105835.111,122328.82,0.0,175857.674,42576.192,79940.38,0.0,79714.678,0.0,0.0,90278.637,0.0,67504.193,0.0,40675.054,0.0,0.0,12458.235,61852.964
['1+54'],0.0,291708.851,186881.107,145305.408,0.0,307544.494,155330.287,0.0,0.0,170230.62,247337.183,0.0,207536.934,0.0,253690.523,0.0,102640.288,0.0,0.0,0.0,194241.68
['1+54'],0.0,291708.851,186881.107,145305.408,0.0,307544.494,155330.287,0.0,0.0,170230.62,247337.183,0.0,207536.934,0.0,253690.523,0.0,102640.288,0.0,0.0,0.0,194241.68
['1+81'],374810.54,390884.871,680169.946,484713.388,488141.847,623722.047,0.0,645586.461,502173.676,272107.321,553084.07,302342.745,693057.62,0.0,506696.085,156956.389,355041.15,0.0,0.0,0.0,340204.444
['1+81'],374810.54,390884.871,680169.946,484713.388,488141.847,623722.047,0.0,645586.461,502173.676,272107.321,553084.07,302342.745,693057.62,0.0,506696.085,156956.389,355041.15,0.0,0.0,0.0,340204.444
['1+103'],15235.599,37534.144,28602.66,25563.258,36242.634,44839.117,18123.017,43957.622,0.0,0.0,42810.625,0.0,41277.006,0.0,42834.639,10794.364,22867.477,37652.354,9609.631,0.0,27000.596
['1+103'],15235.599,37534.144,28602.66,25563.258,36242.634,44839.117,18123.017,43957.622,0.0,0.0,42810.625,0.0,41277.006,0.0,42834.639,10794.364,22867.477,37652.354,9609.631,0.0,27000.596
['1+108'],2521.387,26282.375,20479.732,16132.857,12342.989,14542.633,17676.693,7053.076,10631.351,16214.917,15350.278,5293.307,8081.167,0.0,14276.495,5334.002,11257.846,27614.279,3396.801,11198.137,16465.663
