,56,22,25,52,55,70,13,64,63,48,38,30,5,24,19,42,46,7,36,54,23,67,66,61,31,53,3,60,20,37,26,18,57,44,6,43,62,65,33,51,32,47,9,29,28,2
Label,A,B,B,C,B,A,C,C,C,B,A,A,C,A,A,C,C,B,C,A,B,B,B,B,C,C,C,A,C,B,B,B,B,C,A,A,C,B,C,A,B,B,A,A,B,B
['1+1'],0.0,0.0,0.0,1060843.09,2288237.25,0.0,0.0,0.0,0.0,685838.352,651842.215,497846.18,0.0,0.0,0.0,1134152.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267568.368,875875.904,0.0,0.0,0.0,0.0,0.0,0.0,58590.564,0.0,333626.778,171969.368,0.0,0.0,596916.273,0.0,80793.653,867018.916,0.0,136565.098,0.0,0.0
['1+1'],0.0,0.0,0.0,1060843.09,2288237.25,0.0,0.0,0.0,0.0,685838.352,651842.215,497846.18,0.0,0.0,0.0,1134152.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267568.368,875875.904,0.0,0.0,0.0,0.0,0.0,0.0,58590.564,0.0,333626.778,171969.368,0.0,0.0,596916.273,0.0,80793.653,867018.916,0.0,136565.098,0.0,0.0
['1+2'],0.0,0.0,79172.689,527957.275,132358.644,0.0,160020.861,0.0,0.0,0.0,0.0,42248.125,20383.252,17625.821,15357.421,1237132.94,25544.388,33477.754,62043.244,15134342.5,20513.399,0.0,0.0,0.0,59432.799,8652823.64,0.0,0.0,64035.109,0.0,0.0,74693.438,0.0,972545.342,161344.393,59170.032,0.0,0.0,68274.503,0.0,0.0,67929.981,180171.973,0.0,53845.781,0.0
['1+2'],0.0,0.0,79172.689,527957.275,132358.644,0.0,160020.861,0.0,0.0,0.0,0.0,42248.125,20383.252,17625.821,15357.421,1237132.94,25544.388,33477.754,62043.244,15134342.5,20513.399,0.0,0.0,0.0,59432.799,8652823.64,0.0,0.0,64035.109,0.0,0.0,74693.438,0.0,972545.342,161344.393,59170.032,0.0,0.0,68274.503,0.0,0.0,67929.981,180171.973,0.0,53845.781,0.0
['1+3'],567236.376,626813.511,1253761.3,7539049.06,3961830.37,0.0,0.0,12181810.0,18480709.8,8817130.8,6280927.93,3020294.83,0.0,902653.336,781529.182,5113497.73,3391431.18,0.0,4708245.7,1248610.65,1491070.55,0.0,7582259.0,18836647.2,4894604.97,353504.605,0.0,22577119.3,642091.989,4224025.44,47197.34,571365.488,16504432.1,10530934.0,39631.755,7915299.21,21674724.1,5129009.67,2585302.45,672718.177,1396183.88,8019808.35,56151.408,1951581.63,1819272.1,0.0
['1+3'],567236.376,626813.511,1253761.3,7539049.06,3961830.37,0.0,0.0,12181810.0,18480709.8,8817130.8,6280927.93,3020294.83,0.0,902653.336,781529.182,5113497.73,3391431.18,0.0,4708245.7,1248610.65,1491070.55,0.0,7582259.0,18836647.2,4894604.97,353504.605,0.0,22577119.3,642091.989,4224025.44,47197.34,571365.488,16504432.1,10530934.0,39631.755,7915299.21,21674724.1,5129009.67,2585302.45,672718.177,1396183.88,8019808.35,56151.408,1951581.63,1819272.1,0.0
['1+4'],0.0,0.0,235795.858,2600048.8,241699.726,0.0,0.0,0.0,0.0,0.0,236252.352,0.0,0.0,0.0,9148.566,0.0,421941.564,39589.738,259908.868,82202.248,233012.878,0.0,0.0,0.0,51700.403,328211.881,0.0,0.0,115813.435,837222.46,0.0,156337.67,0.0,104089.696,0.0,192013.53,0.0,0.0,116034.522,64247.66,0.0,1239912.7,197727.02,355545.996,107292.829,0.0
['1+4'],0.0,0.0,235795.858,2600048.8,241699.726,0.0,0.0,0.0,0.0,0.0,236252.352,0.0,0.0,0.0,9148.566,0.0,421941.564,39589.738,259908.868,82202.248,233012.878,0.0,0.0,0.0,51700.403,328211.881,0.0,0.0,115813.435,837222.46,0.0,156337.67,0.0,104089.696,0.0,192013.53,0.0,0.0,116034.522,64247.66,0.0,1239912.7,197727.02,355545.996,107292.829,0.0
